作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	1	1	8	5
2	0	8	8	8	7
3	1	8	9	6	7
4	1	1	2	6	3
5	1	8	9	7	3
6	2	9	11	5	1
7	8	3	11	10	7
8	9	3	12	9	6
9	9	5	14	8	8
10	11	1	12	9	8
11	11	4	15	6	3
12	12	1	13	10	8
13	12	8	20	7	7
14	13	2	15	7	4
15	14	9	23	8	7
16	14	1	15	10	3
17	15	6	21	8	8
18	15	8	23	9	4
19	15	4	19	10	4
20	19	1	20	5	4
21	19	4	23	5	1
22	20	1	21	7	4
23	20	4	24	9	3
24	20	6	26	10	4
25	21	1	22	7	8
26	23	6	29	7	5
27	23	2	25	7	3
28	23	10	33	7	3
29	24	5	29	9	5
30	24	3	27	7	3
31	26	6	32	7	7
32	27	2	29	8	5
33	29	4	33	7	7
34	29	10	39	7	8
35	29	10	39	5	3
36	32	2	34	9	1
37	33	4	37	10	3
38	33	8	41	9	3
39	34	8	42	10	4
40	34	6	40	5	1
41	37	9	46	10	8
42	39	1	40	5	6
43	39	1	40	7	3
44	40	5	45	9	2
45	40	6	46	8	3
46	40	8	48	9	3
47	41	8	49	5	7
48	45	10	55	5	3
49	45	9	54	7	7
50	46	1	47	5	8
51	47	8	55	9	8
52	47	10	57	7	2
53	48	5	53	5	3
54	49	2	51	9	2
55	53	7	60	8	2
56	54	7	61	7	3
57	54	8	62	7	3
58	55	9	64	7	5
59	55	7	62	9	8
60	57	9	66	5	1
61	60	8	68	5	2
62	62	10	72	7	6
63	64	6	70	8	4
64	66	9	75	10	1
65	66	5	71	6	4
66	68	3	71	10	1
67	72	10	82	7	2
68	72	5	77	6	1
69	72	1	73	7	7
70	73	10	83	8	2
71	73	5	78	8	6
72	77	1	78	9	3
73	77	7	84	10	4
74	78	9	87	10	7
75	78	10	88	7	4
76	83	5	88	8	4
77	84	3	87	8	8
78	84	3	87	10	5
79	87	7	94	7	6
80	87	10	97	8	7
81	87	8	95	6	6
82	87	4	91	9	2
83	88	3	91	7	3
84	88	8	96	10	2
85	91	5	96	5	4
86	94	4	98	5	8
87	95	9	104	7	8
88	96	10	106	8	4
89	96	10	106	8	2
90	97	8	105	9	2
91	98	6	104	7	2
92	104	8	112	8	8
93	105	9	114	10	3
94	105	10	115	7	3
95	106	10	116	6	6
96	106	7	113	8	7
97	106	10	116	6	7
98	112	1	113	10	7
99	113	6	119	9	5
100	113	3	116	10	6
101	114	10	124	8	6
102	115	4	119	9	8
103	116	1	117	6	6
104	116	3	119	5	6
105	117	8	125	7	5
106	119	9	128	5	3
107	119	2	121	10	4
108	119	4	123	6	1
109	120	7	127	5	8
110	123	8	131	6	8
111	124	1	125	10	5
112	125	7	132	10	4
113	125	8	133	10	3
114	128	9	137	9	5
115	131	9	140	5	7
116	132	6	138	8	8
117	132	6	138	6	1
118	137	6	143	8	6
119	138	6	144	8	6
120	144	4	148	8	2
