作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	2	2	5	2
2	0	6	6	6	1
3	2	2	4	6	5
4	2	9	11	5	5
5	2	6	8	6	2
6	2	6	8	5	5
7	6	1	7	9	7
8	6	6	12	8	4
9	8	5	13	9	4
10	12	2	14	8	3
11	12	4	16	10	3
12	13	1	14	9	2
13	13	9	22	7	8
14	13	5	18	7	2
15	16	8	24	8	5
16	16	2	18	6	5
17	18	8	26	9	4
18	22	4	26	10	4
19	22	2	24	6	7
20	22	6	28	7	1
21	24	9	33	7	2
22	24	1	25	9	5
23	25	1	26	6	1
24	26	3	29	10	8
25	26	8	34	9	7
26	26	8	34	8	5
27	26	8	34	9	3
28	27	8	35	10	7
29	27	2	29	7	1
30	28	10	38	8	3
31	28	1	29	5	8
32	33	10	43	10	6
33	33	8	41	10	5
34	34	9	43	9	3
35	34	5	39	10	1
36	34	5	39	6	8
37	35	9	44	10	5
38	38	4	42	10	6
39	39	2	41	8	2
40	39	2	41	10	4
41	41	4	45	10	4
42	41	9	50	7	7
43	43	7	50	5	6
44	43	6	49	9	5
45	43	7	50	8	1
46	44	2	46	10	2
47	45	10	55	6	1
48	45	7	52	5	4
49	49	7	56	5	1
50	50	7	57	8	6
51	50	8	58	6	6
52	50	2	52	5	6
53	50	4	54	8	5
54	52	6	58	8	3
55	54	10	64	6	2
56	55	7	62	6	3
57	56	3	59	5	1
58	58	7	65	7	5
59	58	5	63	8	2
60	58	9	67	9	3
61	59	5	64	10	2
62	59	6	65	9	7
63	62	2	64	5	1
64	62	10	72	9	7
65	64	6	70	7	5
66	64	6	70	8	4
67	65	7	72	8	2
68	67	7	74	6	3
69	70	2	72	7	6
70	70	5	75	6	4
71	72	2	74	5	3
72	74	5	79	6	3
73	74	4	78	10	6
74	75	10	85	5	2
75	75	8	83	9	5
76	79	5	84	9	8
77	79	8	87	7	3
78	83	10	93	10	1
79	84	6	90	9	3
80	85	6	91	8	4
81	87	6	93	10	7
82	87	8	95	10	7
83	90	6	96	8	7
84	90	5	95	9	8
85	91	3	94	10	2
86	93	6	99	5	8
87	94	4	98	10	3
88	95	5	100	6	5
89	95	10	105	10	5
90	96	1	97	10	4
91	96	9	105	10	5
92	96	3	99	5	8
93	99	2	101	9	5
94	101	4	105	5	2
95	105	3	108	7	1
96	105	8	113	7	8
97	105	8	113	5	7
98	105	10	115	8	2
99	113	5	118	7	4
100	113	5	118	8	1
101	115	1	116	10	2
102	115	3	118	6	5
103	116	5	121	7	7
104	116	5	121	5	1
105	118	5	123	5	3
106	118	3	121	6	3
107	118	5	123	7	2
108	121	2	123	8	3
109	123	2	125	9	8
110	123	1	124	5	1
111	123	2	125	8	5
112	124	6	130	8	7
113	125	8	133	9	2
114	125	7	132	9	1
115	125	1	126	9	8
116	126	10	136	5	5
117	132	5	137	10	7
118	133	7	140	7	6
119	137	8	145	6	5
120	145	4	149	8	8
