作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	9	9	9	1
2	0	2	2	6	8
3	0	7	7	6	3
4	2	5	7	10	7
5	7	2	9	10	5
6	7	8	15	5	8
7	7	3	10	9	7
8	8	1	9	7	2
9	9	4	13	8	4
10	9	1	10	7	7
11	10	1	11	6	7
12	10	9	19	8	3
13	10	8	18	8	3
14	11	2	13	7	3
15	11	5	16	5	6
16	13	5	18	7	8
17	13	6	19	10	6
18	15	3	18	8	8
19	15	4	19	7	7
20	18	10	28	9	5
21	18	8	26	10	1
22	18	8	26	9	4
23	18	4	22	9	6
24	19	9	28	5	4
25	19	3	22	5	7
26	19	6	25	6	6
27	22	9	31	7	1
28	25	2	27	5	8
29	25	2	27	8	8
30	27	2	29	6	8
31	28	9	37	10	6
32	28	4	32	9	3
33	28	6	34	5	2
34	28	3	31	5	1
35	28	5	33	6	4
36	29	6	35	9	6
37	29	9	38	8	7
38	31	6	37	10	2
39	32	2	34	5	1
40	33	9	42	8	8
41	33	10	43	6	7
42	34	8	42	6	3
43	34	6	40	7	7
44	37	4	41	7	8
45	37	4	41	8	5
46	38	3	41	7	5
47	41	8	49	8	8
48	41	10	51	8	3
49	42	7	49	6	4
50	42	9	51	6	6
51	43	6	49	9	1
52	43	5	48	6	6
53	44	7	51	5	5
54	48	3	51	5	5
55	49	6	55	6	7
56	49	5	54	9	4
57	51	5	56	7	3
58	51	9	60	9	1
59	51	5	56	7	4
60	52	2	54	10	3
61	52	7	59	9	1
62	54	10	64	7	6
63	54	2	56	5	1
64	55	2	57	5	6
65	56	4	60	6	5
66	56	7	63	10	7
67	56	8	64	9	8
68	60	4	64	6	2
69	60	2	62	9	5
70	62	2	64	5	8
71	62	9	71	9	8
72	62	9	71	9	7
73	63	9	72	10	1
74	63	10	73	6	3
75	64	9	73	6	5
76	64	10	74	10	8
77	64	9	73	8	8
78	73	6	79	10	5
79	73	1	74	8	5
80	73	4	77	8	1
81	74	10	84	7	3
82	74	4	78	7	5
83	74	7	81	10	8
84	74	5	79	8	4
85	75	2	77	10	5
86	77	5	82	7	8
87	78	8	86	6	8
88	79	9	88	8	6
89	81	7	88	7	6
90	81	10	91	10	1
91	82	9	91	10	6
92	82	1	83	7	6
93	83	6	89	9	8
94	84	6	90	6	7
95	84	7	91	10	6
96	88	7	95	8	2
97	88	3	91	10	1
98	90	6	96	7	3
99	91	5	96	8	1
100	91	2	93	9	7
101	91	7	98	7	7
102	95	9	104	7	6
103	96	9	105	5	8
104	96	6	102	9	5
105	98	7	105	7	2
106	102	6	108	5	7
107	104	1	105	9	5
108	105	1	106	6	6
109	105	7	112	10	6
110	106	2	108	10	8
111	108	10	118	9	6
112	108	6	114	8	2
113	108	3	111	10	3
114	114	5	119	10	2
115	114	1	115	7	3
116	115	8	123	6	3
117	115	7	122	10	8
118	118	7	125	8	1
119	119	3	122	7	7
120	125	3	128	7	6
