作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	4	4	8	3
2	0	7	7	7	6
3	0	10	10	5	5
4	4	4	8	7	6
5	4	2	6	9	7
6	6	3	9	10	1
7	8	1	9	9	1
8	9	4	13	9	2
9	9	8	17	9	2
10	9	5	14	10	1
11	10	10	20	10	4
12	10	2	12	5	3
13	13	2	15	5	5
14	14	6	20	8	1
15	14	8	22	6	4
16	15	8	23	5	5
17	15	4	19	8	2
18	17	5	22	6	5
19	19	4	23	7	4
20	19	7	26	9	7
21	19	1	20	7	4
22	20	4	24	10	3
23	20	10	30	7	1
24	23	4	27	7	1
25	24	6	30	10	8
26	24	5	29	9	7
27	26	4	30	8	6
28	26	6	32	9	2
29	27	5	32	6	2
30	29	10	39	8	5
31	29	9	38	10	2
32	30	3	33	7	3
33	32	3	35	9	4
34	33	6	39	7	5
35	33	5	38	9	2
36	33	8	41	9	2
37	33	7	40	6	1
38	38	8	46	9	4
39	38	5	43	7	6
40	39	6	45	10	1
41	39	2	41	5	4
42	41	3	44	5	3
43	41	4	45	9	2
44	43	3	46	10	8
45	43	10	53	7	1
46	44	8	52	6	2
47	45	6	51	10	3
48	45	8	53	9	1
49	45	8	53	5	6
50	46	5	51	8	8
51	46	7	53	8	8
52	51	9	60	6	7
53	52	4	56	6	4
54	53	4	57	8	4
55	53	9	62	5	3
56	53	5	58	9	5
57	53	4	57	6	5
58	56	10	66	7	5
59	57	9	66	5	1
60	58	5	63	7	4
61	58	3	61	7	5
62	60	10	70	5	7
63	60	7	67	10	5
64	62	8	70	7	1
65	62	4	66	6	5
66	63	2	65	7	7
67	65	8	73	5	1
68	66	8	74	7	2
69	67	4	71	6	4
70	67	5	72	5	4
71	70	10	80	9	5
72	70	10	80	10	1
73	70	8	78	6	6
74	70	8	78	10	2
75	71	2	73	9	3
76	72	6	78	5	1
77	73	3	76	6	1
78	73	5	78	7	1
79	78	3	81	9	4
80	78	6	84	10	5
81	78	3	81	5	4
82	78	4	82	6	4
83	79	4	83	10	8
84	80	1	81	7	3
85	81	6	87	6	3
86	84	6	90	7	6
87	84	6	90	10	1
88	85	4	89	9	8
89	90	7	97	8	8
90	90	8	98	7	2
91	90	6	96	9	2
92	96	1	97	6	8
93	97	10	107	8	3
94	97	8	105	8	1
95	97	10	107	8	2
96	97	7	104	6	6
97	98	7	105	7	5
98	98	6	104	7	2
99	104	2	106	6	4
100	105	7	112	6	4
101	106	10	116	7	5
102	107	10	117	10	4
103	117	3	120	10	3
104	117	1	118	5	2
105	117	4	121	6	4
106	118	5	123	7	7
107	120	6	126	10	7
108	121	2	123	9	8
109	121	6	127	5	3
110	121	1	122	10	5
111	122	10	132	7	3
112	123	5	128	9	1
113	123	3	126	5	6
114	126	5	131	6	4
115	127	7	134	9	5
116	128	2	130	8	2
117	130	4	134	9	1
118	132	4	136	9	2
119	134	2	136	5	7
120	136	4	140	5	2
