作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	4	4	5	7
2	0	9	9	6	1
3	1	9	10	6	3
4	4	8	12	5	7
5	4	9	13	5	6
6	5	2	7	7	8
7	9	10	19	6	6
8	10	6	16	6	3
9	10	9	19	7	3
10	12	2	14	9	5
11	12	2	14	7	7
12	13	3	16	7	2
13	13	1	14	5	5
14	14	5	19	9	3
15	14	9	23	5	7
16	14	4	18	8	5
17	15	9	24	10	1
18	15	2	17	10	5
19	16	7	23	8	1
20	17	3	20	6	6
21	18	8	26	5	7
22	18	5	23	6	7
23	19	6	25	9	1
24	19	7	26	8	1
25	19	9	28	10	7
26	20	1	21	10	2
27	20	10	30	10	3
28	21	3	24	7	2
29	21	8	29	7	1
30	23	7	30	10	6
31	23	10	33	8	7
32	24	10	34	9	3
33	24	7	31	5	7
34	24	1	25	5	2
35	25	1	26	9	5
36	25	1	26	9	3
37	25	2	27	10	1
38	26	8	34	7	5
39	26	9	35	9	6
40	26	10	36	7	1
41	27	3	30	10	6
42	27	7	34	7	2
43	27	5	32	10	4
44	28	5	33	8	5
45	28	2	30	8	7
46	29	1	30	6	5
47	30	5	35	6	6
48	30	1	31	5	3
49	31	7	38	5	8
50	31	9	40	9	7
51	31	4	35	5	4
52	32	8	40	6	3
53	32	7	39	5	6
54	33	2	35	6	8
55	33	8	41	10	7
56	34	5	39	8	7
57	34	9	43	8	7
58	35	2	37	9	8
59	35	10	45	7	5
60	35	6	41	7	5
61	36	5	41	6	5
62	36	8	44	8	1
63	37	3	40	7	2
64	37	1	38	6	3
65	38	1	39	10	1
66	38	1	39	8	7
67	39	5	44	10	6
68	39	3	42	5	5
69	40	7	47	7	2
70	40	9	49	5	2
71	40	4	44	5	5
72	40	2	42	8	7
73	41	5	46	6	4
74	41	5	46	10	3
75	41	10	51	10	2
76	42	3	45	10	4
77	43	7	50	7	2
78	44	2	46	8	4
79	44	6	50	10	3
80	44	2	46	10	8
81	44	8	52	7	8
82	45	6	51	5	7
83	45	1	46	6	7
84	45	5	50	10	8
85	45	10	55	10	2
86	46	10	56	8	2
87	46	2	48	8	2
88	47	9	56	7	6
89	47	5	52	10	7
90	49	1	50	9	8
91	50	9	59	6	8
92	50	10	60	7	6
93	50	2	52	5	2
94	50	6	56	6	6
95	51	7	58	6	5
96	51	10	61	8	1
97	51	8	59	6	2
98	52	6	58	9	3
99	56	8	64	8	6
100	58	2	60	7	4
101	59	8	67	8	1
102	59	9	68	7	7
103	60	5	65	8	6
104	60	7	67	10	3
105	60	1	61	9	7
106	61	3	64	7	1
107	61	4	65	8	1
108	64	8	72	8	5
109	64	2	66	8	3
110	65	3	68	9	2
111	68	6	74	7	2
112	68	8	76	9	3
113	68	4	72	8	5
114	72	1	73	10	3
115	74	3	77	7	2
116	76	9	85	5	3
117	77	6	83	6	3
118	83	10	93	6	2
119	83	2	85	7	5
120	93	4	97	6	4
