作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	10	10	9	8
2	0	1	1	8	4
3	1	5	6	8	3
4	1	2	3	5	1
5	1	9	10	8	1
6	3	3	6	5	7
7	6	6	12	10	1
8	6	6	12	10	5
9	7	4	11	5	6
10	10	8	18	9	7
11	10	4	14	10	3
12	11	8	19	9	8
13	11	5	16	6	3
14	11	2	13	5	4
15	11	5	16	9	7
16	12	2	14	9	8
17	12	2	14	6	3
18	12	3	15	7	3
19	13	4	17	5	2
20	13	6	19	6	4
21	13	7	20	6	4
22	14	4	18	7	5
23	14	3	17	5	3
24	15	1	16	7	8
25	15	7	22	10	7
26	16	7	23	9	2
27	16	7	23	9	6
28	17	5	22	9	3
29	17	3	20	6	5
30	17	2	19	5	2
31	18	9	27	6	5
32	18	5	23	6	7
33	18	10	28	6	2
34	19	2	21	8	5
35	19	5	24	8	5
36	19	1	20	7	8
37	20	6	26	7	3
38	20	3	23	8	4
39	20	3	23	10	1
40	21	9	30	9	8
41	21	9	30	10	2
42	22	8	30	7	8
43	23	10	33	5	6
44	23	10	33	5	5
45	23	7	30	7	1
46	23	7	30	5	5
47	23	3	26	10	1
48	24	5	29	6	6
49	24	8	32	6	5
50	26	2	28	7	8
51	26	10	36	9	7
52	27	8	35	7	4
53	28	6	34	7	6
54	28	10	38	9	4
55	29	10	39	5	4
56	29	7	36	7	2
57	30	2	32	9	2
58	30	6	36	7	1
59	30	10	40	5	2
60	30	5	35	9	5
61	30	1	31	5	8
62	32	3	35	5	4
63	32	2	34	8	8
64	32	1	33	10	3
65	33	2	35	5	8
66	33	5	38	6	4
67	34	4	38	9	7
68	35	8	43	5	1
69	35	1	36	10	1
70	35	10	45	8	3
71	35	6	41	9	5
72	36	5	41	7	1
73	36	3	39	9	8
74	36	7	43	9	7
75	38	10	48	9	2
76	39	3	42	7	1
77	40	6	46	9	7
78	41	3	44	9	8
79	41	5	46	9	8
80	42	1	43	10	4
81	43	10	53	9	5
82	43	7	50	7	2
83	43	2	45	6	8
84	44	7	51	7	8
85	44	4	48	5	3
86	44	6	50	5	1
87	45	2	47	8	4
88	45	4	49	9	5
89	45	8	53	7	1
90	46	9	55	9	5
91	47	8	55	6	2
92	48	9	57	8	7
93	48	8	56	7	2
94	49	2	51	9	8
95	49	4	53	5	2
96	50	5	55	6	8
97	50	9	59	5	2
98	51	4	55	8	3
99	51	10	61	5	3
100	53	8	61	10	7
101	53	10	63	7	6
102	55	7	62	9	4
103	55	6	61	5	4
104	57	1	58	7	3
105	57	8	65	5	2
106	58	8	66	7	5
107	61	2	63	5	3
108	61	6	67	6	5
109	62	2	64	5	5
110	63	7	70	9	1
111	65	1	66	6	5
112	66	6	72	10	7
113	66	3	69	5	2
114	69	2	71	10	4
115	70	9	79	9	5
116	72	6	78	7	2
117	78	6	84	6	8
118	79	3	82	5	4
119	82	4	86	8	1
120	86	2	88	9	1
