作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	4	4	5	8
2	0	8	8	10	2
3	1	9	10	10	4
4	4	1	5	5	5
5	8	6	14	9	5
6	8	6	14	10	1
7	10	1	11	9	2
8	10	4	14	9	7
9	11	6	17	9	1
10	11	7	18	9	3
11	14	5	19	10	4
12	14	6	20	7	1
13	17	6	23	7	1
14	19	6	25	7	7
15	20	1	21	7	5
16	20	10	30	8	4
17	21	1	22	10	8
18	23	3	26	7	2
19	25	1	26	8	6
20	25	7	32	8	7
21	26	5	31	5	2
22	26	6	32	9	8
23	26	10	36	6	5
24	30	10	40	6	2
25	30	9	39	5	2
26	31	5	36	7	7
27	31	4	35	9	7
28	32	8	40	9	6
29	36	8	44	7	7
30	36	4	40	9	8
31	40	7	47	5	3
32	40	1	41	5	2
33	40	10	50	10	4
34	44	3	47	6	7
35	47	10	57	8	5
36	47	1	48	6	8
37	47	9	56	7	1
38	47	1	48	6	6
39	48	5	53	8	4
40	50	6	56	10	7
41	53	3	56	10	2
42	53	2	55	8	3
43	53	2	55	6	7
44	54	8	62	8	2
45	55	9	64	6	7
46	55	1	56	9	6
47	56	6	62	10	6
48	56	10	66	8	6
49	56	8	64	5	6
50	62	10	72	5	6
51	62	3	65	7	3
52	64	9	73	8	6
53	66	1	67	10	4
54	66	9	75	7	6
55	67	5	72	8	1
56	73	10	83	5	8
57	73	8	81	10	8
58	73	10	83	5	8
59	75	2	77	9	6
60	75	2	77	10	1
61	77	6	83	10	8
62	83	6	89	8	8
63	83	2	85	9	4
64	84	4	88	5	7
65	85	2	87	7	4
66	87	8	95	8	8
67	89	7	96	7	2
68	89	7	96	8	5
69	90	2	92	9	1
70	92	5	97	7	7
71	95	1	96	7	8
72	96	1	97	8	1
73	96	2	98	8	6
74	96	4	100	9	8
75	97	1	98	8	6
76	98	3	101	5	4
77	100	4	104	9	8
78	100	4	104	10	3
79	101	7	108	9	5
80	104	4	108	9	4
81	104	4	108	6	5
82	108	3	111	6	1
83	108	10	118	8	2
84	111	10	121	8	7
85	111	8	119	7	5
86	118	1	119	6	6
87	119	7	126	6	2
88	121	8	129	9	8
89	126	6	132	7	5
90	129	2	131	6	1
91	129	6	135	9	2
92	132	3	135	5	7
93	135	1	136	7	2
94	135	2	137	6	5
95	136	4	140	6	2
96	136	4	140	9	1
97	137	5	142	6	1
98	137	8	145	7	7
99	140	7	147	8	5
100	142	1	143	8	4
101	145	8	153	6	1
102	145	9	154	7	2
103	145	4	149	7	4
104	149	6	155	5	4
105	153	4	157	6	8
106	155	3	158	10	2
107	158	8	166	7	6
108	158	1	159	9	2
109	158	3	161	8	5
110	161	3	164	8	3
111	166	5	171	10	8
112	166	3	169	8	3
113	169	8	177	9	2
114	169	7	176	7	3
115	171	5	176	9	7
116	176	9	185	7	7
117	177	5	182	10	7
118	182	7	189	10	6
119	182	6	188	8	8
120	185	5	190	7	1
