作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	3	3	7	5
2	0	2	2	10	6
3	0	1	1	6	6
4	1	1	2	5	4
5	2	7	9	10	7
6	2	9	11	9	4
7	3	3	6	5	2
8	6	6	12	8	5
9	9	9	18	10	5
10	9	4	13	9	8
11	11	9	20	5	1
12	12	9	21	6	2
13	13	5	18	8	8
14	18	3	21	8	5
15	18	5	23	5	2
16	20	6	26	8	2
17	21	6	27	5	6
18	21	10	31	9	1
19	26	6	32	10	8
20	27	3	30	9	3
21	30	4	34	8	8
22	31	4	35	9	3
23	32	2	34	8	7
24	32	3	35	7	7
25	34	5	39	8	3
26	34	6	40	6	3
27	35	2	37	9	5
28	35	10	45	10	4
29	39	6	45	6	6
30	39	10	49	5	2
31	40	2	42	6	4
32	42	10	52	7	6
33	45	4	49	6	4
34	49	2	51	7	3
35	49	6	55	7	6
36	49	10	59	8	1
37	52	10	62	10	5
38	52	6	58	6	2
39	55	10	65	6	7
40	58	5	63	8	7
41	62	1	63	8	6
42	62	4	66	10	6
43	63	6	69	5	2
44	65	7	72	7	4
45	65	8	73	9	3
46	66	1	67	9	3
47	67	2	69	9	4
48	69	10	79	5	1
49	72	10	82	8	2
50	72	10	82	5	1
51	73	10	83	7	1
52	79	2	81	7	8
53	81	6	87	9	2
54	82	1	83	7	3
55	83	7	90	6	6
56	83	10	93	5	4
57	87	6	93	10	3
58	90	7	97	8	5
59	93	4	97	8	6
60	93	1	94	8	1
61	93	10	103	5	8
62	94	3	97	8	1
63	97	2	99	10	3
64	97	9	106	6	4
65	99	2	101	7	2
66	101	10	111	9	2
67	103	4	107	9	5
68	106	2	108	7	5
69	106	3	109	6	8
70	108	5	113	5	8
71	109	9	118	9	2
72	111	5	116	6	8
73	113	1	114	6	2
74	114	2	116	6	4
75	116	5	121	10	4
76	116	5	121	8	7
77	118	6	124	8	1
78	121	1	122	10	4
79	122	9	131	7	3
80	122	4	126	10	4
81	124	10	134	10	1
82	124	10	134	9	1
83	126	8	134	5	8
84	131	3	134	9	4
85	134	2	136	10	1
86	134	8	142	6	5
87	134	9	143	8	6
88	136	7	143	6	8
89	136	10	146	9	6
90	143	5	148	9	7
91	143	8	151	10	7
92	146	5	151	8	8
93	146	9	155	8	7
94	148	2	150	8	6
95	150	7	157	9	8
96	151	4	155	6	8
97	151	10	161	5	6
98	155	3	158	5	6
99	157	2	159	6	2
100	158	3	161	10	4
101	158	9	167	7	8
102	159	7	166	7	7
103	161	9	170	6	8
104	161	6	167	6	7
105	166	8	174	9	8
106	167	1	168	9	6
107	168	5	173	7	2
108	170	6	176	7	1
109	174	4	178	7	7
110	174	4	178	7	2
111	176	6	182	6	1
112	176	4	180	9	8
113	178	9	187	9	3
114	180	8	188	8	8
115	187	1	188	8	5
116	188	6	194	8	4
117	188	7	195	9	4
118	194	3	197	7	1
119	197	2	199	7	6
120	197	4	201	9	6
