作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	6	6	9	3
2	0	1	1	5	5
3	0	6	6	6	1
4	1	4	5	10	6
5	1	7	8	5	1
6	2	9	11	9	2
7	5	4	9	7	2
8	6	4	10	9	2
9	6	3	9	8	8
10	8	10	18	10	4
11	8	7	15	6	4
12	9	8	17	6	6
13	9	6	15	7	5
14	10	5	15	8	8
15	15	10	25	8	1
16	15	4	19	7	7
17	15	8	23	7	8
18	17	2	19	9	6
19	18	1	19	9	1
20	19	10	29	8	8
21	19	4	23	9	5
22	23	9	32	5	6
23	23	9	32	10	5
24	23	2	25	10	1
25	23	2	25	5	7
26	24	3	27	5	1
27	24	5	29	5	6
28	25	4	29	8	2
29	25	4	29	5	4
30	25	2	27	5	6
31	26	2	28	7	1
32	28	4	32	5	8
33	29	9	38	8	1
34	29	4	33	9	5
35	29	2	31	7	1
36	30	10	40	7	5
37	31	1	32	7	8
38	32	9	41	8	6
39	32	8	40	7	5
40	33	6	39	9	7
41	38	10	48	9	4
42	40	7	47	10	7
43	40	5	45	10	3
44	41	5	46	9	7
45	41	5	46	6	5
46	46	6	52	8	4
47	46	5	51	10	7
48	46	2	48	7	7
49	47	5	52	8	2
50	47	3	50	5	7
51	48	1	49	10	3
52	49	10	59	8	1
53	51	10	61	7	5
54	51	5	56	8	1
55	51	5	56	5	8
56	52	2	54	9	4
57	52	9	61	8	2
58	59	5	64	10	8
59	59	8	67	5	2
60	61	1	62	5	3
61	61	1	62	6	8
62	61	9	70	6	8
63	62	10	72	7	1
64	64	8	72	8	5
65	67	5	72	8	7
66	70	2	72	6	3
67	72	2	74	8	8
68	72	3	75	10	3
69	73	3	76	10	7
70	73	10	83	7	4
71	75	8	83	8	5
72	75	9	84	9	3
73	83	8	91	9	1
74	83	1	84	9	6
75	83	6	89	10	4
76	83	2	85	8	3
77	84	5	89	5	6
78	85	6	91	7	8
79	85	4	89	10	6
80	89	7	96	8	4
81	91	5	96	10	1
82	91	9	100	8	2
83	91	6	97	9	5
84	96	3	99	10	6
85	96	3	99	6	5
86	97	10	107	5	3
87	97	7	104	9	5
88	100	1	101	8	7
89	101	9	110	5	1
90	101	9	110	5	3
91	104	3	107	6	8
92	107	10	117	9	1
93	107	5	112	6	8
94	107	9	116	5	8
95	107	9	116	7	1
96	110	7	117	7	1
97	116	9	125	6	1
98	116	4	120	7	5
99	117	2	119	10	5
100	117	4	121	8	2
101	118	5	123	6	2
102	120	8	128	7	3
103	121	3	124	6	3
104	121	9	130	7	5
105	123	7	130	5	6
106	125	6	131	9	8
107	125	10	135	8	2
108	128	6	134	5	1
109	130	6	136	7	5
110	130	9	139	10	7
111	131	9	140	7	8
112	135	5	140	5	2
113	136	10	146	6	1
114	139	10	149	10	7
115	140	7	147	5	1
116	147	9	156	9	5
117	149	7	156	8	8
118	156	3	159	5	1
119	156	6	162	7	4
120	159	6	165	9	7
