作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	2	2	10	7
2	0	4	4	7	5
3	1	9	10	10	6
4	2	7	9	6	3
5	4	1	5	6	6
6	9	6	15	6	2
7	9	5	14	9	7
8	9	5	14	5	7
9	10	3	13	8	7
10	10	1	11	7	5
11	11	3	14	5	2
12	11	1	12	6	5
13	12	8	20	8	5
14	12	1	13	5	7
15	13	1	14	6	7
16	14	10	24	9	1
17	14	9	23	5	2
18	15	8	23	6	1
19	15	3	18	5	7
20	15	6	21	8	5
21	16	3	19	6	6
22	16	1	17	5	6
23	17	10	27	9	6
24	17	9	26	8	3
25	18	6	24	6	2
26	19	2	21	6	6
27	21	6	27	7	1
28	23	5	28	7	7
29	23	4	27	8	8
30	23	9	32	5	4
31	23	9	32	8	4
32	24	1	25	5	4
33	24	2	26	10	1
34	25	4	29	5	5
35	26	2	28	8	1
36	26	7	33	9	7
37	27	6	33	6	6
38	27	10	37	6	4
39	29	9	38	5	6
40	32	4	36	9	7
41	32	9	41	10	7
42	33	5	38	8	8
43	33	10	43	8	1
44	33	5	38	8	2
45	36	10	46	9	4
46	36	4	40	8	2
47	37	2	39	9	1
48	37	2	39	10	8
49	37	4	41	9	6
50	38	8	46	8	5
51	38	2	40	8	8
52	39	6	45	9	1
53	39	5	44	8	4
54	40	8	48	7	6
55	40	2	42	9	1
56	41	6	47	9	7
57	41	1	42	5	2
58	44	2	46	7	7
59	44	2	46	9	1
60	44	5	49	10	8
61	45	6	51	7	8
62	45	1	46	9	2
63	46	4	50	8	4
64	46	2	48	5	2
65	46	1	47	9	3
66	47	8	55	9	4
67	47	10	57	5	2
68	49	3	52	6	1
69	49	3	52	5	4
70	49	5	54	7	2
71	50	6	56	9	8
72	52	6	58	7	7
73	54	4	58	8	6
74	55	3	58	5	5
75	56	7	63	8	2
76	57	4	61	5	5
77	57	4	61	9	6
78	58	10	68	6	6
79	58	7	65	6	4
80	58	10	68	8	1
81	59	7	66	6	1
82	61	4	65	10	3
83	63	7	70	6	3
84	65	8	73	9	8
85	66	10	76	10	4
86	66	3	69	9	3
87	68	9	77	8	6
88	70	8	78	6	4
89	73	4	77	8	1
90	77	5	82	8	8
91	77	8	85	7	5
92	77	2	79	8	5
93	78	4	82	6	1
94	78	8	86	8	4
95	79	10	89	5	4
96	79	5	84	10	5
97	80	1	81	10	3
98	82	2	84	10	5
99	82	7	89	5	1
100	85	5	90	7	3
101	86	3	89	10	2
102	89	6	95	8	2
103	89	2	91	6	7
104	89	4	93	5	1
105	90	3	93	7	6
106	90	8	98	6	2
107	93	6	99	10	5
108	98	3	101	9	6
109	98	8	106	7	3
110	99	10	109	5	2
111	101	9	110	9	3
112	106	6	112	10	5
113	109	10	119	8	2
114	109	7	116	6	2
115	110	8	118	10	6
116	112	10	122	7	4
117	116	2	118	8	3
118	119	10	129	10	2
119	122	10	132	10	4
120	129	1	130	6	4
