作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	2	2	8	4
2	0	6	6	10	1
3	0	4	4	9	3
4	2	7	9	9	4
5	4	8	12	10	8
6	6	2	8	5	5
7	8	4	12	8	5
8	9	5	14	7	8
9	9	1	10	7	3
10	10	2	12	7	6
11	12	4	16	8	8
12	12	9	21	10	8
13	14	10	24	10	6
14	16	4	20	8	1
15	16	7	23	6	4
16	17	10	27	8	1
17	17	1	18	8	4
18	18	2	20	10	6
19	20	1	21	9	6
20	20	2	22	6	1
21	21	7	28	5	1
22	23	1	24	6	3
23	23	6	29	5	2
24	24	7	31	8	3
25	24	6	30	8	2
26	24	5	29	10	1
27	27	6	33	6	7
28	29	8	37	6	6
29	29	4	33	7	1
30	30	5	35	5	8
31	33	6	39	9	6
32	33	6	39	6	4
33	35	7	42	7	8
34	37	8	45	5	2
35	39	3	42	8	7
36	42	5	47	5	7
37	42	8	50	5	2
38	45	2	47	8	5
39	45	2	47	8	6
40	46	4	50	9	7
41	47	8	55	5	2
42	47	8	55	8	1
43	50	2	52	8	4
44	50	8	58	9	6
45	52	10	62	5	2
46	55	9	64	6	6
47	55	8	63	8	3
48	58	10	68	6	4
49	62	1	63	9	8
50	63	6	69	10	2
51	63	5	68	5	4
52	64	9	73	9	6
53	68	9	77	5	1
54	68	6	74	5	1
55	68	2	70	6	6
56	69	7	76	5	6
57	73	1	74	6	3
58	74	8	82	10	6
59	74	5	79	5	2
60	77	1	78	9	8
61	77	8	85	5	3
62	78	4	82	5	4
63	79	3	82	8	4
64	79	1	80	6	6
65	80	3	83	10	2
66	82	9	91	9	6
67	82	8	90	10	6
68	82	3	85	9	6
69	82	5	87	7	8
70	87	6	93	10	5
71	87	3	90	7	7
72	90	5	95	7	4
73	90	9	99	5	4
74	91	9	100	7	3
75	91	10	101	7	6
76	93	7	100	7	6
77	99	5	104	5	8
78	99	4	103	5	7
79	100	6	106	7	3
80	100	8	108	5	6
81	101	4	105	9	4
82	104	3	107	5	2
83	105	5	110	10	3
84	108	6	114	10	5
85	108	6	114	8	2
86	110	7	117	6	2
87	110	3	113	6	2
88	110	9	119	8	3
89	113	4	117	10	6
90	114	8	122	6	2
91	114	5	119	10	8
92	119	10	129	6	3
93	119	8	127	9	2
94	122	8	130	8	8
95	127	5	132	9	8
96	129	3	132	6	2
97	130	4	134	9	3
98	132	1	133	9	8
99	132	8	140	9	3
100	134	8	142	8	7
101	134	4	138	8	7
102	140	6	146	9	2
103	140	1	141	7	2
104	142	8	150	7	7
105	142	5	147	6	6
106	146	6	152	10	6
107	146	7	153	10	8
108	150	6	156	9	8
109	152	1	153	5	7
110	153	8	161	7	6
111	153	2	155	8	7
112	155	9	164	10	6
113	155	3	158	10	8
114	158	3	161	7	7
115	161	4	165	7	6
116	161	5	166	8	5
117	164	1	165	5	4
118	165	9	174	8	1
119	166	4	170	6	1
120	170	4	174	9	5
