作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	1	1	6	6
2	0	9	9	7	6
3	1	1	2	8	6
4	1	1	2	7	4
5	2	9	11	10	7
6	2	3	5	7	7
7	2	4	6	6	8
8	3	5	8	5	6
9	3	7	10	6	2
10	4	6	10	8	7
11	5	10	15	5	5
12	5	7	12	5	1
13	8	5	13	5	7
14	9	2	11	10	6
15	11	2	13	10	1
16	11	4	15	6	1
17	11	8	19	6	2
18	11	6	17	8	1
19	12	4	16	6	7
20	13	8	21	8	3
21	13	8	21	9	4
22	15	6	21	6	6
23	15	9	24	9	3
24	16	5	21	5	1
25	17	6	23	10	8
26	19	2	21	9	2
27	21	4	25	6	6
28	21	5	26	9	7
29	21	1	22	7	3
30	21	5	26	8	7
31	22	9	31	9	7
32	23	1	24	8	7
33	23	8	31	7	4
34	23	2	25	8	1
35	24	3	27	6	8
36	24	1	25	7	5
37	25	6	31	8	4
38	25	9	34	5	5
39	26	5	31	6	4
40	26	3	29	6	6
41	29	9	38	9	8
42	31	4	35	9	8
43	31	5	36	7	1
44	31	1	32	9	5
45	32	1	33	7	7
46	32	6	38	8	8
47	32	9	41	5	7
48	35	1	36	7	1
49	35	3	38	10	4
50	35	2	37	6	3
51	36	1	37	8	1
52	36	5	41	9	8
53	36	3	39	7	3
54	36	6	42	9	7
55	38	3	41	8	1
56	38	7	45	8	8
57	38	5	43	5	8
58	38	7	45	5	8
59	39	10	49	5	5
60	39	2	41	7	3
61	41	1	42	9	1
62	41	6	47	8	4
63	42	2	44	7	5
64	42	2	44	7	6
65	42	6	48	10	1
66	43	3	46	8	7
67	44	1	45	6	8
68	44	5	49	5	6
69	45	6	51	6	7
70	45	3	48	7	1
71	45	8	53	7	8
72	46	4	50	5	3
73	46	2	48	6	6
74	47	3	50	10	2
75	48	9	57	9	5
76	49	1	50	5	4
77	50	3	53	10	7
78	50	10	60	8	5
79	50	9	59	8	3
80	51	4	55	8	8
81	53	7	60	10	1
82	53	7	60	10	5
83	55	4	59	7	7
84	57	6	63	9	1
85	59	1	60	9	4
86	60	7	67	9	2
87	60	6	66	5	3
88	60	1	61	5	6
89	60	9	69	5	2
90	60	10	70	6	6
91	61	8	69	8	2
92	63	7	70	10	4
93	66	10	76	5	2
94	69	3	72	9	4
95	69	9	78	6	5
96	70	6	76	5	8
97	70	6	76	6	5
98	70	7	77	6	3
99	72	10	82	5	4
100	72	9	81	10	4
101	72	1	73	10	7
102	73	3	76	7	4
103	73	4	77	10	7
104	76	5	81	7	5
105	76	3	79	9	8
106	77	8	85	8	3
107	78	9	87	5	7
108	78	3	81	6	6
109	79	7	86	6	4
110	81	3	84	7	3
111	82	9	91	10	3
112	84	8	92	9	3
113	86	2	88	6	7
114	87	3	90	9	5
115	90	4	94	6	7
116	92	10	102	8	5
117	92	4	96	7	7
118	94	4	98	9	7
119	96	10	106	9	4
120	106	7	113	8	2
