作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	2	2	9	6
2	0	5	5	9	7
3	1	1	2	10	8
4	2	4	6	5	2
5	2	3	5	9	5
6	2	6	8	8	2
7	5	2	7	6	7
8	5	10	15	6	1
9	5	1	6	10	2
10	6	10	16	7	1
11	6	6	12	8	5
12	7	5	12	5	1
13	12	9	21	8	4
14	12	3	15	7	7
15	15	9	24	6	7
16	15	5	20	5	3
17	15	7	22	6	1
18	16	9	25	5	4
19	16	2	18	9	4
20	18	2	20	7	3
21	20	7	27	8	2
22	22	1	23	6	1
23	22	1	23	7	6
24	24	2	26	9	7
25	24	4	28	5	7
26	25	8	33	6	4
27	25	7	32	7	7
28	27	9	36	6	2
29	27	3	30	8	6
30	28	1	29	6	5
31	29	4	33	8	2
32	30	3	33	10	1
33	32	6	38	8	3
34	33	6	39	10	2
35	33	5	38	9	7
36	33	3	36	6	5
37	36	3	39	9	1
38	36	5	41	7	4
39	38	1	39	7	1
40	38	9	47	9	7
41	39	8	47	8	5
42	39	2	41	9	4
43	39	5	44	8	6
44	39	1	40	10	4
45	40	1	41	9	7
46	41	3	44	9	1
47	41	7	48	5	8
48	41	7	48	9	3
49	44	6	50	5	2
50	44	6	50	7	1
51	47	4	51	9	6
52	47	7	54	10	3
53	48	6	54	8	6
54	50	4	54	9	3
55	50	6	56	6	7
56	51	6	57	10	6
57	54	7	61	5	4
58	54	5	59	10	1
59	54	3	57	7	5
60	54	4	58	7	8
61	56	1	57	7	4
62	57	6	63	7	1
63	57	4	61	10	2
64	57	1	58	7	7
65	58	2	60	6	2
66	59	10	69	6	2
67	59	4	63	8	5
68	60	7	67	5	8
69	60	5	65	8	3
70	61	2	63	10	8
71	63	3	66	10	6
72	63	10	73	6	8
73	63	10	73	10	2
74	65	2	67	5	5
75	66	2	68	10	6
76	67	5	72	10	5
77	68	4	72	9	5
78	69	6	75	9	3
79	72	9	81	6	8
80	72	10	82	7	3
81	73	8	81	5	8
82	73	1	74	5	2
83	75	2	77	8	6
84	75	5	80	5	4
85	77	7	84	7	8
86	80	6	86	7	1
87	80	10	90	8	4
88	81	4	85	10	6
89	81	10	91	6	4
90	82	4	86	5	7
91	82	6	88	5	7
92	86	2	88	9	5
93	86	6	92	6	6
94	86	4	90	7	1
95	88	10	98	10	7
96	90	6	96	9	6
97	90	1	91	5	5
98	91	6	97	9	1
99	92	3	95	8	1
100	92	8	100	7	2
101	96	1	97	5	5
102	97	8	105	6	1
103	97	8	105	6	7
104	98	7	105	10	3
105	100	1	101	8	1
106	101	2	103	5	7
107	101	9	110	9	5
108	103	2	105	5	3
109	105	4	109	5	5
110	105	7	112	10	7
111	109	10	119	6	1
112	110	5	115	8	4
113	112	6	118	6	6
114	112	10	122	5	8
115	118	2	120	8	8
116	119	7	126	6	2
117	120	10	130	10	8
118	122	4	126	9	5
119	126	9	135	8	6
120	135	1	136	6	4
