作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	3	3	5	8
2	0	1	1	9	7
3	0	9	9	10	2
4	1	5	6	8	4
5	3	4	7	8	3
6	3	2	5	9	4
7	5	4	9	10	3
8	5	6	11	10	8
9	6	8	14	5	6
10	7	3	10	9	6
11	9	8	17	7	8
12	9	5	14	7	8
13	9	2	11	7	8
14	11	5	16	5	4
15	11	8	19	6	7
16	14	5	19	5	6
17	16	1	17	6	1
18	16	8	24	10	4
19	17	2	19	5	5
20	17	4	21	9	8
21	19	7	26	6	8
22	19	9	28	6	6
23	19	7	26	6	7
24	21	10	31	7	4
25	21	7	28	5	7
26	24	4	28	6	5
27	26	4	30	6	4
28	28	1	29	9	2
29	28	5	33	8	6
30	29	4	33	6	8
31	30	7	37	5	2
32	30	1	31	6	6
33	31	9	40	6	1
34	31	5	36	5	7
35	33	8	41	7	4
36	33	3	36	10	4
37	36	6	42	10	7
38	36	5	41	7	5
39	37	5	42	9	6
40	40	8	48	9	6
41	41	3	44	7	5
42	42	4	46	7	4
43	42	6	48	8	5
44	42	3	45	7	7
45	43	10	53	6	7
46	44	7	51	10	4
47	46	5	51	6	7
48	48	10	58	9	1
49	48	9	57	9	5
50	48	4	52	8	1
51	48	5	53	9	6
52	48	2	50	5	5
53	49	2	51	5	7
54	51	6	57	8	3
55	51	7	58	5	2
56	53	9	62	7	7
57	57	3	60	10	6
58	57	8	65	7	5
59	57	5	62	10	7
60	57	8	65	5	6
61	58	5	63	8	3
62	58	9	67	7	5
63	62	2	64	8	4
64	62	1	63	6	2
65	62	10	72	5	3
66	62	4	66	9	2
67	63	4	67	6	6
68	64	8	72	10	7
69	65	8	73	8	6
70	67	7	74	7	7
71	67	8	75	10	1
72	67	8	75	9	1
73	72	6	78	7	2
74	72	9	81	7	6
75	73	4	77	6	3
76	75	1	76	6	8
77	75	8	83	7	7
78	75	9	84	7	4
79	76	8	84	5	5
80	76	3	79	5	5
81	77	10	87	8	4
82	78	2	80	6	7
83	79	4	83	7	2
84	81	7	88	8	3
85	83	8	91	8	6
86	83	10	93	10	1
87	84	2	86	7	3
88	86	4	90	9	5
89	88	5	93	8	4
90	90	6	96	5	4
91	91	4	95	5	5
92	93	3	96	9	6
93	93	10	103	10	7
94	95	1	96	10	3
95	96	1	97	6	5
96	96	8	104	9	1
97	96	7	103	8	7
98	96	7	103	6	5
99	103	8	111	9	7
100	103	5	108	8	3
101	103	5	108	8	2
102	103	2	105	10	6
103	104	8	112	7	2
104	105	1	106	8	1
105	108	2	110	5	8
106	110	1	111	10	7
107	110	7	117	7	6
108	111	8	119	8	8
109	112	7	119	8	5
110	112	4	116	10	5
111	116	1	117	6	2
112	116	8	124	5	1
113	117	5	122	10	8
114	119	9	128	7	5
115	119	7	126	5	2
116	122	5	127	9	6
117	124	3	127	9	8
118	127	8	135	10	7
119	128	4	132	8	1
120	132	2	134	7	7
