作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	1	1	5	8
2	0	4	4	6	3
3	0	5	5	9	1
4	1	10	11	10	1
5	1	3	4	9	4
6	1	3	4	8	7
7	4	2	6	10	5
8	4	2	6	8	2
9	4	8	12	10	8
10	5	4	9	5	1
11	5	7	12	7	6
12	6	1	7	10	5
13	6	1	7	5	1
14	7	6	13	5	3
15	7	3	10	8	8
16	7	1	8	5	1
17	8	3	11	7	4
18	8	4	12	10	5
19	9	8	17	10	4
20	9	1	10	9	8
21	10	8	18	6	7
22	11	9	20	6	1
23	11	8	19	9	3
24	12	6	18	10	1
25	12	4	16	8	5
26	12	8	20	10	5
27	13	3	16	6	8
28	13	7	20	10	3
29	13	7	20	10	6
30	16	3	19	6	5
31	17	7	24	10	5
32	18	4	22	7	8
33	18	6	24	7	4
34	18	2	20	6	3
35	19	1	20	8	1
36	19	8	27	6	4
37	20	1	21	5	1
38	20	9	29	10	5
39	20	5	25	7	8
40	20	1	21	9	7
41	21	3	24	5	8
42	21	9	30	9	1
43	22	4	26	5	4
44	22	6	28	9	5
45	24	3	27	8	5
46	24	7	31	8	2
47	26	8	34	6	2
48	27	3	30	10	5
49	27	3	30	7	3
50	27	9	36	9	3
51	28	10	38	10	5
52	29	6	35	8	4
53	29	4	33	6	4
54	30	8	38	7	2
55	30	10	40	5	3
56	30	1	31	10	1
57	31	1	32	10	5
58	31	4	35	7	8
59	32	4	36	10	3
60	33	5	38	10	8
61	34	5	39	9	7
62	35	5	40	9	8
63	36	7	43	8	1
64	36	5	41	6	8
65	36	7	43	5	3
66	38	10	48	5	1
67	38	9	47	6	4
68	39	9	48	9	5
69	39	2	41	7	2
70	40	6	46	9	5
71	41	8	49	5	5
72	41	3	44	7	3
73	43	7	50	8	5
74	43	5	48	6	6
75	43	4	47	9	8
76	44	8	52	8	1
77	44	5	49	7	7
78	46	4	50	8	2
79	47	1	48	10	6
80	48	9	57	10	3
81	48	4	52	5	4
82	49	10	59	5	7
83	49	6	55	6	8
84	50	9	59	9	4
85	50	4	54	9	7
86	50	3	53	8	6
87	52	5	57	8	2
88	52	10	62	10	2
89	52	3	55	7	4
90	54	10	64	6	1
91	55	7	62	9	5
92	55	3	58	6	2
93	57	5	62	8	1
94	57	3	60	8	4
95	58	2	60	10	5
96	59	2	61	9	7
97	60	6	66	6	4
98	61	9	70	7	5
99	62	1	63	8	6
100	62	10	72	5	6
101	62	7	69	9	7
102	62	9	71	10	8
103	64	1	65	7	8
104	65	3	68	7	3
105	66	9	75	10	3
106	68	3	71	10	4
107	69	9	78	7	8
108	70	5	75	8	5
109	71	8	79	6	7
110	71	9	80	5	2
111	72	1	73	7	3
112	73	10	83	7	2
113	75	10	85	5	6
114	75	9	84	7	2
115	78	1	79	9	3
116	79	3	82	9	6
117	82	4	86	7	5
118	84	6	90	6	8
119	85	10	95	8	3
120	90	9	99	9	6
