作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	5	5	8	1
2	0	6	6	7	3
3	5	4	9	6	6
4	5	9	14	10	1
5	6	6	12	5	1
6	6	3	9	10	1
7	7	3	10	9	6
8	7	4	11	8	2
9	9	3	12	7	7
10	9	8	17	9	6
11	10	5	15	10	1
12	11	5	16	8	1
13	12	4	16	10	3
14	12	10	22	8	7
15	12	7	19	9	4
16	13	3	16	10	2
17	14	3	17	5	5
18	14	3	17	8	1
19	14	8	22	5	3
20	15	6	21	10	2
21	15	9	24	6	3
22	16	3	19	10	4
23	16	1	17	10	6
24	16	4	20	9	1
25	17	5	22	5	8
26	19	10	29	9	2
27	19	6	25	6	4
28	20	8	28	10	5
29	22	10	32	7	4
30	22	10	32	7	7
31	22	1	23	5	1
32	22	8	30	6	5
33	23	10	33	5	6
34	23	4	27	5	2
35	23	6	29	6	4
36	24	8	32	5	1
37	25	3	28	10	5
38	25	3	28	7	6
39	25	8	33	5	2
40	27	2	29	5	2
41	29	7	36	8	5
42	29	8	37	9	6
43	29	10	39	9	7
44	30	3	33	10	5
45	30	9	39	8	8
46	32	5	37	9	5
47	32	7	39	9	1
48	33	1	34	5	2
49	33	2	35	5	3
50	33	1	34	7	2
51	33	8	41	9	5
52	33	3	36	10	5
53	34	7	41	10	5
54	34	8	42	6	6
55	35	4	39	5	3
56	36	3	39	7	2
57	36	5	41	6	3
58	37	7	44	6	6
59	37	8	45	6	5
60	39	5	44	9	2
61	39	5	44	9	4
62	39	5	44	8	2
63	39	2	41	9	5
64	40	9	49	6	7
65	40	1	41	7	2
66	41	5	46	8	7
67	41	2	43	9	1
68	41	10	51	7	1
69	41	7	48	8	3
70	42	4	46	10	2
71	42	6	48	8	3
72	43	10	53	8	2
73	43	4	47	8	5
74	43	5	48	6	4
75	44	1	45	10	4
76	44	5	49	10	5
77	44	6	50	8	3
78	45	8	53	7	2
79	45	1	46	10	6
80	45	2	47	9	3
81	46	4	50	6	4
82	46	7	53	6	7
83	49	6	55	9	5
84	49	6	55	7	3
85	50	5	55	10	1
86	51	9	60	5	8
87	51	10	61	9	6
88	51	10	61	8	4
89	53	4	57	10	3
90	53	9	62	8	3
91	53	6	59	6	8
92	54	4	58	10	1
93	55	9	64	6	1
94	58	5	63	6	5
95	58	6	64	8	3
96	60	1	61	5	8
97	60	4	64	8	5
98	61	10	71	10	1
99	61	8	69	5	7
100	61	6	67	7	8
101	62	3	65	5	1
102	62	8	70	8	7
103	63	7	70	7	8
104	64	8	72	10	8
105	67	10	77	8	8
106	69	7	76	7	6
107	70	9	79	5	4
108	70	3	73	5	4
109	71	1	72	8	2
110	72	5	77	7	6
111	72	1	73	7	8
112	76	2	78	8	5
113	77	4	81	10	1
114	77	4	81	7	1
115	78	9	87	9	5
116	79	1	80	7	1
117	81	10	91	10	6
118	87	1	88	5	2
119	88	1	89	6	1
120	89	3	92	8	3
