作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	1	1	8	1
2	0	10	10	7	7
3	1	3	4	10	8
4	1	3	4	7	6
5	1	8	9	10	7
6	4	7	11	6	5
7	10	4	14	9	3
8	10	7	17	10	2
9	11	10	21	10	1
10	11	2	13	6	6
11	11	5	16	8	3
12	13	1	14	5	7
13	14	10	24	5	8
14	16	1	17	7	3
15	17	5	22	5	4
16	17	7	24	8	5
17	17	5	22	10	2
18	22	3	25	10	5
19	22	5	27	5	4
20	24	1	25	5	7
21	24	2	26	5	5
22	25	2	27	8	5
23	25	6	31	6	4
24	26	8	34	8	6
25	26	10	36	7	3
26	27	5	32	8	8
27	27	9	36	9	5
28	31	5	36	8	3
29	32	3	35	10	5
30	34	10	44	9	8
31	34	7	41	7	8
32	36	9	45	9	5
33	36	4	40	6	6
34	36	1	37	9	5
35	37	4	41	7	3
36	41	2	43	5	5
37	43	6	49	10	4
38	43	8	51	8	8
39	44	9	53	8	5
40	45	7	52	8	6
41	49	4	53	7	7
42	49	4	53	10	6
43	53	6	59	10	5
44	53	5	58	9	3
45	53	6	59	8	5
46	58	1	59	8	5
47	58	2	60	8	3
48	58	5	63	6	1
49	59	1	60	10	1
50	59	5	64	6	5
51	59	2	61	9	1
52	60	9	69	6	1
53	60	10	70	6	1
54	60	3	63	5	4
55	61	1	62	10	6
56	63	7	70	9	4
57	63	4	67	10	1
58	64	2	66	8	6
59	67	1	68	5	1
60	68	5	73	8	6
61	70	4	74	5	3
62	70	5	75	5	8
63	70	8	78	9	4
64	73	10	83	10	6
65	73	9	82	5	5
66	74	7	81	5	5
67	78	8	86	6	1
68	78	4	82	10	3
69	81	9	90	8	7
70	81	6	87	7	7
71	82	2	84	8	3
72	82	2	84	7	7
73	84	1	85	9	2
74	85	3	88	8	5
75	86	4	90	9	5
76	87	7	94	5	7
77	88	5	93	7	6
78	90	5	95	7	4
79	94	6	100	5	3
80	95	1	96	6	7
81	95	10	105	6	3
82	96	6	102	7	4
83	100	10	110	8	2
84	102	7	109	6	7
85	102	5	107	5	2
86	105	7	112	6	2
87	109	2	111	8	7
88	110	3	113	5	7
89	110	5	115	10	2
90	112	2	114	5	5
91	112	3	115	10	3
92	113	10	123	10	4
93	113	8	121	7	2
94	114	9	123	5	5
95	115	1	116	8	5
96	116	10	126	6	2
97	123	5	128	8	5
98	123	3	126	8	2
99	126	7	133	10	1
100	128	4	132	6	5
101	128	8	136	10	6
102	128	4	132	7	4
103	132	4	136	7	7
104	132	3	135	6	5
105	133	5	138	8	6
106	135	10	145	7	8
107	136	9	145	6	6
108	138	4	142	10	7
109	138	10	148	7	8
110	138	10	148	10	4
111	142	3	145	6	5
112	145	8	153	6	5
113	145	2	147	10	8
114	148	1	149	8	2
115	148	10	158	6	8
116	149	8	157	10	7
117	153	4	157	10	5
118	153	4	157	8	2
119	157	1	158	10	4
120	158	9	167	5	5
