作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	7	7	9	1
2	0	9	9	10	3
3	0	6	6	9	5
4	7	2	9	9	2
5	7	5	12	9	3
6	9	7	16	7	5
7	9	8	17	5	2
8	9	9	18	7	8
9	10	10	20	9	4
10	12	8	20	5	1
11	16	8	24	9	7
12	17	3	20	10	3
13	18	2	20	6	7
14	20	3	23	7	1
15	20	5	25	5	6
16	20	9	29	9	4
17	24	7	31	7	5
18	25	8	33	5	1
19	25	8	33	7	6
20	25	2	27	8	3
21	29	7	36	8	6
22	31	5	36	10	4
23	33	6	39	8	7
24	36	3	39	10	8
25	36	9	45	6	8
26	39	3	42	5	8
27	39	2	41	9	1
28	41	2	43	5	8
29	42	10	52	5	6
30	42	2	44	5	8
31	43	4	47	5	5
32	45	5	50	6	1
33	45	9	54	8	1
34	50	1	51	6	4
35	52	1	53	6	3
36	52	10	62	8	8
37	52	1	53	10	6
38	54	5	59	7	1
39	54	3	57	10	5
40	54	5	59	9	4
41	57	1	58	10	4
42	57	10	67	10	1
43	59	7	66	8	7
44	59	10	69	8	3
45	66	3	69	7	2
46	66	1	67	10	7
47	67	10	77	8	6
48	69	7	76	6	8
49	69	9	78	7	8
50	69	1	70	9	5
51	69	6	75	8	4
52	75	3	78	9	7
53	77	8	85	7	2
54	77	10	87	5	1
55	78	6	84	8	1
56	85	9	94	10	5
57	85	6	91	10	6
58	85	9	94	10	6
59	87	2	89	9	2
60	87	3	90	7	7
61	90	2	92	7	7
62	90	4	94	5	1
63	92	1	93	7	7
64	93	10	103	6	2
65	94	6	100	7	4
66	94	9	103	8	8
67	94	9	103	9	3
68	95	1	96	9	4
69	96	6	102	8	1
70	96	9	105	8	4
71	102	5	107	9	5
72	102	4	106	9	3
73	103	7	110	6	3
74	103	5	108	10	8
75	103	8	111	9	5
76	104	3	107	6	2
77	106	2	108	8	1
78	106	5	111	6	7
79	107	1	108	7	7
80	108	9	117	7	6
81	108	3	111	10	8
82	111	6	117	8	1
83	111	9	120	8	8
84	111	3	114	10	5
85	117	10	127	10	4
86	120	1	121	5	5
87	120	2	122	8	8
88	120	7	127	5	7
89	122	5	127	5	6
90	127	10	137	10	1
91	127	6	133	10	3
92	127	7	134	8	7
93	134	1	135	5	3
94	134	7	141	7	6
95	137	4	141	5	8
96	141	5	146	5	7
97	141	10	151	8	8
98	141	2	143	8	7
99	143	5	148	10	6
100	148	8	156	10	2
101	151	8	159	7	3
102	151	4	155	10	2
103	151	10	161	8	6
104	155	3	158	8	5
105	158	1	159	10	4
106	159	7	166	9	7
107	161	8	169	10	4
108	166	8	174	9	5
109	169	9	178	7	7
110	169	3	172	10	2
111	169	1	170	7	2
112	170	3	173	8	8
113	178	1	179	7	2
114	178	7	185	10	5
115	179	1	180	7	3
116	180	5	185	10	3
117	185	3	188	9	6
118	188	10	198	8	6
119	198	2	200	7	3
120	200	8	208	6	4
