作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	5	5	10	6
2	0	9	9	5	3
3	0	8	8	8	7
4	5	7	12	5	5
5	5	4	9	9	7
6	5	8	13	8	8
7	8	4	12	8	1
8	8	1	9	7	7
9	9	6	15	5	7
10	9	6	15	5	6
11	9	8	17	10	2
12	10	4	14	7	4
13	10	7	17	7	4
14	10	2	12	6	4
15	11	3	14	7	6
16	11	1	12	5	5
17	12	4	16	8	1
18	12	6	18	9	3
19	13	3	16	6	8
20	13	3	16	9	1
21	13	9	22	7	2
22	14	1	15	8	7
23	14	3	17	7	6
24	15	2	17	7	7
25	15	6	21	6	6
26	15	3	18	5	3
27	16	9	25	6	6
28	16	6	22	9	6
29	16	7	23	6	5
30	16	5	21	10	2
31	17	8	25	8	6
32	17	8	25	6	1
33	17	1	18	10	1
34	17	1	18	7	5
35	18	5	23	7	1
36	18	1	19	8	1
37	18	1	19	5	8
38	19	2	21	7	7
39	19	5	24	8	6
40	19	3	22	5	6
41	20	9	29	5	3
42	20	3	23	5	6
43	21	9	30	8	6
44	21	7	28	6	8
45	21	9	30	6	1
46	21	5	26	5	6
47	22	5	27	5	5
48	22	2	24	7	6
49	22	2	24	10	5
50	23	7	30	10	3
51	23	5	28	6	7
52	23	2	25	7	2
53	23	3	26	5	1
54	24	6	30	6	2
55	24	6	30	6	7
56	25	2	27	5	5
57	25	7	32	8	3
58	25	7	32	5	3
59	26	8	34	8	5
60	26	3	29	7	2
61	27	8	35	9	5
62	27	5	32	6	3
63	28	9	37	10	7
64	28	8	36	5	4
65	30	6	36	8	6
66	30	4	34	10	2
67	31	3	34	9	6
68	31	8	39	7	2
69	32	1	33	9	8
70	32	3	35	8	5
71	32	10	42	7	1
72	33	9	42	8	4
73	33	3	36	5	4
74	34	1	35	6	7
75	34	7	41	7	2
76	34	5	39	5	3
77	34	5	39	5	7
78	36	8	44	8	7
79	39	2	41	8	2
80	39	5	44	6	3
81	41	9	50	5	7
82	41	10	51	9	5
83	42	6	48	10	7
84	42	2	44	10	7
85	42	1	43	10	8
86	43	8	51	7	6
87	43	5	48	5	7
88	48	9	57	8	6
89	50	3	53	10	7
90	50	5	55	6	5
91	51	5	56	8	2
92	51	10	61	10	3
93	51	3	54	8	5
94	52	6	58	5	8
95	52	5	57	5	5
96	53	3	56	8	6
97	54	6	60	8	2
98	55	1	56	8	6
99	56	2	58	7	1
100	56	9	65	7	2
101	56	4	60	8	4
102	57	7	64	10	5
103	57	3	60	9	4
104	58	6	64	7	2
105	60	7	67	5	8
106	60	3	63	10	6
107	60	2	62	10	6
108	61	5	66	9	7
109	62	2	64	10	3
110	64	6	70	5	4
111	65	8	73	9	8
112	66	1	67	9	3
113	66	4	70	6	7
114	67	2	69	5	7
115	69	7	76	6	8
116	70	4	74	6	7
117	70	5	75	7	1
118	75	4	79	5	2
119	76	10	86	7	4
120	86	3	89	8	1
