作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	3	3	5	6
2	0	6	6	6	3
3	1	7	8	6	6
4	3	5	8	9	5
5	3	9	12	6	3
6	8	9	17	6	1
7	8	10	18	10	2
8	12	4	16	8	2
9	12	5	17	7	2
10	12	10	22	7	1
11	17	1	18	10	7
12	17	1	18	9	4
13	18	6	24	8	1
14	18	4	22	6	5
15	18	6	24	9	1
16	22	3	25	8	5
17	22	6	28	5	5
18	24	1	25	6	2
19	24	8	32	9	2
20	28	4	32	5	1
21	28	1	29	8	8
22	29	6	35	10	5
23	29	3	32	8	3
24	32	4	36	10	7
25	32	8	40	6	7
26	32	4	36	6	4
27	36	6	42	7	3
28	36	4	40	5	3
29	40	2	42	5	8
30	42	6	48	9	1
31	42	10	52	7	1
32	42	1	43	9	3
33	42	5	47	9	7
34	43	9	52	10	3
35	47	1	48	10	3
36	47	1	48	7	3
37	48	2	50	5	4
38	48	3	51	8	1
39	50	9	59	10	2
40	51	3	54	10	3
41	51	5	56	6	4
42	52	8	60	7	8
43	59	2	61	10	2
44	59	6	65	5	7
45	59	2	61	7	1
46	59	1	60	6	7
47	61	2	63	7	1
48	61	1	62	8	5
49	63	2	65	5	6
50	65	8	73	9	7
51	65	6	71	6	5
52	65	8	73	10	8
53	66	8	74	6	8
54	71	2	73	6	1
55	73	3	76	9	8
56	73	5	78	7	7
57	73	9	82	5	4
58	73	5	78	10	1
59	74	6	80	9	7
60	76	4	80	7	5
61	78	1	79	9	2
62	80	2	82	10	7
63	80	10	90	5	6
64	82	5	87	10	2
65	82	9	91	9	1
66	82	8	90	5	2
67	87	4	91	7	1
68	87	1	88	10	5
69	90	5	95	8	4
70	90	3	93	9	8
71	90	9	99	10	8
72	91	2	93	5	4
73	91	10	101	8	4
74	95	8	103	9	8
75	99	9	108	5	5
76	101	1	102	9	2
77	101	6	107	6	3
78	103	8	111	5	2
79	103	5	108	9	1
80	108	1	109	9	5
81	109	2	111	5	2
82	109	3	112	6	6
83	109	8	117	10	2
84	111	10	121	7	8
85	111	8	119	7	3
86	112	7	119	7	2
87	117	8	125	5	5
88	119	7	126	8	6
89	125	3	128	5	3
90	126	2	128	6	6
91	126	8	134	10	7
92	126	6	132	5	2
93	128	7	135	6	7
94	132	7	139	10	2
95	132	3	135	5	7
96	134	6	140	9	5
97	135	8	143	8	1
98	135	2	137	10	6
99	140	3	143	8	4
100	140	1	141	8	4
101	143	3	146	5	7
102	146	8	154	8	7
103	146	7	153	5	5
104	153	1	154	5	6
105	154	1	155	8	3
106	154	6	160	5	4
107	154	4	158	10	1
108	155	5	160	8	2
109	160	7	167	5	2
110	160	8	168	7	2
111	167	3	170	6	2
112	167	7	174	10	5
113	168	1	169	8	8
114	169	6	175	8	1
115	174	2	176	8	8
116	175	1	176	5	6
117	176	3	179	9	6
118	176	3	179	9	1
119	179	3	182	7	2
120	179	3	182	5	6
