作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	1	1	7	7
2	0	7	7	9	4
3	1	2	3	10	8
4	1	3	4	6	4
5	1	9	10	5	5
6	3	8	11	6	5
7	4	10	14	10	2
8	4	5	9	6	2
9	4	1	5	8	1
10	5	10	15	10	6
11	5	7	12	6	7
12	7	10	17	8	7
13	9	1	10	6	3
14	10	8	18	5	3
15	11	6	17	6	4
16	12	4	16	8	4
17	12	4	16	10	4
18	13	2	15	9	3
19	14	1	15	6	1
20	14	8	22	7	6
21	15	1	16	8	4
22	15	9	24	7	3
23	15	7	22	10	1
24	16	10	26	7	5
25	16	1	17	5	8
26	16	8	24	10	2
27	17	2	19	9	2
28	17	3	20	5	6
29	17	8	25	6	1
30	18	9	27	6	5
31	18	6	24	10	8
32	18	2	20	6	6
33	18	9	27	5	8
34	22	5	27	8	5
35	22	6	28	7	8
36	23	1	24	10	6
37	24	5	29	8	3
38	24	10	34	5	7
39	24	6	30	7	2
40	27	2	29	10	2
41	27	8	35	9	5
42	27	4	31	6	3
43	28	8	36	7	3
44	28	7	35	9	7
45	29	8	37	6	1
46	29	9	38	5	3
47	30	4	34	9	8
48	30	6	36	9	6
49	31	2	33	6	6
50	31	9	40	7	8
51	34	4	38	7	8
52	34	6	40	6	1
53	34	5	39	5	3
54	36	3	39	8	3
55	36	6	42	5	3
56	36	9	45	6	2
57	37	3	40	5	8
58	37	3	40	9	3
59	39	4	43	8	8
60	39	7	46	6	6
61	40	6	46	6	8
62	40	5	45	6	3
63	41	5	46	10	5
64	41	8	49	10	6
65	41	4	45	7	3
66	42	8	50	8	6
67	42	8	50	9	8
68	43	1	44	10	8
69	45	5	50	7	2
70	46	8	54	6	1
71	46	4	50	9	3
72	47	9	56	8	1
73	49	3	52	10	8
74	50	8	58	5	7
75	50	1	51	5	5
76	50	10	60	5	3
77	51	9	60	7	6
78	51	8	59	9	4
79	52	9	61	9	7
80	54	8	62	5	4
81	54	1	55	8	8
82	55	9	64	10	7
83	56	7	63	9	4
84	59	7	66	6	2
85	59	5	64	5	8
86	60	1	61	10	4
87	60	4	64	9	1
88	61	8	69	10	7
89	61	1	62	6	2
90	62	10	72	7	1
91	63	6	69	7	1
92	64	6	70	8	8
93	64	2	66	6	3
94	64	10	74	6	2
95	65	2	67	5	4
96	66	6	72	6	4
97	66	1	67	5	6
98	66	8	74	8	7
99	72	1	73	7	8
100	72	9	81	7	4
101	72	5	77	8	8
102	72	1	73	9	3
103	73	5	78	8	5
104	73	2	75	8	4
105	74	5	79	8	8
106	74	7	81	6	4
107	74	8	82	7	1
108	75	8	83	10	4
109	77	8	85	7	8
110	78	1	79	7	4
111	79	6	85	6	1
112	81	3	84	5	6
113	83	7	90	9	5
114	84	7	91	7	1
115	90	1	91	7	2
116	91	3	94	7	3
117	94	9	103	10	1
118	94	7	101	7	5
119	101	10	111	6	3
120	111	8	119	7	6
