作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	4	4	8	6
2	0	8	8	5	1
3	1	4	5	6	1
4	4	8	12	8	3
5	4	9	13	8	5
6	4	4	8	9	4
7	5	2	7	7	4
8	7	1	8	9	5
9	8	6	14	8	1
10	8	8	16	9	6
11	8	6	14	5	4
12	9	5	14	6	4
13	12	1	13	6	8
14	12	3	15	7	5
15	12	8	20	8	8
16	13	2	15	5	7
17	13	10	23	8	2
18	14	7	21	9	7
19	15	10	25	7	5
20	15	6	21	6	5
21	16	4	20	5	2
22	20	9	29	8	3
23	21	9	30	6	8
24	23	4	27	10	6
25	23	2	25	9	7
26	23	4	27	10	3
27	23	9	32	6	7
28	25	10	35	5	2
29	27	5	32	7	6
30	27	7	34	9	4
31	27	5	32	8	1
32	30	7	37	9	6
33	30	7	37	7	8
34	30	10	40	9	1
35	32	2	34	9	8
36	32	9	41	6	1
37	34	2	36	9	3
38	35	10	45	9	8
39	35	1	36	9	8
40	35	5	40	6	3
41	37	7	44	10	6
42	37	9	46	10	7
43	38	2	40	10	7
44	40	6	46	8	6
45	40	5	45	6	5
46	41	6	47	7	6
47	41	4	45	9	7
48	44	5	49	10	1
49	45	2	47	7	7
50	45	4	49	10	2
51	46	2	48	5	7
52	46	6	52	10	7
53	46	5	51	8	8
54	46	10	56	7	8
55	47	2	49	6	1
56	47	3	50	7	3
57	47	4	51	7	5
58	48	1	49	7	8
59	49	1	50	5	8
60	49	8	57	9	5
61	50	4	54	7	1
62	50	2	52	10	2
63	51	6	57	7	5
64	51	4	55	7	1
65	51	2	53	7	5
66	56	7	63	8	1
67	56	4	60	5	1
68	56	7	63	5	2
69	57	2	59	9	8
70	57	3	60	6	1
71	57	5	62	7	6
72	59	3	62	8	1
73	59	2	61	5	1
74	60	3	63	6	2
75	60	6	66	7	8
76	60	9	69	10	4
77	61	9	70	5	3
78	62	2	64	9	1
79	62	5	67	10	7
80	63	1	64	7	1
81	64	7	71	8	4
82	67	6	73	8	5
83	69	4	73	8	4
84	70	7	77	6	4
85	70	3	73	7	2
86	71	9	80	5	2
87	71	8	79	9	6
88	73	3	76	6	6
89	73	8	81	8	7
90	73	4	77	5	3
91	77	1	78	6	2
92	78	8	86	8	3
93	79	9	88	9	1
94	79	8	87	10	6
95	80	4	84	6	1
96	80	6	86	6	1
97	81	10	91	8	2
98	86	8	94	7	8
99	87	1	88	5	8
100	87	3	90	8	6
101	88	10	98	9	6
102	90	10	100	9	2
103	90	10	100	10	6
104	91	3	94	9	3
105	94	8	102	5	1
106	94	10	104	8	2
107	94	8	102	9	2
108	98	2	100	9	4
109	100	1	101	9	2
110	102	7	109	10	4
111	102	9	111	7	5
112	104	2	106	6	4
113	104	5	109	10	1
114	106	9	115	8	5
115	109	3	112	6	3
116	109	1	110	8	5
117	111	8	119	6	3
118	112	2	114	7	5
119	114	5	119	7	4
120	115	3	118	7	8
