作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	8	8	7	3
2	0	2	2	6	2
3	0	8	8	8	1
4	2	5	7	6	2
5	7	3	10	6	4
6	7	7	14	7	5
7	7	5	12	9	3
8	8	3	11	8	2
9	8	8	16	8	7
10	8	5	13	7	4
11	9	5	14	6	8
12	9	8	17	5	1
13	11	1	12	9	1
14	13	7	20	10	3
15	14	3	17	5	2
16	16	7	23	7	4
17	16	2	18	5	1
18	17	7	24	5	6
19	17	3	20	9	1
20	17	4	21	5	4
21	18	2	20	8	4
22	20	5	25	6	1
23	23	4	27	8	2
24	23	6	29	6	3
25	25	8	33	10	6
26	25	6	31	10	8
27	27	10	37	10	6
28	29	10	39	9	4
29	29	8	37	5	2
30	33	1	34	7	5
31	34	2	36	5	1
32	34	6	40	5	1
33	34	9	43	5	8
34	37	6	43	8	6
35	39	10	49	6	8
36	39	8	47	7	4
37	40	8	48	9	8
38	40	8	48	9	7
39	43	7	50	8	1
40	47	2	49	7	6
41	48	3	51	9	5
42	49	3	52	6	4
43	49	2	51	6	3
44	50	10	60	8	4
45	51	5	56	6	6
46	52	5	57	8	5
47	56	8	64	9	5
48	56	9	65	7	5
49	60	10	70	7	2
50	60	7	67	10	6
51	65	2	67	8	5
52	67	8	75	5	8
53	67	10	77	6	4
54	67	9	76	6	1
55	67	8	75	10	1
56	68	3	71	9	1
57	70	10	80	9	6
58	71	5	76	9	5
59	71	4	75	9	5
60	75	2	77	9	6
61	76	1	77	7	2
62	76	2	78	7	5
63	76	9	85	7	8
64	77	6	83	9	3
65	77	5	82	8	2
66	80	10	90	7	3
67	80	7	87	5	7
68	82	9	91	5	2
69	83	6	89	7	3
70	87	4	91	6	8
71	90	9	99	6	5
72	91	9	100	7	3
73	91	1	92	9	4
74	91	10	101	10	8
75	92	6	98	9	7
76	92	10	102	10	7
77	99	6	105	7	3
78	101	1	102	6	4
79	101	5	106	6	5
80	102	3	105	8	3
81	102	4	106	8	8
82	102	8	110	8	6
83	103	3	106	8	4
84	103	7	110	5	8
85	105	6	111	8	5
86	106	1	107	5	3
87	106	4	110	6	7
88	106	6	112	8	8
89	107	3	110	8	1
90	110	2	112	9	8
91	110	5	115	5	7
92	111	8	119	8	6
93	111	5	116	6	4
94	112	5	117	10	7
95	115	2	117	8	5
96	116	4	120	10	7
97	117	5	122	9	1
98	119	3	122	6	3
99	119	9	128	5	7
100	122	6	128	8	3
101	122	8	130	7	8
102	122	5	127	6	2
103	127	10	137	9	5
104	127	1	128	8	6
105	128	1	129	9	3
106	128	4	132	9	1
107	129	3	132	10	5
108	132	7	139	6	6
109	132	5	137	7	7
110	132	1	133	7	2
111	133	9	142	8	2
112	137	8	145	6	1
113	137	1	138	8	3
114	137	6	143	8	3
115	142	6	148	8	2
116	142	6	148	10	7
117	143	3	146	7	3
118	145	4	149	8	1
119	148	1	149	8	3
120	149	9	158	10	6
