作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	10	10	6	7
2	0	7	7	8	2
3	0	4	4	8	5
4	4	7	11	10	8
5	10	2	12	10	2
6	10	5	15	9	4
7	10	7	17	9	3
8	11	7	18	8	5
9	11	6	17	5	5
10	12	8	20	9	4
11	17	3	20	8	1
12	17	10	27	9	5
13	18	3	21	6	5
14	20	1	21	10	2
15	20	7	27	6	4
16	21	3	24	8	2
17	21	9	30	7	1
18	22	1	23	10	3
19	24	10	34	10	2
20	27	1	28	9	2
21	27	8	35	10	6
22	27	6	33	7	2
23	28	5	33	9	5
24	28	1	29	5	2
25	29	6	35	5	6
26	30	3	33	7	3
27	33	2	35	6	8
28	33	6	39	5	2
29	34	9	43	5	8
30	35	1	36	5	8
31	35	10	45	8	6
32	35	5	40	9	5
33	36	9	45	8	5
34	40	6	46	5	6
35	40	4	44	7	3
36	40	3	43	9	8
37	43	2	45	9	5
38	43	9	52	8	1
39	43	10	53	8	5
40	44	7	51	10	6
41	45	8	53	8	7
42	45	5	50	5	5
43	45	4	49	5	3
44	46	6	52	10	5
45	46	9	55	10	7
46	52	10	62	6	8
47	52	2	54	6	7
48	53	7	60	8	2
49	53	4	57	10	8
50	54	4	58	8	2
51	54	2	56	8	3
52	55	1	56	9	7
53	55	3	58	10	4
54	58	1	59	8	6
55	58	3	61	6	2
56	58	10	68	8	4
57	60	10	70	5	3
58	60	1	61	7	7
59	60	4	64	8	1
60	61	6	67	7	2
61	61	9	70	8	4
62	62	1	63	9	6
63	63	3	66	5	6
64	63	8	71	8	8
65	64	9	73	10	4
66	68	4	72	5	6
67	70	2	72	10	6
68	70	2	72	5	2
69	70	9	79	5	3
70	70	10	80	8	5
71	71	8	79	8	3
72	72	8	80	6	7
73	72	4	76	6	7
74	72	4	76	10	8
75	73	8	81	7	6
76	73	3	76	9	7
77	79	7	86	7	4
78	80	3	83	8	1
79	80	5	85	8	1
80	81	2	83	9	2
81	81	9	90	9	6
82	83	9	92	9	7
83	83	5	88	5	7
84	83	6	89	7	3
85	83	4	87	6	2
86	84	5	89	9	2
87	86	4	90	7	8
88	87	3	90	8	3
89	88	7	95	6	8
90	89	5	94	7	2
91	90	1	91	9	7
92	90	5	95	8	2
93	91	10	101	9	2
94	92	1	93	6	5
95	93	6	99	6	1
96	94	2	96	8	8
97	94	6	100	8	4
98	95	6	101	9	8
99	95	2	97	8	4
100	96	6	102	9	3
101	97	8	105	7	5
102	100	2	102	9	2
103	100	4	104	10	5
104	101	3	104	7	5
105	102	7	109	10	2
106	104	1	105	10	6
107	104	2	106	8	5
108	105	5	110	7	1
109	106	9	115	5	5
110	109	10	119	5	7
111	110	6	116	8	8
112	110	10	120	5	2
113	115	5	120	8	7
114	119	7	126	8	1
115	120	8	128	5	5
116	126	7	133	9	6
117	128	9	137	6	1
118	133	4	137	9	2
119	137	7	144	5	3
120	137	4	141	7	2
