作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	3	3	10	1
2	0	4	4	7	7
3	1	10	11	7	4
4	3	10	13	8	2
5	3	8	11	6	3
6	4	8	12	9	7
7	4	7	11	10	4
8	4	1	5	5	2
9	5	4	9	6	8
10	5	10	15	6	2
11	11	3	14	10	1
12	11	4	15	8	7
13	11	9	20	8	2
14	12	2	14	10	7
15	12	3	15	6	4
16	12	8	20	7	8
17	13	10	23	9	2
18	14	9	23	5	3
19	14	3	17	6	3
20	15	8	23	8	1
21	15	1	16	5	5
22	17	1	18	6	6
23	17	10	27	10	8
24	17	8	25	6	5
25	20	9	29	5	1
26	20	3	23	6	3
27	20	2	22	8	5
28	21	7	28	9	7
29	22	5	27	7	6
30	23	8	31	6	2
31	23	1	24	7	7
32	24	3	27	10	6
33	25	1	26	10	7
34	27	2	29	5	6
35	27	1	28	6	7
36	27	10	37	9	8
37	28	5	33	7	2
38	28	10	38	5	4
39	29	4	33	10	7
40	29	4	33	10	6
41	29	3	32	10	3
42	29	3	32	9	2
43	31	2	33	6	1
44	32	8	40	6	2
45	32	5	37	8	3
46	32	9	41	9	5
47	33	5	38	10	3
48	33	5	38	8	4
49	33	2	35	8	5
50	37	8	45	9	2
51	37	4	41	9	5
52	38	8	46	6	3
53	40	2	42	6	3
54	40	2	42	10	3
55	41	6	47	8	3
56	41	7	48	10	6
57	41	10	51	10	6
58	41	8	49	7	1
59	42	2	44	10	7
60	42	7	49	7	8
61	42	9	51	8	8
62	43	2	45	6	8
63	45	10	55	10	2
64	46	5	51	10	1
65	46	10	56	8	6
66	48	10	58	9	2
67	48	10	58	5	6
68	49	1	50	10	3
69	49	1	50	5	5
70	51	7	58	5	1
71	51	10	61	5	8
72	55	4	59	8	2
73	55	6	61	7	2
74	55	6	61	9	3
75	58	8	66	10	5
76	58	8	66	7	7
77	58	2	60	6	7
78	58	9	67	8	8
79	59	9	68	7	4
80	61	8	69	6	8
81	61	3	64	7	7
82	61	8	69	9	7
83	66	7	73	8	6
84	66	3	69	8	2
85	68	9	77	9	1
86	68	4	72	5	4
87	69	2	71	9	4
88	69	4	73	9	5
89	69	9	78	6	8
90	70	2	72	8	7
91	71	5	76	8	5
92	71	2	73	6	1
93	72	10	82	6	7
94	72	8	80	5	3
95	72	4	76	5	8
96	73	5	78	10	6
97	73	9	82	6	1
98	73	3	76	8	3
99	74	3	77	6	7
100	76	1	77	8	6
101	77	10	87	9	4
102	77	10	87	8	7
103	78	4	82	8	8
104	78	6	84	5	7
105	80	7	87	5	1
106	82	5	87	9	4
107	82	9	91	10	4
108	82	8	90	7	7
109	87	10	97	8	6
110	87	1	88	8	6
111	87	8	95	8	2
112	88	7	95	5	7
113	91	10	101	6	3
114	95	10	105	5	6
115	95	9	104	9	4
116	104	9	113	7	4
117	104	2	106	6	7
118	106	1	107	5	1
119	113	6	119	5	4
120	119	8	127	8	3
