作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	7	7	10	1
2	0	3	3	8	3
3	0	10	10	5	3
4	3	9	12	6	7
5	7	6	13	8	8
6	7	3	10	9	1
7	10	10	20	6	7
8	10	1	11	6	5
9	12	3	15	7	5
10	12	2	14	10	5
11	12	3	15	9	8
12	13	1	14	7	6
13	14	3	17	6	3
14	14	7	21	5	4
15	15	6	21	9	1
16	17	2	19	10	5
17	20	9	29	7	8
18	20	7	27	5	8
19	21	8	29	6	4
20	21	9	30	5	5
21	21	6	27	9	3
22	27	3	30	10	5
23	27	2	29	8	5
24	29	10	39	7	3
25	29	2	31	6	4
26	29	5	34	8	5
27	30	7	37	8	2
28	30	10	40	9	1
29	31	1	32	9	8
30	31	5	36	10	6
31	31	3	34	6	7
32	34	1	35	5	5
33	35	9	44	5	2
34	35	4	39	9	3
35	37	1	38	9	3
36	38	6	44	6	8
37	39	1	40	7	2
38	39	1	40	9	4
39	39	9	48	10	7
40	40	6	46	5	6
41	40	2	42	10	7
42	42	6	48	5	3
43	42	2	44	8	3
44	44	6	50	10	2
45	44	8	52	6	1
46	44	6	50	6	3
47	46	9	55	7	4
48	48	3	51	7	1
49	50	1	51	6	4
50	51	4	55	8	4
51	51	4	55	10	2
52	51	6	57	8	1
53	52	6	58	6	5
54	52	9	61	6	4
55	52	4	56	7	3
56	57	2	59	5	8
57	57	4	61	9	3
58	57	8	65	9	4
59	58	5	63	8	6
60	59	5	64	5	6
61	59	3	62	6	5
62	61	7	68	5	6
63	63	10	73	5	7
64	63	8	71	7	8
65	63	9	72	9	7
66	64	10	74	6	4
67	64	3	67	6	6
68	65	4	69	9	6
69	65	2	67	5	2
70	68	3	71	5	8
71	69	1	70	5	4
72	69	3	72	10	8
73	72	7	79	10	2
74	73	5	78	8	2
75	73	10	83	8	8
76	73	5	78	7	4
77	73	1	74	7	7
78	74	9	83	6	3
79	78	2	80	5	1
80	79	4	83	10	4
81	79	9	88	5	2
82	83	10	93	8	5
83	83	10	93	5	6
84	88	3	91	9	2
85	93	3	96	7	2
86	93	6	99	6	4
87	93	10	103	8	1
88	93	4	97	8	6
89	96	9	105	9	2
90	97	4	101	9	7
91	99	10	109	7	3
92	99	4	103	7	7
93	101	7	108	7	6
94	103	6	109	5	3
95	103	2	105	7	4
96	108	7	115	8	1
97	108	4	112	6	6
98	109	8	117	10	7
99	109	8	117	10	3
100	115	9	124	10	2
101	115	10	125	7	3
102	117	10	127	9	4
103	117	3	120	9	8
104	117	6	123	10	3
105	120	3	123	6	5
106	123	4	127	9	8
107	123	5	128	6	1
108	124	4	128	5	7
109	124	5	129	9	7
110	127	7	134	5	3
111	127	2	129	8	4
112	128	2	130	9	1
113	129	2	131	8	2
114	129	5	134	6	8
115	130	1	131	6	7
116	130	1	131	9	4
117	131	2	133	7	4
118	133	3	136	7	8
119	136	2	138	8	8
120	138	5	143	5	4
