作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	8	8	10	4
2	0	5	5	7	2
3	0	8	8	10	5
4	5	8	13	9	5
5	5	6	11	10	6
6	5	3	8	7	4
7	8	3	11	7	6
8	8	2	10	8	4
9	8	9	17	6	4
10	9	9	18	7	4
11	9	2	11	7	7
12	9	1	10	5	5
13	9	9	18	10	2
14	10	8	18	6	7
15	10	7	17	6	3
16	10	7	17	9	3
17	11	6	17	10	3
18	11	4	15	5	6
19	12	8	20	7	8
20	12	4	16	8	7
21	13	10	23	10	8
22	15	3	18	6	4
23	16	8	24	10	5
24	17	2	19	5	2
25	17	2	19	6	1
26	17	9	26	5	1
27	18	3	21	9	2
28	18	1	19	8	1
29	18	2	20	7	7
30	18	6	24	7	7
31	19	9	28	7	1
32	19	4	23	6	5
33	19	7	26	10	2
34	19	2	21	8	1
35	20	3	23	8	8
36	20	4	24	5	2
37	21	3	24	10	6
38	21	3	24	7	5
39	22	1	23	7	5
40	22	6	28	9	3
41	22	10	32	5	1
42	23	1	24	7	2
43	23	7	30	6	6
44	23	4	27	8	7
45	24	10	34	8	8
46	24	7	31	6	5
47	24	4	28	8	7
48	25	5	30	7	8
49	25	4	29	8	6
50	26	7	33	7	6
51	26	2	28	5	1
52	26	2	28	8	3
53	26	6	32	10	7
54	27	10	37	6	1
55	28	5	33	9	1
56	28	5	33	8	8
57	28	10	38	5	1
58	29	4	33	8	3
59	30	4	34	8	1
60	30	7	37	7	3
61	32	9	41	8	6
62	32	7	39	7	6
63	32	3	35	9	5
64	33	10	43	8	2
65	33	7	40	6	4
66	34	6	40	10	7
67	34	4	38	5	1
68	34	2	36	6	1
69	34	2	36	7	2
70	35	3	38	6	3
71	35	5	40	7	4
72	37	4	41	5	5
73	38	2	40	6	3
74	38	1	39	7	5
75	38	9	47	5	1
76	40	4	44	7	5
77	40	5	45	6	2
78	40	7	47	5	3
79	40	9	49	8	7
80	40	3	43	8	3
81	41	6	47	6	1
82	41	5	46	10	3
83	43	10	53	5	7
84	44	2	46	9	8
85	45	8	53	9	5
86	46	6	52	10	3
87	47	3	50	9	1
88	47	3	50	10	2
89	47	9	56	8	7
90	47	8	55	7	4
91	47	10	57	5	1
92	50	10	60	5	1
93	50	2	52	10	4
94	52	5	57	8	8
95	53	7	60	5	1
96	53	5	58	7	6
97	53	4	57	8	8
98	55	5	60	5	4
99	55	9	64	8	7
100	56	7	63	7	4
101	57	3	60	7	4
102	57	2	59	9	5
103	57	10	67	6	1
104	59	6	65	10	3
105	60	2	62	6	7
106	62	4	66	8	8
107	63	9	72	7	2
108	64	7	71	6	2
109	65	3	68	10	7
110	65	8	73	7	6
111	67	3	70	6	8
112	70	9	79	10	7
113	72	1	73	5	2
114	73	10	83	10	7
115	73	1	74	10	4
116	74	4	78	9	8
117	78	1	79	6	8
118	79	5	84	10	5
119	83	4	87	6	4
120	87	1	88	9	7
