作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	9	9	8	8
2	0	7	7	8	4
3	0	9	9	9	2
4	7	10	17	6	1
5	9	5	14	7	1
6	9	1	10	6	7
7	9	2	11	5	1
8	10	3	13	9	2
9	10	5	15	8	2
10	13	3	16	6	3
11	14	6	20	6	4
12	16	1	17	7	4
13	16	4	20	9	7
14	17	9	26	9	2
15	17	8	25	6	7
16	17	10	27	7	7
17	20	9	29	8	8
18	20	3	23	9	5
19	23	9	32	9	6
20	26	10	36	7	2
21	26	2	28	6	6
22	27	8	35	6	1
23	29	4	33	6	1
24	32	2	34	8	3
25	33	8	41	10	7
26	34	6	40	5	8
27	35	8	43	9	5
28	36	10	46	9	1
29	36	8	44	8	2
30	40	4	44	9	7
31	41	3	44	7	1
32	44	4	48	9	5
33	44	3	47	9	3
34	47	3	50	6	2
35	47	9	56	7	2
36	47	2	49	7	7
37	48	3	51	9	8
38	49	10	59	5	4
39	50	8	58	6	3
40	51	1	52	6	6
41	52	5	57	6	3
42	56	2	58	7	4
43	56	3	59	9	5
44	58	9	67	5	1
45	58	10	68	6	5
46	59	6	65	5	5
47	59	7	66	10	5
48	59	7	66	9	2
49	65	9	74	10	6
50	66	10	76	7	7
51	67	4	71	9	4
52	68	2	70	10	6
53	70	2	72	6	3
54	71	1	72	5	7
55	71	3	74	7	2
56	74	7	81	10	2
57	74	1	75	10	2
58	74	8	82	8	1
59	75	4	79	9	3
60	76	4	80	9	2
61	79	9	88	7	2
62	80	5	85	9	7
63	81	8	89	5	8
64	82	9	91	9	2
65	85	3	88	6	8
66	85	6	91	8	5
67	88	3	91	10	3
68	89	4	93	10	8
69	89	8	97	7	5
70	91	8	99	5	4
71	91	3	94	7	2
72	93	3	96	8	1
73	94	4	98	9	7
74	96	5	101	8	7
75	97	1	98	10	6
76	98	6	104	7	6
77	98	4	102	10	2
78	99	3	102	8	6
79	101	8	109	8	2
80	101	10	111	8	4
81	102	8	110	7	8
82	102	5	107	8	5
83	104	8	112	9	4
84	107	9	116	6	5
85	109	6	115	6	6
86	111	1	112	9	1
87	111	3	114	5	3
88	114	6	120	9	2
89	114	1	115	8	6
90	115	4	119	5	3
91	115	10	125	7	8
92	116	9	125	6	5
93	119	6	125	7	7
94	120	7	127	8	7
95	125	2	127	10	2
96	125	3	128	6	2
97	126	1	127	10	7
98	126	4	130	10	4
99	127	8	135	8	1
100	127	4	131	7	3
101	127	7	134	8	8
102	128	2	130	8	3
103	130	1	131	10	3
104	131	6	137	8	5
105	131	4	135	7	3
106	132	2	134	5	8
107	134	3	137	5	3
108	134	4	138	5	5
109	135	9	144	8	1
110	135	2	137	5	8
111	137	4	141	9	4
112	137	5	142	9	1
113	138	8	146	7	4
114	141	3	144	5	3
115	142	10	152	7	3
116	144	10	154	8	4
117	146	5	151	6	6
118	152	4	156	9	4
119	156	4	160	7	8
120	160	3	163	8	1
