作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	10	10	5	7
2	0	9	9	6	3
3	1	5	6	5	2
4	6	2	8	6	3
5	6	5	11	6	7
6	8	4	12	9	8
7	9	3	12	6	4
8	10	9	19	10	4
9	10	1	11	8	1
10	11	6	17	7	7
11	11	4	15	8	4
12	12	10	22	5	7
13	12	8	20	5	6
14	15	6	21	5	6
15	17	8	25	7	3
16	17	5	22	5	4
17	19	2	21	6	5
18	19	4	23	5	4
19	21	8	29	9	6
20	21	10	31	6	6
21	21	10	31	10	4
22	22	10	32	5	2
23	22	1	23	6	6
24	23	3	26	7	6
25	23	7	30	8	6
26	29	1	30	10	5
27	31	9	40	9	8
28	31	10	41	7	5
29	31	1	32	9	3
30	32	4	36	6	4
31	32	10	42	10	4
32	32	9	41	5	8
33	32	7	39	9	3
34	33	2	35	9	6
35	36	1	37	6	4
36	36	4	40	9	8
37	36	5	41	10	6
38	37	1	38	10	2
39	39	8	47	7	7
40	40	2	42	8	3
41	41	2	43	6	4
42	42	2	44	5	6
43	44	3	47	7	6
44	44	10	54	8	3
45	44	8	52	6	4
46	47	6	53	8	4
47	47	3	50	7	6
48	47	8	55	9	4
49	53	4	57	7	1
50	54	9	63	8	1
51	54	4	58	10	6
52	54	10	64	7	2
53	54	10	64	10	8
54	55	8	63	8	1
55	55	7	62	10	2
56	57	9	66	6	8
57	58	9	67	9	8
58	62	7	69	6	4
59	63	7	70	6	3
60	64	6	70	7	1
61	64	8	72	8	4
62	65	5	70	7	7
63	65	10	75	9	3
64	67	1	68	7	2
65	67	1	68	10	5
66	68	3	71	9	3
67	69	3	72	6	5
68	70	1	71	6	5
69	70	7	77	5	8
70	70	10	80	9	4
71	71	6	77	10	5
72	72	10	82	6	1
73	72	1	73	6	6
74	75	9	84	8	4
75	77	1	78	7	3
76	77	1	78	5	2
77	78	10	88	8	4
78	78	2	80	7	5
79	78	8	86	6	5
80	79	7	86	7	6
81	80	3	83	8	4
82	80	8	88	6	4
83	84	1	85	8	8
84	84	10	94	9	3
85	86	8	94	8	6
86	86	4	90	7	3
87	88	7	95	8	1
88	88	4	92	5	1
89	89	5	94	5	4
90	90	9	99	8	1
91	94	6	100	9	8
92	94	9	103	9	6
93	94	8	102	7	5
94	95	2	97	8	7
95	95	6	101	5	7
96	97	4	101	6	5
97	97	3	100	8	1
98	97	8	105	10	4
99	99	3	102	7	8
100	100	3	103	7	3
101	100	10	110	10	3
102	100	6	106	9	7
103	101	7	108	10	7
104	102	6	108	8	6
105	103	4	107	7	3
106	103	3	106	7	7
107	105	2	107	5	3
108	107	9	116	10	5
109	107	8	115	9	5
110	107	6	113	10	1
111	108	4	112	6	7
112	112	2	114	5	8
113	113	5	118	7	6
114	115	7	122	9	4
115	116	3	119	5	5
116	119	4	123	9	3
117	122	6	128	10	2
118	123	5	128	5	4
119	128	5	133	6	8
120	133	6	139	9	6
