作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	4	4	8	7
2	0	2	2	5	8
3	1	4	5	9	3
4	2	6	8	9	8
5	2	8	10	9	4
6	2	2	4	6	5
7	4	10	14	6	1
8	4	5	9	7	8
9	5	5	10	8	6
10	5	3	8	8	7
11	5	9	14	7	7
12	6	3	9	8	7
13	6	7	13	6	6
14	8	2	10	8	5
15	9	4	13	5	3
16	9	6	15	8	7
17	9	5	14	9	5
18	10	5	15	6	5
19	10	9	19	6	1
20	11	1	12	9	8
21	13	1	14	10	1
22	13	4	17	9	7
23	14	9	23	5	7
24	14	8	22	9	7
25	14	6	20	6	3
26	15	2	17	7	1
27	15	2	17	5	3
28	15	3	18	7	7
29	16	9	25	6	3
30	16	3	19	9	8
31	17	9	26	9	2
32	17	5	22	10	4
33	18	9	27	10	3
34	19	8	27	9	6
35	19	3	22	10	7
36	20	9	29	9	4
37	22	9	31	10	6
38	22	9	31	10	3
39	22	7	29	5	7
40	22	6	28	8	3
41	23	8	31	10	7
42	25	1	26	7	7
43	26	9	35	10	4
44	27	6	33	9	5
45	27	5	32	5	3
46	28	4	32	7	8
47	29	8	37	7	6
48	29	4	33	6	6
49	30	3	33	6	3
50	31	4	35	9	7
51	31	5	36	5	1
52	31	6	37	10	4
53	32	7	39	8	8
54	33	3	36	5	4
55	33	8	41	7	2
56	33	10	43	9	4
57	33	3	36	8	4
58	35	6	41	10	7
59	35	5	40	9	1
60	36	5	41	8	4
61	36	10	46	8	3
62	37	1	38	8	4
63	37	8	45	7	7
64	39	3	42	5	2
65	40	1	41	7	2
66	41	9	50	5	7
67	41	9	50	5	7
68	41	7	48	6	8
69	41	8	49	10	8
70	41	7	48	6	8
71	42	9	51	7	3
72	42	6	48	5	7
73	42	5	47	9	8
74	43	10	53	6	1
75	45	8	53	9	3
76	46	9	55	10	2
77	48	8	56	9	3
78	48	10	58	5	7
79	49	4	53	7	4
80	49	8	57	10	6
81	50	10	60	10	7
82	51	10	61	10	2
83	53	2	55	6	7
84	53	10	63	7	7
85	53	3	56	5	1
86	55	9	64	10	7
87	56	7	63	10	6
88	57	5	62	5	3
89	57	8	65	5	7
90	58	4	62	9	5
91	61	9	70	8	1
92	61	9	70	7	1
93	62	4	66	6	7
94	62	4	66	5	6
95	62	6	68	9	4
96	63	8	71	7	4
97	63	2	65	5	4
98	63	6	69	5	5
99	65	7	72	7	8
100	66	4	70	8	7
101	66	9	75	8	5
102	66	4	70	10	7
103	68	2	70	7	1
104	69	6	75	6	1
105	70	9	79	6	7
106	70	8	78	9	5
107	70	4	74	8	4
108	71	7	78	6	7
109	71	3	74	7	7
110	74	2	76	10	4
111	78	1	79	9	7
112	78	1	79	5	6
113	79	10	89	8	4
114	79	1	80	9	3
115	80	2	82	8	5
116	80	7	87	10	2
117	82	3	85	6	8
118	87	2	89	5	1
119	89	3	92	5	6
120	89	8	97	8	2
