作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	7	7	8	7
2	0	4	4	5	2
3	1	2	3	7	4
4	3	3	6	10	4
5	4	3	7	6	5
6	7	4	11	6	8
7	7	9	16	7	7
8	7	7	14	10	8
9	11	10	21	8	6
10	11	5	16	6	8
11	11	1	12	10	4
12	12	3	15	5	1
13	15	2	17	8	3
14	16	5	21	8	3
15	16	6	22	5	3
16	16	4	20	7	7
17	17	4	21	7	8
18	21	1	22	9	7
19	21	4	25	5	4
20	21	4	25	5	3
21	21	7	28	10	4
22	22	9	31	7	4
23	25	9	34	8	2
24	25	8	33	5	7
25	25	1	26	10	8
26	25	1	26	9	6
27	26	6	32	10	5
28	26	1	27	5	3
29	28	1	29	9	8
30	29	7	36	8	1
31	31	2	33	10	5
32	31	6	37	6	8
33	32	3	35	5	4
34	33	1	34	8	4
35	33	2	35	5	1
36	34	7	41	10	2
37	35	5	40	7	8
38	36	8	44	10	4
39	37	3	40	10	5
40	40	8	48	8	4
41	40	9	49	6	7
42	40	2	42	7	2
43	40	6	46	9	6
44	40	1	41	10	6
45	41	7	48	10	4
46	41	10	51	5	1
47	42	3	45	10	1
48	42	4	46	7	4
49	44	4	48	6	5
50	46	1	47	7	1
51	47	6	53	8	6
52	48	3	51	8	8
53	48	2	50	5	5
54	49	9	58	6	7
55	49	1	50	9	6
56	49	9	58	6	2
57	50	10	60	7	1
58	51	4	55	9	1
59	51	3	54	5	1
60	53	5	58	6	3
61	53	5	58	8	7
62	54	1	55	8	6
63	55	8	63	10	7
64	58	1	59	6	4
65	58	5	63	7	5
66	58	5	63	6	4
67	59	9	68	6	4
68	60	7	67	10	5
69	63	5	68	5	5
70	63	10	73	5	1
71	64	7	71	8	1
72	68	3	71	5	2
73	68	5	73	5	8
74	71	5	76	9	7
75	71	9	80	6	3
76	71	6	77	6	1
77	73	9	82	6	1
78	73	4	77	8	7
79	77	9	86	5	8
80	77	9	86	10	3
81	80	3	83	6	7
82	82	7	89	7	2
83	82	6	88	7	8
84	83	2	85	5	8
85	86	10	96	6	3
86	86	3	89	10	5
87	86	10	96	10	2
88	86	2	88	9	4
89	88	7	95	9	4
90	89	1	90	8	1
91	90	5	95	5	4
92	90	4	94	5	1
93	94	9	103	6	2
94	95	4	99	5	2
95	95	5	100	10	1
96	96	7	103	7	2
97	96	4	100	8	7
98	97	2	99	9	7
99	99	1	100	9	8
100	100	1	101	9	2
101	100	8	108	10	7
102	100	6	106	8	8
103	101	4	105	7	6
104	103	10	113	5	1
105	105	8	113	6	2
106	105	4	109	10	6
107	108	9	117	7	8
108	109	3	112	6	7
109	112	9	121	8	3
110	113	5	118	10	3
111	113	5	118	9	7
112	114	10	124	5	2
113	117	1	118	9	7
114	118	7	125	5	2
115	118	3	121	7	1
116	118	7	125	9	8
117	121	6	127	9	4
118	124	8	132	5	3
119	125	6	131	10	2
120	132	7	139	9	5
