作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	3	3	7	3
2	0	2	2	5	2
3	0	3	3	10	3
4	2	8	10	9	4
5	2	3	5	7	7
6	2	8	10	9	7
7	3	9	12	6	8
8	3	3	6	9	8
9	3	2	5	8	5
10	4	1	5	7	2
11	4	3	7	10	8
12	5	5	10	8	2
13	5	2	7	7	4
14	5	10	15	6	4
15	6	7	13	7	7
16	6	8	14	5	6
17	6	2	8	6	7
18	7	1	8	7	2
19	7	9	16	9	5
20	7	2	9	9	1
21	8	4	12	7	4
22	8	1	9	5	3
23	9	1	10	9	5
24	9	8	17	9	8
25	10	6	16	7	3
26	10	1	11	7	3
27	11	8	19	5	2
28	11	9	20	6	4
29	11	5	16	8	8
30	12	6	18	9	5
31	12	1	13	5	2
32	13	1	14	10	6
33	13	8	21	9	1
34	14	10	24	8	4
35	15	2	17	8	6
36	16	3	19	6	8
37	16	6	22	10	3
38	16	5	21	10	4
39	17	9	26	9	3
40	18	5	23	7	8
41	19	6	25	9	4
42	20	8	28	5	1
43	21	3	24	7	7
44	21	9	30	8	1
45	22	6	28	8	8
46	22	4	26	7	7
47	23	5	28	9	2
48	23	6	29	5	2
49	24	10	34	8	4
50	24	9	33	8	7
51	25	8	33	10	3
52	25	5	30	6	6
53	26	10	36	5	4
54	28	8	36	7	7
55	29	7	36	6	8
56	30	2	32	8	3
57	30	2	32	8	7
58	30	3	33	10	6
59	32	3	35	5	7
60	32	6	38	6	8
61	32	4	36	7	5
62	33	7	40	10	5
63	33	5	38	6	4
64	33	8	41	6	7
65	33	8	41	6	6
66	34	9	43	9	3
67	36	5	41	8	5
68	36	1	37	5	4
69	36	8	44	5	4
70	36	3	39	10	8
71	37	8	45	7	6
72	37	8	45	9	5
73	38	4	42	7	1
74	39	2	41	6	8
75	40	2	42	6	3
76	41	9	50	5	6
77	41	9	50	6	7
78	42	8	50	6	3
79	43	7	50	7	7
80	43	10	53	8	6
81	44	6	50	6	6
82	45	3	48	8	5
83	45	9	54	5	3
84	45	2	47	9	8
85	47	4	51	9	4
86	48	5	53	8	6
87	48	8	56	10	3
88	50	4	54	7	7
89	50	2	52	10	3
90	50	4	54	6	1
91	51	6	57	6	3
92	51	4	55	7	8
93	51	2	53	9	1
94	52	6	58	5	7
95	52	3	55	6	6
96	53	1	54	10	3
97	53	3	56	10	3
98	54	1	55	9	7
99	54	10	64	5	2
100	54	7	61	7	1
101	55	5	60	7	3
102	55	8	63	5	7
103	56	9	65	9	3
104	57	2	59	10	8
105	58	9	67	6	5
106	59	3	62	7	2
107	61	9	70	8	4
108	63	10	73	7	7
109	64	7	71	6	5
110	65	7	72	10	1
111	67	6	73	6	8
112	71	7	78	9	2
113	72	6	78	7	3
114	73	4	77	10	5
115	78	5	83	7	6
116	78	9	87	8	6
117	83	5	88	9	2
118	87	8	95	9	8
119	95	3	98	6	6
120	98	7	105	6	4
