作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	7	7	5	4
2	0	3	3	7	6
3	0	9	9	6	2
4	3	10	13	6	3
5	3	2	5	7	3
6	3	5	8	10	2
7	5	9	14	7	8
8	7	6	13	7	6
9	8	1	9	6	1
10	8	4	12	9	7
11	9	3	12	5	6
12	9	8	17	10	4
13	9	10	19	9	6
14	12	8	20	7	8
15	12	3	15	9	6
16	12	1	13	8	6
17	13	5	18	9	4
18	14	4	18	7	8
19	15	9	24	7	2
20	17	4	21	9	8
21	19	8	27	9	2
22	19	7	26	8	8
23	19	1	20	7	2
24	20	7	27	9	8
25	20	6	26	5	8
26	20	9	29	7	1
27	24	2	26	5	1
28	24	6	30	8	4
29	26	3	29	8	8
30	26	5	31	10	5
31	27	8	35	9	4
32	27	1	28	8	7
33	28	5	33	9	2
34	29	5	34	7	8
35	30	8	38	8	5
36	31	4	35	6	2
37	33	8	41	6	6
38	33	6	39	5	8
39	34	1	35	5	8
40	35	3	38	5	6
41	35	2	37	5	5
42	35	8	43	9	7
43	37	8	45	5	4
44	38	5	43	8	6
45	38	10	48	9	1
46	38	1	39	7	4
47	39	1	40	6	2
48	39	4	43	5	3
49	41	8	49	8	6
50	43	10	53	5	2
51	43	8	51	9	6
52	43	4	47	7	5
53	43	3	46	9	3
54	45	3	48	9	3
55	46	4	50	5	6
56	46	8	54	6	6
57	47	7	54	10	3
58	48	3	51	8	3
59	49	8	57	8	7
60	50	3	53	9	3
61	51	10	61	8	6
62	51	7	58	6	4
63	53	7	60	6	7
64	54	6	60	10	1
65	57	7	64	8	6
66	58	2	60	7	4
67	60	8	68	9	7
68	60	2	62	10	3
69	60	5	65	5	2
70	60	2	62	5	7
71	61	7	68	8	2
72	61	3	64	8	1
73	62	10	72	9	6
74	62	6	68	8	8
75	64	5	69	8	7
76	64	3	67	9	7
77	65	9	74	5	7
78	65	2	67	8	8
79	68	10	78	8	7
80	68	5	73	7	7
81	68	6	74	7	6
82	69	1	70	10	3
83	69	8	77	6	8
84	72	10	82	10	1
85	73	1	74	6	3
86	74	3	77	5	4
87	74	2	76	8	8
88	74	3	77	9	3
89	77	1	78	5	2
90	77	7	84	9	5
91	78	3	81	6	8
92	78	10	88	7	6
93	78	9	87	5	5
94	81	9	90	7	8
95	81	10	91	6	1
96	82	5	87	9	3
97	82	1	83	10	3
98	87	3	90	6	8
99	87	3	90	7	3
100	88	8	96	9	8
101	90	4	94	10	4
102	90	10	100	9	3
103	90	10	100	9	3
104	91	3	94	5	2
105	91	2	93	5	2
106	93	9	102	9	3
107	94	10	104	5	7
108	94	9	103	8	5
109	96	8	104	6	2
110	100	10	110	6	6
111	102	9	111	8	7
112	104	2	106	10	3
113	106	8	114	8	7
114	106	7	113	8	4
115	110	3	113	8	7
116	111	5	116	10	7
117	114	2	116	6	7
118	116	7	123	8	8
119	116	10	126	6	2
120	123	4	127	10	7
