作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	10	10	9	6
2	0	7	7	6	7
3	1	4	5	5	2
4	7	1	8	6	2
5	7	9	16	9	3
6	10	3	13	8	4
7	10	6	16	5	2
8	13	5	18	8	4
9	16	4	20	8	5
10	18	1	19	8	8
11	20	1	21	10	8
12	20	6	26	5	8
13	21	2	23	10	7
14	23	7	30	8	7
15	26	10	36	9	7
16	26	9	35	7	2
17	30	3	33	9	8
18	33	3	36	6	2
19	35	7	42	5	8
20	36	6	42	5	4
21	36	6	42	6	4
22	37	3	40	5	2
23	42	9	51	5	7
24	42	7	49	8	1
25	42	10	52	5	3
26	49	4	53	5	8
27	49	8	57	6	4
28	53	2	55	9	6
29	53	1	54	8	3
30	54	6	60	10	3
31	54	6	60	8	5
32	57	1	58	7	1
33	58	4	62	9	3
34	60	8	68	9	3
35	60	3	63	10	4
36	63	4	67	7	6
37	63	5	68	7	3
38	67	1	68	8	4
39	67	5	72	9	8
40	68	3	71	9	1
41	68	7	75	6	5
42	69	2	71	9	4
43	71	9	80	9	5
44	71	9	80	10	3
45	71	6	77	5	4
46	77	3	80	8	6
47	80	10	90	5	7
48	80	10	90	9	7
49	80	2	82	5	1
50	82	9	91	7	7
51	90	6	96	5	3
52	91	10	101	5	5
53	91	3	94	10	3
54	96	5	101	7	8
55	96	7	103	9	3
56	101	5	106	10	5
57	101	1	102	8	8
58	102	4	106	10	1
59	102	10	112	9	1
60	103	7	110	6	2
61	106	1	107	7	4
62	110	6	116	5	4
63	110	7	117	9	7
64	112	1	113	9	6
65	113	5	118	8	8
66	113	2	115	7	6
67	116	9	125	8	8
68	117	10	127	10	1
69	125	9	134	8	2
70	125	9	134	8	3
71	134	5	139	5	8
72	134	5	139	7	7
73	134	7	141	8	1
74	135	6	141	6	1
75	139	8	147	10	6
76	141	10	151	10	8
77	141	1	142	9	1
78	142	10	152	7	6
79	147	8	155	6	5
80	152	5	157	9	1
81	155	2	157	9	7
82	157	4	161	7	8
83	157	7	164	10	2
84	161	6	167	5	5
85	164	2	166	5	8
86	164	6	170	8	6
87	166	9	175	8	8
88	170	1	171	5	3
89	170	3	173	10	3
90	171	4	175	10	7
91	173	10	183	8	5
92	175	5	180	9	7
93	180	10	190	10	3
94	183	2	185	10	4
95	190	7	197	8	2
96	190	7	197	10	8
97	197	5	202	7	4
98	202	6	208	9	3
99	202	10	212	8	5
100	202	4	206	9	3
101	208	3	211	10	6
102	212	2	214	5	1
103	212	7	219	5	3
104	214	8	222	7	8
105	219	1	220	5	1
106	219	8	227	9	7
107	220	9	229	8	1
108	220	8	228	8	1
109	227	2	229	5	6
110	228	6	234	5	5
111	229	1	230	6	5
112	234	9	243	5	7
113	234	9	243	5	5
114	243	4	247	6	1
115	243	8	251	6	6
116	251	2	253	10	4
117	251	6	257	8	5
118	253	8	261	9	8
119	257	6	263	7	6
120	261	9	270	8	5
