作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	9	9	7	2
2	0	7	7	5	5
3	0	9	9	6	2
4	7	5	12	10	1
5	7	3	10	5	3
6	7	10	17	9	1
7	9	4	13	8	7
8	9	3	12	10	5
9	10	5	15	9	1
10	10	10	20	6	4
11	10	9	19	9	7
12	11	4	15	7	1
13	11	6	17	5	2
14	12	6	18	6	3
15	12	1	13	8	5
16	13	10	23	10	1
17	13	2	15	5	8
18	14	2	16	6	4
19	14	10	24	5	7
20	15	3	18	6	7
21	15	6	21	6	7
22	15	8	23	10	6
23	16	3	19	10	3
24	16	8	24	5	3
25	17	6	23	10	7
26	17	7	24	7	2
27	18	8	26	5	4
28	18	3	21	8	6
29	19	10	29	9	1
30	19	7	26	7	2
31	20	9	29	10	5
32	20	7	27	7	5
33	21	5	26	7	7
34	21	7	28	10	6
35	22	1	23	8	5
36	23	5	28	8	8
37	23	7	30	10	4
38	23	2	25	5	7
39	24	5	29	10	6
40	24	1	25	6	6
41	24	10	34	5	8
42	25	3	28	7	7
43	25	1	26	5	7
44	26	1	27	10	6
45	26	1	27	7	5
46	26	3	29	9	8
47	27	9	36	6	1
48	27	5	32	10	6
49	27	9	36	7	3
50	28	2	30	6	1
51	28	1	29	7	4
52	29	4	33	9	3
53	29	4	33	6	4
54	30	1	31	6	6
55	30	3	33	7	6
56	30	10	40	9	1
57	31	2	33	10	6
58	31	6	37	5	1
59	31	10	41	6	5
60	32	3	35	7	5
61	32	2	34	9	3
62	33	4	37	6	8
63	33	6	39	10	5
64	33	3	36	9	8
65	34	4	38	7	3
66	34	3	37	7	5
67	34	7	41	7	1
68	35	1	36	7	6
69	36	3	39	5	1
70	36	9	45	8	5
71	36	5	41	8	3
72	36	8	44	6	6
73	37	3	40	9	5
74	37	7	44	5	5
75	37	2	39	10	8
76	38	7	45	8	8
77	39	10	49	10	7
78	39	3	42	6	1
79	39	10	49	5	7
80	39	3	42	7	7
81	40	8	48	9	4
82	41	8	49	6	1
83	42	2	44	6	2
84	42	8	50	8	7
85	44	5	49	7	3
86	44	2	46	10	1
87	44	5	49	5	8
88	45	9	54	5	4
89	45	4	49	5	5
90	49	9	58	5	2
91	49	2	51	7	1
92	49	1	50	10	5
93	50	2	52	9	4
94	50	10	60	8	6
95	51	5	56	9	3
96	51	7	58	8	3
97	52	2	54	8	7
98	52	9	61	9	1
99	52	8	60	5	2
100	54	2	56	7	5
101	56	1	57	5	3
102	56	3	59	6	6
103	57	10	67	5	4
104	57	10	67	10	8
105	58	9	67	9	7
106	60	9	69	10	5
107	60	8	68	9	3
108	61	8	69	6	6
109	67	7	74	8	6
110	67	3	70	6	7
111	68	9	77	8	8
112	69	1	70	5	1
113	70	2	72	9	6
114	74	5	79	8	2
115	77	3	80	6	8
116	79	5	84	7	8
117	80	9	89	5	5
118	84	10	94	6	2
119	94	9	103	10	3
120	103	6	109	8	3
