作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	3	3	8	5
2	0	5	5	5	3
3	0	3	3	10	8
4	3	10	13	8	3
5	3	6	9	9	7
6	3	4	7	5	2
7	4	6	10	10	3
8	4	8	12	7	3
9	5	9	14	5	6
10	5	7	12	6	8
11	7	4	11	6	7
12	9	7	16	8	4
13	10	2	12	10	5
14	10	6	16	10	4
15	11	3	14	9	8
16	11	6	17	7	2
17	12	7	19	6	3
18	12	9	21	8	2
19	12	8	20	9	2
20	13	5	18	6	7
21	13	6	19	10	1
22	13	7	20	9	8
23	14	10	24	7	7
24	14	1	15	10	7
25	16	1	17	5	6
26	16	4	20	5	3
27	17	8	25	8	7
28	18	4	22	7	6
29	18	6	24	5	6
30	19	7	26	7	4
31	20	4	24	10	2
32	20	9	29	8	7
33	21	5	26	7	7
34	21	4	25	10	6
35	22	10	32	8	3
36	22	7	29	8	8
37	22	8	30	7	4
38	24	2	26	5	2
39	24	7	31	5	5
40	24	6	30	10	1
41	24	9	33	8	2
42	25	8	33	6	1
43	25	1	26	10	2
44	25	1	26	8	4
45	26	1	27	10	8
46	26	3	29	5	2
47	26	7	33	9	7
48	26	7	33	9	6
49	29	5	34	8	7
50	29	3	32	8	5
51	31	7	38	10	2
52	31	4	35	6	8
53	32	7	39	6	1
54	32	4	36	10	2
55	33	9	42	9	3
56	33	7	40	8	4
57	33	4	37	9	3
58	33	9	42	9	7
59	34	9	43	10	4
60	36	2	38	10	2
61	36	8	44	6	4
62	36	7	43	9	6
63	37	9	46	5	4
64	38	1	39	6	5
65	39	8	47	9	3
66	42	6	48	8	3
67	42	10	52	5	3
68	42	10	52	6	4
69	43	6	49	10	3
70	43	6	49	10	7
71	44	9	53	7	4
72	44	10	54	9	6
73	44	8	52	6	6
74	46	9	55	7	4
75	47	6	53	5	8
76	49	8	57	9	1
77	52	1	53	9	3
78	52	8	60	6	4
79	52	10	62	7	5
80	53	7	60	9	7
81	53	1	54	10	3
82	54	3	57	7	3
83	54	10	64	9	3
84	54	6	60	6	4
85	57	10	67	5	3
86	60	5	65	10	5
87	60	4	64	8	2
88	62	3	65	10	7
89	62	3	65	9	2
90	64	4	68	7	4
91	64	8	72	10	6
92	65	9	74	7	6
93	65	7	72	8	5
94	67	8	75	7	7
95	67	9	76	5	6
96	68	3	71	5	4
97	71	3	74	8	1
98	72	7	79	10	1
99	72	7	79	10	4
100	74	8	82	10	8
101	74	3	77	7	1
102	77	10	87	6	6
103	79	9	88	5	1
104	79	1	80	8	6
105	79	1	80	7	4
106	80	2	82	9	3
107	80	9	89	6	3
108	81	7	88	9	2
109	82	7	89	10	7
110	87	6	93	9	2
111	87	10	97	10	5
112	88	9	97	7	4
113	88	5	93	7	5
114	89	6	95	5	4
115	89	6	95	6	8
116	93	3	96	10	3
117	93	4	97	5	3
118	96	8	104	5	8
119	97	9	106	7	7
120	97	10	107	8	5
