作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	5	5	5	1
2	0	5	5	5	4
3	0	10	10	8	6
4	5	3	8	7	6
5	5	4	9	8	8
6	6	5	11	8	7
7	6	1	7	10	7
8	6	4	10	6	6
9	7	1	8	9	7
10	7	7	14	10	5
11	7	8	15	7	4
12	8	5	13	9	7
13	8	8	16	5	2
14	9	3	12	10	1
15	9	7	16	10	7
16	9	6	15	5	2
17	10	7	17	9	1
18	10	1	11	6	4
19	11	3	14	9	5
20	11	9	20	6	4
21	11	8	19	6	5
22	12	3	15	9	6
23	12	8	20	9	8
24	14	8	22	9	3
25	14	8	22	5	3
26	15	8	23	6	4
27	15	8	23	6	8
28	15	10	25	7	5
29	16	4	20	7	2
30	16	2	18	7	4
31	16	1	17	9	4
32	17	4	21	10	7
33	18	6	24	9	4
34	19	10	29	5	7
35	19	5	24	8	7
36	20	6	26	10	1
37	21	6	27	8	5
38	21	10	31	6	7
39	21	3	24	9	8
40	22	10	32	10	1
41	22	10	32	7	5
42	22	2	24	5	4
43	23	10	33	8	7
44	23	8	31	10	7
45	24	9	33	9	6
46	24	10	34	5	5
47	24	1	25	6	6
48	24	6	30	8	7
49	24	9	33	9	7
50	25	6	31	10	3
51	26	1	27	10	8
52	26	6	32	9	2
53	27	7	34	7	2
54	27	7	34	9	6
55	29	9	38	8	6
56	29	5	34	10	4
57	31	2	33	6	3
58	31	4	35	5	3
59	31	9	40	6	3
60	32	8	40	6	1
61	33	1	34	8	3
62	33	2	35	5	7
63	34	6	40	9	4
64	34	2	36	10	8
65	34	6	40	10	4
66	34	4	38	5	7
67	34	10	44	5	6
68	35	1	36	6	4
69	35	8	43	9	7
70	35	3	38	5	3
71	35	8	43	10	2
72	36	6	42	5	1
73	38	8	46	9	5
74	38	7	45	6	8
75	38	10	48	8	3
76	39	3	42	7	4
77	40	9	49	8	7
78	40	6	46	9	5
79	42	3	45	9	8
80	43	5	48	7	1
81	43	7	50	6	8
82	44	5	49	10	2
83	45	7	52	8	1
84	45	5	50	7	5
85	46	1	47	5	6
86	46	3	49	8	4
87	47	5	52	6	8
88	48	10	58	5	3
89	48	6	54	6	1
90	48	6	54	5	2
91	49	2	51	5	1
92	50	7	57	6	4
93	50	9	59	10	5
94	51	3	54	6	3
95	52	10	62	10	5
96	54	10	64	9	6
97	54	6	60	7	1
98	55	4	59	5	1
99	55	9	64	7	8
100	57	2	59	7	6
101	59	3	62	6	7
102	59	3	62	9	8
103	59	9	68	9	1
104	59	6	65	5	5
105	62	4	66	9	4
106	62	8	70	7	6
107	64	4	68	10	2
108	64	6	70	10	3
109	65	4	69	8	3
110	65	5	70	5	8
111	69	5	74	9	1
112	70	4	74	8	5
113	70	9	79	5	7
114	71	8	79	5	2
115	74	8	82	10	1
116	74	9	83	10	2
117	82	1	83	8	4
118	83	2	85	10	3
119	83	10	93	6	4
120	93	4	97	9	8
