作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	6	6	9	2
2	0	3	3	8	6
3	0	9	9	10	3
4	3	5	8	9	5
5	6	9	15	7	6
6	8	10	18	8	5
7	8	3	11	10	3
8	9	8	17	6	7
9	9	5	14	10	8
10	14	1	15	6	2
11	14	7	21	5	1
12	14	3	17	5	6
13	15	6	21	6	3
14	17	1	18	8	1
15	17	4	21	7	5
16	18	3	21	10	8
17	21	3	24	5	7
18	21	8	29	8	8
19	21	2	23	8	3
20	23	6	29	9	2
21	23	5	28	6	8
22	24	6	30	8	8
23	29	8	37	6	5
24	30	4	34	9	5
25	30	7	37	7	7
26	30	4	34	6	4
27	34	5	39	10	7
28	34	10	44	8	5
29	34	7	41	5	8
30	35	9	44	6	5
31	41	4	45	9	5
32	44	1	45	6	8
33	45	6	51	10	6
34	45	9	54	7	2
35	45	5	50	9	3
36	45	6	51	6	6
37	45	8	53	5	1
38	46	1	47	10	1
39	47	6	53	8	2
40	51	8	59	7	7
41	51	3	54	8	1
42	52	4	56	8	5
43	53	6	59	7	4
44	53	2	55	10	3
45	53	1	54	5	8
46	54	1	55	10	7
47	54	1	55	10	3
48	55	2	57	7	6
49	55	9	64	9	5
50	59	1	60	5	5
51	59	5	64	6	5
52	60	6	66	9	2
53	64	7	71	8	5
54	64	8	72	6	7
55	64	8	72	10	5
56	66	3	69	5	1
57	69	3	72	8	5
58	69	8	77	10	6
59	71	1	72	10	6
60	72	4	76	8	4
61	72	4	76	9	1
62	72	4	76	5	7
63	76	9	85	7	4
64	76	10	86	9	8
65	77	2	79	9	3
66	79	6	85	7	8
67	79	6	85	5	7
68	79	5	84	8	1
69	85	9	94	7	4
70	85	8	93	10	7
71	85	1	86	5	1
72	85	6	91	7	5
73	86	9	95	10	7
74	86	8	94	6	3
75	93	8	101	7	7
76	94	3	97	9	8
77	95	8	103	10	6
78	95	2	97	9	2
79	97	5	102	7	8
80	97	10	107	9	2
81	97	8	105	9	4
82	101	6	107	6	5
83	102	2	104	6	1
84	104	5	109	5	6
85	104	2	106	10	7
86	105	7	112	6	4
87	106	7	113	10	6
88	107	7	114	7	6
89	107	8	115	8	4
90	107	8	115	10	5
91	107	4	111	6	4
92	109	5	114	8	8
93	113	1	114	7	3
94	115	9	124	10	3
95	115	6	121	10	4
96	115	8	123	9	4
97	121	2	123	8	6
98	123	9	132	5	6
99	124	2	126	10	8
100	132	4	136	7	7
101	136	3	139	9	5
102	136	3	139	7	5
103	139	9	148	7	3
104	139	10	149	5	2
105	139	5	144	6	1
106	148	3	151	8	8
107	149	7	156	5	2
108	151	10	161	5	4
109	156	6	162	10	3
110	161	8	169	5	7
111	161	5	166	5	6
112	166	1	167	9	5
113	166	10	176	5	8
114	167	2	169	10	2
115	169	6	175	8	6
116	175	6	181	10	6
117	176	5	181	5	1
118	181	5	186	9	5
119	181	2	183	10	8
120	183	2	185	7	2
