作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	1	1	5	6
2	0	2	2	7	4
3	0	2	2	10	7
4	1	1	2	5	3
5	2	6	8	5	2
6	2	9	11	5	1
7	2	1	3	7	5
8	3	7	10	7	4
9	3	8	11	8	5
10	10	5	15	8	2
11	11	4	15	9	8
12	11	10	21	7	7
13	11	6	17	6	4
14	11	2	13	6	8
15	13	9	22	10	5
16	15	8	23	10	4
17	15	10	25	8	4
18	17	3	20	7	6
19	17	8	25	7	1
20	20	1	21	9	2
21	21	3	24	5	7
22	23	8	31	7	1
23	24	2	26	5	1
24	25	2	27	10	2
25	25	6	31	8	6
26	27	1	28	5	4
27	27	9	36	5	2
28	28	5	33	6	1
29	31	8	39	6	6
30	31	9	40	6	4
31	33	6	39	8	1
32	36	6	42	7	4
33	39	6	45	6	6
34	40	5	45	8	8
35	42	5	47	5	6
36	42	8	50	5	4
37	42	3	45	10	3
38	42	5	47	6	7
39	45	2	47	8	4
40	47	5	52	9	2
41	47	1	48	8	1
42	48	3	51	6	3
43	48	8	56	8	4
44	48	7	55	6	3
45	49	3	52	5	3
46	52	9	61	8	7
47	52	8	60	9	3
48	55	10	65	8	8
49	60	1	61	7	8
50	60	7	67	9	3
51	61	6	67	8	1
52	61	2	63	5	8
53	67	8	75	8	5
54	67	1	68	8	7
55	67	9	76	5	4
56	75	5	80	8	6
57	75	7	82	10	1
58	76	10	86	10	5
59	80	9	89	9	1
60	82	6	88	10	7
61	82	10	92	7	3
62	86	8	94	9	7
63	86	7	93	5	3
64	92	3	95	9	5
65	93	4	97	9	2
66	93	4	97	7	6
67	95	10	105	9	4
68	95	9	104	8	5
69	95	9	104	5	3
70	97	4	101	9	1
71	104	5	109	10	4
72	105	2	107	6	6
73	107	2	109	9	7
74	109	7	116	10	6
75	109	7	116	7	8
76	109	10	119	5	4
77	116	10	126	10	7
78	119	9	128	10	3
79	126	5	131	6	2
80	128	6	134	10	3
81	131	2	133	10	1
82	131	4	135	5	7
83	131	1	132	5	8
84	132	9	141	10	4
85	133	9	142	8	3
86	134	8	142	8	5
87	135	6	141	7	8
88	141	10	151	10	1
89	142	7	149	10	1
90	142	4	146	5	3
91	142	8	150	7	1
92	146	8	154	5	7
93	146	3	149	5	8
94	149	8	157	9	8
95	150	6	156	8	3
96	151	4	155	6	7
97	155	4	159	7	3
98	157	6	163	5	7
99	157	5	162	6	4
100	157	6	163	8	7
101	159	4	163	9	5
102	162	10	172	5	2
103	163	8	171	7	6
104	163	10	173	10	1
105	171	9	180	10	7
106	173	8	181	6	2
107	180	2	182	5	5
108	181	6	187	10	8
109	182	9	191	10	3
110	187	6	193	9	2
111	193	6	199	6	1
112	193	4	197	9	2
113	193	2	195	5	7
114	195	10	205	5	1
115	197	10	207	9	2
116	199	3	202	9	4
117	205	2	207	7	3
118	207	3	210	8	7
119	207	7	214	10	7
120	214	1	215	6	4
