作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	5	5	9	7
2	0	6	6	7	6
3	0	5	5	8	5
4	5	5	10	10	6
5	5	1	6	5	2
6	5	9	14	9	1
7	6	2	8	6	8
8	6	2	8	8	5
9	6	10	16	5	5
10	7	2	9	8	7
11	7	5	12	8	2
12	8	6	14	7	1
13	9	3	12	5	1
14	9	5	14	8	6
15	12	4	16	7	1
16	12	2	14	5	2
17	13	1	14	7	6
18	14	10	24	6	4
19	14	4	18	6	6
20	14	9	23	9	1
21	14	7	21	10	8
22	15	9	24	7	1
23	15	1	16	5	5
24	15	1	16	10	2
25	16	7	23	7	2
26	16	4	20	9	2
27	16	8	24	7	8
28	17	10	27	5	5
29	20	7	27	6	4
30	21	9	30	8	5
31	21	6	27	5	3
32	23	6	29	6	8
33	23	2	25	6	5
34	24	2	26	8	5
35	25	7	32	9	2
36	25	4	29	6	4
37	26	8	34	10	4
38	27	5	32	10	6
39	29	2	31	10	4
40	29	2	31	10	5
41	29	7	36	6	3
42	30	2	32	6	2
43	30	2	32	7	7
44	30	5	35	10	5
45	31	8	39	9	5
46	34	5	39	5	7
47	39	10	49	5	2
48	39	10	49	5	5
49	39	5	44	9	4
50	39	2	41	10	5
51	40	2	42	10	3
52	41	4	45	8	2
53	41	5	46	10	2
54	41	9	50	6	8
55	44	6	50	5	3
56	45	2	47	9	8
57	49	9	58	8	8
58	49	1	50	7	6
59	50	8	58	5	1
60	50	3	53	8	3
61	50	9	59	9	2
62	50	3	53	10	1
63	53	5	58	5	5
64	53	3	56	7	6
65	53	3	56	7	3
66	58	1	59	10	4
67	58	4	62	8	3
68	58	4	62	9	7
69	59	1	60	9	2
70	59	10	69	7	2
71	60	9	69	8	8
72	60	2	62	7	3
73	60	4	64	10	2
74	62	9	71	6	1
75	62	9	71	9	4
76	63	3	66	8	5
77	66	5	71	10	5
78	66	5	71	10	7
79	69	4	73	8	4
80	69	5	74	5	3
81	69	3	72	9	6
82	70	5	75	8	7
83	71	6	77	7	3
84	71	1	72	7	2
85	71	9	80	6	5
86	72	2	74	10	7
87	73	3	76	9	3
88	73	7	80	9	7
89	74	4	78	9	5
90	74	5	79	5	8
91	74	6	80	6	3
92	75	6	81	10	8
93	77	9	86	9	4
94	77	3	80	7	8
95	77	8	85	7	8
96	79	3	82	6	3
97	80	10	90	5	1
98	80	3	83	7	8
99	81	6	87	7	5
100	81	7	88	10	5
101	81	6	87	10	1
102	86	8	94	9	2
103	88	5	93	8	6
104	90	2	92	10	5
105	90	5	95	9	2
106	92	4	96	5	1
107	93	3	96	6	2
108	93	10	103	5	4
109	94	5	99	9	5
110	95	1	96	5	8
111	96	2	98	9	4
112	96	1	97	9	4
113	97	6	103	6	5
114	97	9	106	9	6
115	103	10	113	10	7
116	106	10	116	7	2
117	113	8	121	8	5
118	116	9	125	5	2
119	121	2	123	7	6
120	125	8	133	7	1
