作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	10	10	6	5
2	0	6	6	8	7
3	1	1	2	6	5
4	2	9	11	5	2
5	6	4	10	7	1
6	10	10	20	6	8
7	10	4	14	9	6
8	11	4	15	5	4
9	11	9	20	10	5
10	11	5	16	8	3
11	14	2	16	9	5
12	15	1	16	6	1
13	16	4	20	9	5
14	16	7	23	8	2
15	20	7	27	5	5
16	20	8	28	5	5
17	20	6	26	5	3
18	20	6	26	9	3
19	21	1	22	7	6
20	23	4	27	9	1
21	26	9	35	9	6
22	26	6	32	5	6
23	27	6	33	10	7
24	28	5	33	5	5
25	32	3	35	6	2
26	33	8	41	8	4
27	35	10	45	10	8
28	35	7	42	6	6
29	35	7	42	6	5
30	41	9	50	5	7
31	41	9	50	5	1
32	42	3	45	5	8
33	42	5	47	10	6
34	42	9	51	9	4
35	45	7	52	10	6
36	47	1	48	10	2
37	48	9	57	9	5
38	50	3	53	8	2
39	51	3	54	7	6
40	52	2	54	6	1
41	53	8	61	7	1
42	54	1	55	10	7
43	54	9	63	10	6
44	54	1	55	9	2
45	55	4	59	5	1
46	57	8	65	5	8
47	57	2	59	9	1
48	59	5	64	5	7
49	59	2	61	8	2
50	61	1	62	9	2
51	63	5	68	10	6
52	63	4	67	8	5
53	65	7	72	6	4
54	67	6	73	8	3
55	67	1	68	7	1
56	68	7	75	6	5
57	68	3	71	7	8
58	71	1	72	6	8
59	72	3	75	5	2
60	72	2	74	5	3
61	73	2	75	10	6
62	74	10	84	6	7
63	75	3	78	8	8
64	75	6	81	8	6
65	78	10	88	7	6
66	78	8	86	8	2
67	81	7	88	10	1
68	81	10	91	5	6
69	84	7	91	7	3
70	86	7	93	8	4
71	88	7	95	10	4
72	88	3	91	9	1
73	91	10	101	10	5
74	91	6	97	8	6
75	95	10	105	9	1
76	95	6	101	8	3
77	97	6	103	5	3
78	101	3	104	6	3
79	101	10	111	7	7
80	103	9	112	10	3
81	104	2	106	10	8
82	105	9	114	10	6
83	105	3	108	7	1
84	106	1	107	8	3
85	106	1	107	10	5
86	107	8	115	8	8
87	111	10	121	8	6
88	112	4	116	7	4
89	114	2	116	10	2
90	115	6	121	10	1
91	116	3	119	7	7
92	116	5	121	5	4
93	121	4	125	5	3
94	121	2	123	5	5
95	121	4	125	9	7
96	122	2	124	6	5
97	123	6	129	6	3
98	124	9	133	8	1
99	125	7	132	8	8
100	125	6	131	9	6
101	129	4	133	10	2
102	131	5	136	9	2
103	131	4	135	8	6
104	132	7	139	9	4
105	133	5	138	10	8
106	135	3	138	6	3
107	136	7	143	10	8
108	138	5	143	10	1
109	138	3	141	10	4
110	139	4	143	8	1
111	143	10	153	5	8
112	143	7	150	8	1
113	144	5	149	6	1
114	149	5	154	8	3
115	150	7	157	5	3
116	153	5	158	9	1
117	154	3	157	7	2
118	157	1	158	5	2
119	158	3	161	5	8
120	161	3	164	10	4
