作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	5	5	10	8
2	0	2	2	7	4
3	0	1	1	8	5
4	1	1	2	7	7
5	1	7	8	8	2
6	2	4	6	9	7
7	2	5	7	9	2
8	3	7	10	7	6
9	5	1	6	10	8
10	5	2	7	6	1
11	6	4	10	7	2
12	7	1	8	8	2
13	8	1	9	5	5
14	8	8	16	10	7
15	9	1	10	7	2
16	10	9	19	8	6
17	10	2	12	7	2
18	10	5	15	8	3
19	12	4	16	9	5
20	12	8	20	9	6
21	15	4	19	7	3
22	15	4	19	9	5
23	16	1	17	10	6
24	16	5	21	6	4
25	17	1	18	10	2
26	18	7	25	9	5
27	19	9	28	7	3
28	19	8	27	5	6
29	19	8	27	7	2
30	21	3	24	7	1
31	24	5	29	9	5
32	24	9	33	7	3
33	25	6	31	8	1
34	27	8	35	7	5
35	28	5	33	8	1
36	28	1	29	5	4
37	29	1	30	6	5
38	30	2	32	9	1
39	31	9	40	7	1
40	32	5	37	6	4
41	33	5	38	6	4
42	33	6	39	9	2
43	35	8	43	7	1
44	37	1	38	6	1
45	38	7	45	5	7
46	38	8	46	10	4
47	39	8	47	5	5
48	39	9	48	10	7
49	40	9	49	10	3
50	43	8	51	5	8
51	45	5	50	6	7
52	47	1	48	9	8
53	48	7	55	6	3
54	48	1	49	6	7
55	49	6	55	8	8
56	50	7	57	6	3
57	50	10	60	10	8
58	51	1	52	9	3
59	55	2	57	9	2
60	55	4	59	10	4
61	55	4	59	9	3
62	57	1	58	7	7
63	57	3	60	5	5
64	58	9	67	6	5
65	59	8	67	9	7
66	60	7	67	5	1
67	60	5	65	10	3
68	65	4	69	6	4
69	67	7	74	8	8
70	67	10	77	10	2
71	67	10	77	9	5
72	69	4	73	8	2
73	73	9	82	8	5
74	74	1	75	8	2
75	75	4	79	9	5
76	77	9	86	5	7
77	77	4	81	8	5
78	77	3	80	5	7
79	79	2	81	7	1
80	80	1	81	9	6
81	81	9	90	5	6
82	81	1	82	5	6
83	81	4	85	9	3
84	82	3	85	7	5
85	82	7	89	8	3
86	85	7	92	9	7
87	86	8	94	6	6
88	89	8	97	9	2
89	89	10	99	9	2
90	90	9	99	6	4
91	92	9	101	5	1
92	94	4	98	9	1
93	94	3	97	9	4
94	97	9	106	8	3
95	98	1	99	6	4
96	99	9	108	10	5
97	99	4	103	5	2
98	99	5	104	5	1
99	101	3	104	7	7
100	104	5	109	7	3
101	104	6	110	6	8
102	104	9	113	8	4
103	106	1	107	10	2
104	106	5	111	8	7
105	107	7	114	10	8
106	108	6	114	5	3
107	109	2	111	9	3
108	111	5	116	9	1
109	111	6	117	10	1
110	113	1	114	10	4
111	114	10	124	9	1
112	114	5	119	7	2
113	116	9	125	7	1
114	116	5	121	9	8
115	119	2	121	8	6
116	121	2	123	9	8
117	123	5	128	9	8
118	124	3	127	6	1
119	125	1	126	7	3
120	126	4	130	5	5
