作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	6	6	8	7
2	0	7	7	9	6
3	6	10	16	5	6
4	6	8	14	8	7
5	7	9	16	6	1
6	14	2	16	6	4
7	16	10	26	9	6
8	16	5	21	5	3
9	21	2	23	6	5
10	21	9	30	5	7
11	23	3	26	7	2
12	26	5	31	6	3
13	26	8	34	7	3
14	30	8	38	9	1
15	31	9	40	9	3
16	34	6	40	8	6
17	38	5	43	5	6
18	40	4	44	8	4
19	40	2	42	6	1
20	43	2	45	10	1
21	44	2	46	9	6
22	44	2	46	9	6
23	46	6	52	6	2
24	46	5	51	9	2
25	46	3	49	6	1
26	49	3	52	9	7
27	51	9	60	8	8
28	52	4	56	6	4
29	52	5	57	8	5
30	56	9	65	6	7
31	57	2	59	9	5
32	57	5	62	5	7
33	60	9	69	7	5
34	60	2	62	7	1
35	62	9	71	5	6
36	62	8	70	5	2
37	65	8	73	9	8
38	70	1	71	5	6
39	71	9	80	7	5
40	71	10	81	5	2
41	71	2	73	8	6
42	73	4	77	9	6
43	77	10	87	8	7
44	80	3	83	5	1
45	81	1	82	7	1
46	82	2	84	10	7
47	83	6	89	9	1
48	84	1	85	6	3
49	85	1	86	8	8
50	87	2	89	6	6
51	87	1	88	8	6
52	88	7	95	5	6
53	89	5	94	5	6
54	89	10	99	6	6
55	89	3	92	10	5
56	92	2	94	5	8
57	94	6	100	7	1
58	95	10	105	6	2
59	99	5	104	9	3
60	100	1	101	6	5
61	101	4	105	7	4
62	104	6	110	8	8
63	105	1	106	9	3
64	105	3	108	7	6
65	106	1	107	9	7
66	107	5	112	5	5
67	108	3	111	7	3
68	108	6	114	8	8
69	111	9	120	8	1
70	112	7	119	9	8
71	114	9	123	8	4
72	119	9	128	5	7
73	119	2	121	5	8
74	121	4	125	6	6
75	123	3	126	9	2
76	125	5	130	7	3
77	126	10	136	8	5
78	128	1	129	6	2
79	128	5	133	10	1
80	130	2	132	10	6
81	133	10	143	6	5
82	136	2	138	10	2
83	138	2	140	7	4
84	138	6	144	8	2
85	140	9	149	7	3
86	140	1	141	8	7
87	143	7	150	8	4
88	144	6	150	5	8
89	149	1	150	6	7
90	150	9	159	10	7
91	150	9	159	10	6
92	150	8	158	9	5
93	150	1	151	6	7
94	158	7	165	5	6
95	159	10	169	5	4
96	159	7	166	10	4
97	165	6	171	5	8
98	166	8	174	9	1
99	169	8	177	7	1
100	171	1	172	7	6
101	172	1	173	6	1
102	172	10	182	6	5
103	174	3	177	8	6
104	174	3	177	8	2
105	177	10	187	8	3
106	177	9	186	10	2
107	182	2	184	6	2
108	182	10	192	9	4
109	184	4	188	9	4
110	186	3	189	10	5
111	188	3	191	7	8
112	191	9	200	5	1
113	191	5	196	6	1
114	196	9	205	9	6
115	200	2	202	9	1
116	202	8	210	7	3
117	205	5	210	7	2
118	210	9	219	8	7
119	219	10	229	7	3
120	229	6	235	10	5
