作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	2	2	5	1
2	0	7	7	10	2
3	7	3	10	9	2
4	7	1	8	6	1
5	8	1	9	5	7
6	10	6	16	7	5
7	10	3	13	7	8
8	13	2	15	9	2
9	16	2	18	5	6
10	16	7	23	10	8
11	18	7	25	10	2
12	25	2	27	6	7
13	25	2	27	9	1
14	25	6	31	10	3
15	27	3	30	10	8
16	27	8	35	5	5
17	31	2	33	10	1
18	33	5	38	5	2
19	35	1	36	10	3
20	35	6	41	9	2
21	35	5	40	7	1
22	38	7	45	5	5
23	45	7	52	9	3
24	45	6	51	10	2
25	45	7	52	8	1
26	45	5	50	10	8
27	51	2	53	8	4
28	52	10	62	6	7
29	53	10	63	10	2
30	53	2	55	7	7
31	55	5	60	7	8
32	62	1	63	5	2
33	62	6	68	9	7
34	63	10	73	9	3
35	63	4	67	10	4
36	67	3	70	6	7
37	67	6	73	10	7
38	70	7	77	8	8
39	70	7	77	5	5
40	70	4	74	10	4
41	73	5	78	5	7
42	73	2	75	9	8
43	75	5	80	10	2
44	78	1	79	10	5
45	79	3	82	10	3
46	80	8	88	7	7
47	82	7	89	10	8
48	82	5	87	9	4
49	82	5	87	10	8
50	87	4	91	10	8
51	88	7	95	9	5
52	88	3	91	6	1
53	88	9	97	9	2
54	89	8	97	5	7
55	91	4	95	9	4
56	91	4	95	9	3
57	95	8	103	6	1
58	95	8	103	8	5
59	97	8	105	6	1
60	97	6	103	6	5
61	103	8	111	9	2
62	103	10	113	8	5
63	103	6	109	5	4
64	105	6	111	10	8
65	111	1	112	10	2
66	111	9	120	10	2
67	112	5	117	9	8
68	113	10	123	9	5
69	117	4	121	7	6
70	120	9	129	6	7
71	121	2	123	5	2
72	121	1	122	9	4
73	123	5	128	8	1
74	123	1	124	8	7
75	124	4	128	6	2
76	128	4	132	6	8
77	128	6	134	9	3
78	129	6	135	5	5
79	129	6	135	10	6
80	132	7	139	10	3
81	135	3	138	5	1
82	135	8	143	9	5
83	139	9	148	7	5
84	139	3	142	8	2
85	143	7	150	7	1
86	143	8	151	5	5
87	148	2	150	10	4
88	150	5	155	7	5
89	151	8	159	7	1
90	151	2	153	10	8
91	155	8	163	10	2
92	159	6	165	8	6
93	163	7	170	10	1
94	165	5	170	7	4
95	170	4	174	9	2
96	170	1	171	8	6
97	171	9	180	8	7
98	171	9	180	8	1
99	171	6	177	7	2
100	174	7	181	10	1
101	174	7	181	8	3
102	180	4	184	7	3
103	181	9	190	5	6
104	181	9	190	5	3
105	181	8	189	9	5
106	189	7	196	5	8
107	190	1	191	10	1
108	190	7	197	8	1
109	190	10	200	7	1
110	197	2	199	9	4
111	199	3	202	5	2
112	200	2	202	7	2
113	200	7	207	7	3
114	202	3	205	10	1
115	205	10	215	9	4
116	207	8	215	6	2
117	207	1	208	5	7
118	208	7	215	7	4
119	208	6	214	8	4
120	215	3	218	8	2
