作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	3	3	6	8
2	0	4	4	10	8
3	3	8	11	10	3
4	3	8	11	9	2
5	3	5	8	9	3
6	4	4	8	9	1
7	8	7	15	5	5
8	11	9	20	10	8
9	11	10	21	5	8
10	11	5	16	7	7
11	11	1	12	6	1
12	12	3	15	7	7
13	12	7	19	6	6
14	15	1	16	10	4
15	15	2	17	8	2
16	16	8	24	6	6
17	16	9	25	9	2
18	17	6	23	9	8
19	17	3	20	10	5
20	19	7	26	6	8
21	19	6	25	7	2
22	20	4	24	6	5
23	20	9	29	7	8
24	20	8	28	10	8
25	21	8	29	8	4
26	23	5	28	7	7
27	25	6	31	5	6
28	26	7	33	8	2
29	28	3	31	8	1
30	28	9	37	9	1
31	29	3	32	6	3
32	29	3	32	8	5
33	29	2	31	10	2
34	30	8	38	6	7
35	31	7	38	10	1
36	32	5	37	5	5
37	32	6	38	8	5
38	32	10	42	6	1
39	33	4	37	10	7
40	37	8	45	7	3
41	37	5	42	9	1
42	37	4	41	10	2
43	38	9	47	9	4
44	38	7	45	8	1
45	39	5	44	8	5
46	39	9	48	7	7
47	42	4	46	9	2
48	45	4	49	8	1
49	45	3	48	8	5
50	45	4	49	8	3
51	46	1	47	8	2
52	46	8	54	5	4
53	47	9	56	6	8
54	47	4	51	6	5
55	48	1	49	7	4
56	48	10	58	6	6
57	49	6	55	9	3
58	49	10	59	7	3
59	49	3	52	7	4
60	49	3	52	10	5
61	52	1	53	8	2
62	52	1	53	6	2
63	53	5	58	9	3
64	54	1	55	9	4
65	55	8	63	10	2
66	55	3	58	8	3
67	56	1	57	6	1
68	58	5	63	9	6
69	58	10	68	10	4
70	58	4	62	10	6
71	59	4	63	6	8
72	59	5	64	9	1
73	59	6	65	7	6
74	63	5	68	5	4
75	64	5	69	10	3
76	68	6	74	9	1
77	68	10	78	9	1
78	68	7	75	9	3
79	69	9	78	10	7
80	69	7	76	9	8
81	74	4	78	6	7
82	75	10	85	9	2
83	76	9	85	10	8
84	78	10	88	7	6
85	78	7	85	8	6
86	78	5	83	6	8
87	79	8	87	8	2
88	85	5	90	6	5
89	85	3	88	8	1
90	88	7	95	10	1
91	88	3	91	7	2
92	90	4	94	8	5
93	91	5	96	7	4
94	94	2	96	8	3
95	95	1	96	7	4
96	95	1	96	9	2
97	96	3	99	8	8
98	96	8	104	8	5
99	96	4	100	6	4
100	96	8	104	6	3
101	99	1	100	6	3
102	99	3	102	10	2
103	100	9	109	5	6
104	100	7	107	7	4
105	102	4	106	10	1
106	104	9	113	9	7
107	104	3	107	10	7
108	104	10	114	8	8
109	105	9	114	6	2
110	106	10	116	9	4
111	107	2	109	7	1
112	113	8	121	6	2
113	113	3	116	10	1
114	114	6	120	6	6
115	114	4	118	9	6
116	118	7	125	6	1
117	121	4	125	10	5
118	121	6	127	9	8
119	127	1	128	6	3
120	128	3	131	7	7
