作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	1	1	8	1
2	0	1	1	7	7
3	1	7	8	10	3
4	1	5	6	7	3
5	1	6	7	5	1
6	6	3	9	10	8
7	8	6	14	7	2
8	9	3	12	6	4
9	9	8	17	8	8
10	12	2	14	6	2
11	14	8	22	5	4
12	14	4	18	8	7
13	17	7	24	8	8
14	17	8	25	7	4
15	18	7	25	5	3
16	18	7	25	8	3
17	22	1	23	5	4
18	24	9	33	7	5
19	25	6	31	9	7
20	25	2	27	5	7
21	25	4	29	6	1
22	27	3	30	6	7
23	27	10	37	5	5
24	31	5	36	6	3
25	33	6	39	5	3
26	36	4	40	8	8
27	37	5	42	5	3
28	39	9	48	9	2
29	40	10	50	7	4
30	40	3	43	6	8
31	40	1	41	10	8
32	42	5	47	6	6
33	43	5	48	7	5
34	47	10	57	9	8
35	47	9	56	8	6
36	48	9	57	9	7
37	50	2	52	10	4
38	52	3	55	10	8
39	56	10	66	6	7
40	56	8	64	9	8
41	56	10	66	9	1
42	57	2	59	7	8
43	59	6	65	9	6
44	65	6	71	6	7
45	66	1	67	8	3
46	66	7	73	5	3
47	67	3	70	8	2
48	67	4	71	10	2
49	71	2	73	10	5
50	71	5	76	6	4
51	71	4	75	9	3
52	73	8	81	8	3
53	76	1	77	8	6
54	77	5	82	5	5
55	77	7	84	7	7
56	81	3	84	10	6
57	81	1	82	8	3
58	82	7	89	5	7
59	84	4	88	8	3
60	88	7	95	10	7
61	88	7	95	6	1
62	89	8	97	6	3
63	95	4	99	8	3
64	95	6	101	6	6
65	96	7	103	8	6
66	97	6	103	5	6
67	99	2	101	7	3
68	101	6	107	6	4
69	101	1	102	7	2
70	103	5	108	6	8
71	103	8	111	8	6
72	107	6	113	7	7
73	108	6	114	7	4
74	111	1	112	8	3
75	112	6	118	10	1
76	113	6	119	9	5
77	114	3	117	8	5
78	117	5	122	6	6
79	118	8	126	10	3
80	119	2	121	9	2
81	121	10	131	7	3
82	122	1	123	5	6
83	123	6	129	9	3
84	126	10	136	6	3
85	126	6	132	5	6
86	131	1	132	7	3
87	131	5	136	5	1
88	132	9	141	5	5
89	132	7	139	9	4
90	136	2	138	10	2
91	139	10	149	9	1
92	141	10	151	9	4
93	141	6	147	10	5
94	147	4	151	5	8
95	149	8	157	6	4
96	151	7	158	8	1
97	151	2	153	7	1
98	153	4	157	8	4
99	157	1	158	8	6
100	158	5	163	5	2
101	158	9	167	6	3
102	158	7	165	6	3
103	163	2	165	9	3
104	165	9	174	8	5
105	165	6	171	7	5
106	165	10	175	10	5
107	167	6	173	7	5
108	167	4	171	8	4
109	171	9	180	8	5
110	174	1	175	9	2
111	174	8	182	5	3
112	175	5	180	5	5
113	180	8	188	5	2
114	180	5	185	10	8
115	182	1	183	8	6
116	182	3	185	10	1
117	183	7	190	6	7
118	188	5	193	10	3
119	193	9	202	9	4
120	202	5	207	9	5
