作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	9	9	10	7
2	0	7	7	6	7
3	7	7	14	6	8
4	9	9	18	5	7
5	9	4	13	10	6
6	13	1	14	6	8
7	14	8	22	8	7
8	14	3	17	7	1
9	14	2	16	10	6
10	17	8	25	6	6
11	17	7	24	9	4
12	18	8	26	9	6
13	24	8	32	8	1
14	25	1	26	6	8
15	26	8	34	5	4
16	26	8	34	6	1
17	32	9	41	5	8
18	34	7	41	7	6
19	41	6	47	5	6
20	41	4	45	5	6
21	41	6	47	6	7
22	45	8	53	5	7
23	47	5	52	8	6
24	47	10	57	6	5
25	52	4	56	7	8
26	53	3	56	10	1
27	56	10	66	5	3
28	56	2	58	7	4
29	57	6	63	5	6
30	57	1	58	6	2
31	58	4	62	8	2
32	63	5	68	9	5
33	66	9	75	7	2
34	66	2	68	10	6
35	68	4	72	7	7
36	68	3	71	5	2
37	72	3	75	8	5
38	72	7	79	7	8
39	75	9	84	7	8
40	75	10	85	5	8
41	79	7	86	9	7
42	84	5	89	7	2
43	85	9	94	7	2
44	86	9	95	10	6
45	89	1	90	8	1
46	90	3	93	8	3
47	94	1	95	7	7
48	94	6	100	5	1
49	95	3	98	5	6
50	95	3	98	7	3
51	98	1	99	9	5
52	99	1	100	6	6
53	99	1	100	10	7
54	100	6	106	8	5
55	100	4	104	10	4
56	100	7	107	5	1
57	106	3	109	9	2
58	107	1	108	7	7
59	107	3	110	9	6
60	108	10	118	5	2
61	109	5	114	6	2
62	110	10	120	6	3
63	114	3	117	5	6
64	118	1	119	9	7
65	118	2	120	8	3
66	120	9	129	10	6
67	120	6	126	8	6
68	120	1	121	5	3
69	121	6	127	8	7
70	126	4	130	6	6
71	129	1	130	9	3
72	130	9	139	9	2
73	130	7	137	5	5
74	130	6	136	8	2
75	136	8	144	7	2
76	139	8	147	6	3
77	139	6	145	8	3
78	144	6	150	5	6
79	144	10	154	7	8
80	145	5	150	8	2
81	147	1	148	5	7
82	148	8	156	5	5
83	150	4	154	8	3
84	150	1	151	8	1
85	154	3	157	5	2
86	156	3	159	6	8
87	156	6	162	7	3
88	157	9	166	7	8
89	159	5	164	7	1
90	162	5	167	6	5
91	164	10	174	5	4
92	166	2	168	7	3
93	167	5	172	5	5
94	168	5	173	5	3
95	172	8	180	8	4
96	173	3	176	10	6
97	174	9	183	6	1
98	180	4	184	8	8
99	183	4	187	6	2
100	183	6	189	8	6
101	184	10	194	5	5
102	187	10	197	5	2
103	189	6	195	10	3
104	194	4	198	10	2
105	195	8	203	9	1
106	197	5	202	6	3
107	198	3	201	9	1
108	202	5	207	5	6
109	203	2	205	7	6
110	205	5	210	8	1
111	207	6	213	6	2
112	213	2	215	7	6
113	215	4	219	6	5
114	219	2	221	9	3
115	221	9	230	9	5
116	221	8	229	9	2
117	229	5	234	7	5
118	230	8	238	7	4
119	238	6	244	6	2
120	244	9	253	7	6
