作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	1	1	7	5
2	0	6	6	9	8
3	0	9	9	7	3
4	1	5	6	5	2
5	1	2	3	7	3
6	6	5	11	5	2
7	6	8	14	9	3
8	7	5	12	7	1
9	9	7	16	8	2
10	9	2	11	7	5
11	11	1	12	9	2
12	11	5	16	7	3
13	12	4	16	5	1
14	12	4	16	8	3
15	14	2	16	9	7
16	14	7	21	5	7
17	16	3	19	5	4
18	16	9	25	8	4
19	16	7	23	10	2
20	17	6	23	7	5
21	17	7	24	5	8
22	19	5	24	6	6
23	21	8	29	10	1
24	23	5	28	6	3
25	23	6	29	9	4
26	23	6	29	9	7
27	24	7	31	10	6
28	25	2	27	7	3
29	27	8	35	5	4
30	29	3	32	10	3
31	29	9	38	8	7
32	29	9	38	7	5
33	29	1	30	6	3
34	29	10	39	5	3
35	30	8	38	8	8
36	35	8	43	6	3
37	35	3	38	9	8
38	35	1	36	7	7
39	38	6	44	10	7
40	38	6	44	6	8
41	38	8	46	10	3
42	38	2	40	8	3
43	38	8	46	10	3
44	40	2	42	10	4
45	43	9	52	5	4
46	44	8	52	7	4
47	44	4	48	6	2
48	46	8	54	10	3
49	46	2	48	7	6
50	48	5	53	7	6
51	52	9	61	10	8
52	52	6	58	9	7
53	52	7	59	6	5
54	53	5	58	5	8
55	54	1	55	6	5
56	55	8	63	6	3
57	58	6	64	6	8
58	59	3	62	7	3
59	61	4	65	6	2
60	61	6	67	8	7
61	61	2	63	7	6
62	62	2	64	6	2
63	63	6	69	8	7
64	63	2	65	5	4
65	63	5	68	5	1
66	64	1	65	7	3
67	65	5	70	6	5
68	65	5	70	5	8
69	67	1	68	8	7
70	68	6	74	5	4
71	68	10	78	6	8
72	68	4	72	6	5
73	68	10	78	5	1
74	70	1	71	6	3
75	70	7	77	9	5
76	71	7	78	5	3
77	72	5	77	10	5
78	72	9	81	7	3
79	74	9	83	9	4
80	77	1	78	5	4
81	77	10	87	7	5
82	77	7	84	10	2
83	77	4	81	5	8
84	78	2	80	5	6
85	78	7	85	10	4
86	80	4	84	9	4
87	81	7	88	5	2
88	81	9	90	8	4
89	83	4	87	7	6
90	87	2	89	5	5
91	87	10	97	8	7
92	87	6	93	9	4
93	87	5	92	10	2
94	88	8	96	7	6
95	92	3	95	5	6
96	93	4	97	6	2
97	93	9	102	8	5
98	96	10	106	10	5
99	97	9	106	5	1
100	97	4	101	7	2
101	98	4	102	5	5
102	102	2	104	6	3
103	102	7	109	10	6
104	104	5	109	6	6
105	106	7	113	10	8
106	106	3	109	10	1
107	109	10	119	6	5
108	109	10	119	10	6
109	109	2	111	10	4
110	110	7	117	6	8
111	110	9	119	8	3
112	111	7	118	7	3
113	119	2	121	6	5
114	119	2	121	9	4
115	119	2	121	6	1
116	121	5	126	7	3
117	121	1	122	6	8
118	122	1	123	8	8
119	122	8	130	8	3
120	130	2	132	8	2
