作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	3	3	6	2
2	0	8	8	10	6
3	1	1	2	7	6
4	2	1	3	8	6
5	2	6	8	7	1
6	3	5	8	7	5
7	3	6	9	5	2
8	4	5	9	6	5
9	8	8	16	9	7
10	8	4	12	5	4
11	9	7	16	6	4
12	9	8	17	6	7
13	9	3	12	5	4
14	10	9	19	6	2
15	12	8	20	9	6
16	12	5	17	9	1
17	12	10	22	5	8
18	16	2	18	7	4
19	17	4	21	9	8
20	18	4	22	10	1
21	18	1	19	10	2
22	19	5	24	6	5
23	19	4	23	10	5
24	19	4	23	5	3
25	20	3	23	9	5
26	20	3	23	10	7
27	22	7	29	7	4
28	22	10	32	9	7
29	23	10	33	10	2
30	23	8	31	8	8
31	24	5	29	7	5
32	24	1	25	10	7
33	25	1	26	6	3
34	25	3	28	7	2
35	26	2	28	9	7
36	26	8	34	10	6
37	28	9	37	9	1
38	29	10	39	8	1
39	29	1	30	6	7
40	30	1	31	10	4
41	32	7	39	7	8
42	33	1	34	7	2
43	34	2	36	9	8
44	34	9	43	8	6
45	34	8	42	6	5
46	36	8	44	8	5
47	37	7	44	7	1
48	39	2	41	8	3
49	39	4	43	6	4
50	42	4	46	6	4
51	42	2	44	5	7
52	43	4	47	8	7
53	43	6	49	9	2
54	44	3	47	10	4
55	44	6	50	10	5
56	46	9	55	8	1
57	46	4	50	5	1
58	47	8	55	8	4
59	49	1	50	5	7
60	50	2	52	5	3
61	50	6	56	9	7
62	52	8	60	10	2
63	55	8	63	7	3
64	55	2	57	7	7
65	55	1	56	7	3
66	56	4	60	10	7
67	56	9	65	8	5
68	57	4	61	7	5
69	57	3	60	7	5
70	60	5	65	7	4
71	60	8	68	10	2
72	60	6	66	9	6
73	63	2	65	5	4
74	65	3	68	7	3
75	65	2	67	7	3
76	65	3	68	6	3
77	65	3	68	6	8
78	65	3	68	9	3
79	67	10	77	10	3
80	68	4	72	8	3
81	68	7	75	10	2
82	68	6	74	5	5
83	69	6	75	8	7
84	72	8	80	8	5
85	74	9	83	9	8
86	75	5	80	10	5
87	75	8	83	7	5
88	77	8	85	6	5
89	80	8	88	5	2
90	80	9	89	6	8
91	83	5	88	10	1
92	83	10	93	6	1
93	88	5	93	5	5
94	88	2	90	8	5
95	90	7	97	9	1
96	90	3	93	8	2
97	93	4	97	5	1
98	93	6	99	8	7
99	93	10	103	5	2
100	103	4	107	5	2
101	103	7	110	9	7
102	103	5	108	8	4
103	107	3	110	6	6
104	107	9	116	10	6
105	108	6	114	9	2
106	110	9	119	6	6
107	110	3	113	5	5
108	113	8	121	7	7
109	113	1	114	10	8
110	116	7	123	8	1
111	116	10	126	6	1
112	116	1	117	10	6
113	117	9	126	7	7
114	121	4	125	7	3
115	121	9	130	5	5
116	125	3	128	7	8
117	126	9	135	5	8
118	128	5	133	5	2
119	133	4	137	7	7
120	135	3	138	9	3
