作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	2	2	10	5
2	2	1	3	6	1
3	2	3	5	9	1
4	3	2	5	8	1
5	3	5	8	5	7
6	5	6	11	7	8
7	8	4	12	6	4
8	11	9	20	5	5
9	11	8	19	9	3
10	20	3	23	8	7
11	20	2	22	9	7
12	22	2	24	7	3
13	23	6	29	9	5
14	24	5	29	5	5
15	24	1	25	6	3
16	25	3	28	8	2
17	28	5	33	5	6
18	29	5	34	7	5
19	33	8	41	8	5
20	34	3	37	8	2
21	37	9	46	5	7
22	41	7	48	9	4
23	41	5	46	6	5
24	46	6	52	9	2
25	46	8	54	7	8
26	48	9	57	8	7
27	52	2	54	8	7
28	52	9	61	5	2
29	54	6	60	6	8
30	57	1	58	7	2
31	58	9	67	5	8
32	60	1	61	10	7
33	61	1	62	6	2
34	61	8	69	9	5
35	62	9	71	5	5
36	67	2	69	10	2
37	69	7	76	9	4
38	71	3	74	9	8
39	74	7	81	10	8
40	76	4	80	5	2
41	76	1	77	9	7
42	80	9	89	5	3
43	81	8	89	9	6
44	89	7	96	8	3
45	89	5	94	8	2
46	94	2	96	6	7
47	96	8	104	5	4
48	96	7	103	5	1
49	103	7	110	10	8
50	104	7	111	5	1
51	110	10	120	9	2
52	111	10	121	5	8
53	111	1	112	10	3
54	111	6	117	5	2
55	120	3	123	10	2
56	121	10	131	5	3
57	123	7	130	9	3
58	130	4	134	7	2
59	131	8	139	9	6
60	131	7	138	5	6
61	138	10	148	8	4
62	139	8	147	10	7
63	147	3	150	6	2
64	148	3	151	5	3
65	150	10	160	7	6
66	150	4	154	10	1
67	150	4	154	10	8
68	154	7	161	7	5
69	160	1	161	9	2
70	161	6	167	6	3
71	161	10	171	8	3
72	161	8	169	7	4
73	167	2	169	5	8
74	169	8	177	10	7
75	169	9	178	10	7
76	177	10	187	7	3
77	178	9	187	10	4
78	187	8	195	7	4
79	187	8	195	6	3
80	195	9	204	9	7
81	195	8	203	6	7
82	195	5	200	9	3
83	203	3	206	6	1
84	204	4	208	7	7
85	206	7	213	10	7
86	208	10	218	7	5
87	213	7	220	7	7
88	213	7	220	5	3
89	218	2	220	5	5
90	220	4	224	9	3
91	220	7	227	6	3
92	224	1	225	7	5
93	225	8	233	7	6
94	227	2	229	6	4
95	229	3	232	8	8
96	232	3	235	7	4
97	233	6	239	7	4
98	233	7	240	5	6
99	235	4	239	8	1
100	235	6	241	6	8
101	240	5	245	8	2
102	241	7	248	10	2
103	245	5	250	7	6
104	248	8	256	10	1
105	250	10	260	6	2
106	250	5	255	6	5
107	255	10	265	7	4
108	256	10	266	8	1
109	260	5	265	7	2
110	265	2	267	10	5
111	266	3	269	10	8
112	267	1	268	6	8
113	268	6	274	7	1
114	269	5	274	6	8
115	274	10	284	9	4
116	274	10	284	8	8
117	284	9	293	7	7
118	284	3	287	9	1
119	287	4	291	7	2
120	293	10	303	6	6
