作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	8	8	5	8
2	0	7	7	7	5
3	1	3	4	10	1
4	4	7	11	10	4
5	4	8	12	7	6
6	7	9	16	10	8
7	7	10	17	7	4
8	8	10	18	9	5
9	8	9	17	7	8
10	9	6	15	10	4
11	12	2	14	6	4
12	15	1	16	10	4
13	16	1	17	6	7
14	16	2	18	7	6
15	17	1	18	5	3
16	17	2	19	9	7
17	18	8	26	8	6
18	18	3	21	8	8
19	19	7	26	10	6
20	19	7	26	9	2
21	19	2	21	8	6
22	20	9	29	8	7
23	21	9	30	8	1
24	21	5	26	8	5
25	26	5	31	10	7
26	26	3	29	6	7
27	26	1	27	8	7
28	26	3	29	6	6
29	27	9	36	5	7
30	29	6	35	6	1
31	29	10	39	8	3
32	29	9	38	7	1
33	30	4	34	5	2
34	30	7	37	6	7
35	36	5	41	9	7
36	37	7	44	8	6
37	37	6	43	6	7
38	39	6	45	10	5
39	39	7	46	10	1
40	39	2	41	10	3
41	41	10	51	6	8
42	41	9	50	10	2
43	41	10	51	5	8
44	43	9	52	6	8
45	44	6	50	7	8
46	45	3	48	10	1
47	46	10	56	7	6
48	50	4	54	8	2
49	50	3	53	7	4
50	51	7	58	9	4
51	51	2	53	9	6
52	53	8	61	9	8
53	53	7	60	6	5
54	53	7	60	8	7
55	54	6	60	10	6
56	56	2	58	9	8
57	58	9	67	10	8
58	58	8	66	9	6
59	60	6	66	7	1
60	60	1	61	10	1
61	60	10	70	10	4
62	61	7	68	7	6
63	61	3	64	10	5
64	64	9	73	6	6
65	66	6	72	6	6
66	67	9	76	5	4
67	67	2	69	6	4
68	68	3	71	8	5
69	69	10	79	5	7
70	69	1	70	5	5
71	70	7	77	7	4
72	71	3	74	5	6
73	73	10	83	6	8
74	73	10	83	5	5
75	74	6	80	10	8
76	74	9	83	9	3
77	75	3	78	7	6
78	76	6	82	8	3
79	79	2	81	7	1
80	80	3	83	5	6
81	81	9	90	6	8
82	82	3	85	8	2
83	83	8	91	8	3
84	83	6	89	9	5
85	83	6	89	7	1
86	83	3	86	8	5
87	83	2	85	5	3
88	85	2	87	9	4
89	87	2	89	7	5
90	89	4	93	8	1
91	89	3	92	8	6
92	89	7	96	9	3
93	90	3	93	9	8
94	90	3	93	10	5
95	91	4	95	9	2
96	92	8	100	6	1
97	92	3	95	9	4
98	93	1	94	7	5
99	93	9	102	10	7
100	94	5	99	6	7
101	95	9	104	5	4
102	96	6	102	5	7
103	100	10	110	7	3
104	102	5	107	5	2
105	102	9	111	10	2
106	102	2	104	10	7
107	103	9	112	8	8
108	104	5	109	5	5
109	107	9	116	6	3
110	109	7	116	7	6
111	110	10	120	7	2
112	111	10	121	9	2
113	111	6	117	10	5
114	116	4	120	9	6
115	117	7	124	5	2
116	120	3	123	7	5
117	121	5	126	7	6
118	123	8	131	10	1
119	124	4	128	8	7
120	126	8	134	10	5
