作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	10	10	10	7
2	0	2	2	5	5
3	0	6	6	6	2
4	2	9	11	6	7
5	2	7	9	8	4
6	6	1	7	8	4
7	9	3	12	8	2
8	9	2	11	9	6
9	10	8	18	5	6
10	11	2	13	10	3
11	11	6	17	10	8
12	13	3	16	8	4
13	16	1	17	8	8
14	16	5	21	9	7
15	16	10	26	7	3
16	17	3	20	6	1
17	18	6	24	9	2
18	20	2	22	8	8
19	20	4	24	9	2
20	24	4	28	5	4
21	24	9	33	5	3
22	24	8	32	9	7
23	26	1	27	5	3
24	26	3	29	7	5
25	28	10	38	10	1
26	28	9	37	7	4
27	29	6	35	8	8
28	29	6	35	8	1
29	33	3	36	6	5
30	36	9	45	10	3
31	37	4	41	7	4
32	38	10	48	7	2
33	41	7	48	6	4
34	45	7	52	9	3
35	48	5	53	8	7
36	52	1	53	9	1
37	52	6	58	8	5
38	52	9	61	6	6
39	53	8	61	5	6
40	53	7	60	6	3
41	53	4	57	7	2
42	58	1	59	10	3
43	58	10	68	10	7
44	60	1	61	7	7
45	61	2	63	8	5
46	61	7	68	9	2
47	61	10	71	5	7
48	62	1	63	10	5
49	62	4	66	10	5
50	63	4	67	8	6
51	63	10	73	8	2
52	66	2	68	5	1
53	68	7	75	6	3
54	68	7	75	9	1
55	71	9	80	8	8
56	73	6	79	5	4
57	75	2	77	6	6
58	77	9	86	9	3
59	79	6	85	8	1
60	80	7	87	6	3
61	85	6	91	5	8
62	86	7	93	9	1
63	91	5	96	5	5
64	91	8	99	10	7
65	91	7	98	8	6
66	93	7	100	9	5
67	96	10	106	5	6
68	96	10	106	9	3
69	98	3	101	5	7
70	100	3	103	5	5
71	101	8	109	5	4
72	103	8	111	6	6
73	103	6	109	8	3
74	106	5	111	10	4
75	109	6	115	5	6
76	109	1	110	5	8
77	110	9	119	6	3
78	111	7	118	9	6
79	111	5	116	7	8
80	115	9	124	5	6
81	118	2	120	7	1
82	118	4	122	7	8
83	120	1	121	6	5
84	120	9	129	7	5
85	122	3	125	5	4
86	124	10	134	5	6
87	124	7	131	10	6
88	125	2	127	6	5
89	127	6	133	9	1
90	129	7	136	7	6
91	131	8	139	8	4
92	133	4	137	9	8
93	136	8	144	9	7
94	136	6	142	6	7
95	137	9	146	10	1
96	137	3	140	10	2
97	139	9	148	9	4
98	142	7	149	5	8
99	142	9	151	5	3
100	144	5	149	7	1
101	148	8	156	10	4
102	149	1	150	7	6
103	149	1	150	7	3
104	150	10	160	10	5
105	151	3	154	10	1
106	154	4	158	10	4
107	156	5	161	8	4
108	156	8	164	5	1
109	158	8	166	6	4
110	158	2	160	6	4
111	160	5	165	6	5
112	161	7	168	8	1
113	161	5	166	8	1
114	166	10	176	5	5
115	166	4	170	8	3
116	168	8	176	8	3
117	168	5	173	8	4
118	173	6	179	9	2
119	176	9	185	5	1
120	179	6	185	7	4
