作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	9	9	8	8
2	0	7	7	9	6
3	7	3	10	6	3
4	7	4	11	10	2
5	9	9	18	6	1
6	9	3	12	7	1
7	11	5	16	9	6
8	12	4	16	9	2
9	18	5	23	9	1
10	18	8	26	9	3
11	18	2	20	9	1
12	20	7	27	5	4
13	26	1	27	7	4
14	27	9	36	10	3
15	27	4	31	9	1
16	27	9	36	6	1
17	27	5	32	7	5
18	36	2	38	8	4
19	36	3	39	7	7
20	38	4	42	9	2
21	38	5	43	6	6
22	39	9	48	6	4
23	42	7	49	5	7
24	42	5	47	8	2
25	43	10	53	10	4
26	43	4	47	10	3
27	47	8	55	8	8
28	47	10	57	9	5
29	49	10	59	10	3
30	55	1	56	6	8
31	57	7	64	6	6
32	57	1	58	7	2
33	57	8	65	9	3
34	58	8	66	8	2
35	58	8	66	5	2
36	59	5	64	9	8
37	59	4	63	6	5
38	64	4	68	5	8
39	64	3	67	9	6
40	66	1	67	7	6
41	67	9	76	9	7
42	67	9	76	7	3
43	67	9	76	5	7
44	68	8	76	8	4
45	76	7	83	9	8
46	76	9	85	8	1
47	76	8	84	8	7
48	77	7	84	10	5
49	83	10	93	6	1
50	84	3	87	8	6
51	84	5	89	5	4
52	87	10	97	5	6
53	87	1	88	8	8
54	87	10	97	5	8
55	89	2	91	10	7
56	91	10	101	10	2
57	91	8	99	9	4
58	97	8	105	5	4
59	97	7	104	7	1
60	97	2	99	5	8
61	99	10	109	9	2
62	99	7	106	7	2
63	104	10	114	8	6
64	106	3	109	6	4
65	106	3	109	9	5
66	109	4	113	9	6
67	109	8	117	5	7
68	113	4	117	8	3
69	114	4	118	9	6
70	118	2	120	9	2
71	118	4	122	10	5
72	120	1	121	8	1
73	121	5	126	5	4
74	121	9	130	6	1
75	122	10	132	9	4
76	126	2	128	6	2
77	130	9	139	5	6
78	132	7	139	10	8
79	132	9	141	5	7
80	132	3	135	5	7
81	139	6	145	9	5
82	139	7	146	6	3
83	141	5	146	5	2
84	141	4	145	6	1
85	146	1	147	10	7
86	146	7	153	9	6
87	147	9	156	6	8
88	147	3	150	5	2
89	150	4	154	8	3
90	153	6	159	5	2
91	156	6	162	7	2
92	156	7	163	9	4
93	162	8	170	7	5
94	162	5	167	8	3
95	162	5	167	10	6
96	162	5	167	6	8
97	167	8	175	8	8
98	167	3	170	7	3
99	170	8	178	7	3
100	170	10	180	10	7
101	171	6	177	6	2
102	175	5	180	6	8
103	178	4	182	9	4
104	180	7	187	10	2
105	180	7	187	8	6
106	187	5	192	6	6
107	187	4	191	9	7
108	187	1	188	7	4
109	188	4	192	9	7
110	188	1	189	10	5
111	191	5	196	8	7
112	192	5	197	6	2
113	196	1	197	8	6
114	197	1	198	5	4
115	197	9	206	7	6
116	198	10	208	10	3
117	206	8	214	7	3
118	208	7	215	5	2
119	215	6	221	10	7
120	221	2	223	9	8
