作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	10	10	8	4
2	0	7	7	9	6
3	1	1	2	6	3
4	2	8	10	8	5
5	2	2	4	7	4
6	7	2	9	6	2
7	7	10	17	6	5
8	7	6	13	10	5
9	8	2	10	7	7
10	9	9	18	10	1
11	10	1	11	8	8
12	10	6	16	5	3
13	10	6	16	6	6
14	10	3	13	5	8
15	11	3	14	7	8
16	11	5	16	8	4
17	13	2	15	6	6
18	15	5	20	9	7
19	16	5	21	7	7
20	16	8	24	6	6
21	17	2	19	10	3
22	17	10	27	10	2
23	17	7	24	9	5
24	18	7	25	10	1
25	19	10	29	5	6
26	20	6	26	9	7
27	21	5	26	5	6
28	21	1	22	6	5
29	22	10	32	6	4
30	22	5	27	7	6
31	22	4	26	6	6
32	24	10	34	5	4
33	24	6	30	10	7
34	26	6	32	10	5
35	27	10	37	9	2
36	27	8	35	5	5
37	27	1	28	8	3
38	27	10	37	5	2
39	28	9	37	5	8
40	28	3	31	8	7
41	28	6	34	9	2
42	29	9	38	9	6
43	29	3	32	6	6
44	32	10	42	7	6
45	32	1	33	7	2
46	33	5	38	7	1
47	33	2	35	7	5
48	33	2	35	7	3
49	34	2	36	6	4
50	37	7	44	6	8
51	37	4	41	8	3
52	37	5	42	6	8
53	38	4	42	9	2
54	38	2	40	6	8
55	41	7	48	8	8
56	41	5	46	8	3
57	41	1	42	9	5
58	42	1	43	9	1
59	42	1	43	10	4
60	43	2	45	5	2
61	43	9	52	7	3
62	43	6	49	5	5
63	44	6	50	9	8
64	44	2	46	5	8
65	46	10	56	9	7
66	48	3	51	10	5
67	48	6	54	9	6
68	49	9	58	6	4
69	50	7	57	9	7
70	50	1	51	10	1
71	51	2	53	7	4
72	52	10	62	5	4
73	52	2	54	8	2
74	54	2	56	7	7
75	54	3	57	9	4
76	56	9	65	7	7
77	56	10	66	7	8
78	56	3	59	7	3
79	57	10	67	6	7
80	57	8	65	6	7
81	58	7	65	5	3
82	65	3	68	5	6
83	65	7	72	10	8
84	65	4	69	8	1
85	66	8	74	7	3
86	66	1	67	6	1
87	67	9	76	7	1
88	67	9	76	9	8
89	67	9	76	5	5
90	68	10	78	10	4
91	68	3	71	8	3
92	68	7	75	6	4
93	69	1	70	7	2
94	72	2	74	6	7
95	74	6	80	6	7
96	75	7	82	6	1
97	76	2	78	8	2
98	76	2	78	5	2
99	76	9	85	7	4
100	78	10	88	7	6
101	80	6	86	8	3
102	82	1	83	7	4
103	82	5	87	5	3
104	85	1	86	7	3
105	85	3	88	6	4
106	86	1	87	6	6
107	86	3	89	10	7
108	87	4	91	6	7
109	88	10	98	5	6
110	88	5	93	6	7
111	89	2	91	9	6
112	89	2	91	9	5
113	91	10	101	5	2
114	91	1	92	8	3
115	92	8	100	5	4
116	92	3	95	8	6
117	93	4	97	5	2
118	100	2	102	9	3
119	101	4	105	10	6
120	105	2	107	6	2
