作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	8	8	8	5
2	0	10	10	7	7
3	10	4	14	9	1
4	10	2	12	10	4
5	12	3	15	10	6
6	12	3	15	6	7
7	14	1	15	10	4
8	15	3	18	8	7
9	15	3	18	5	4
10	15	3	18	5	6
11	15	5	20	7	8
12	18	3	21	7	6
13	18	2	20	10	1
14	18	10	28	7	3
15	20	3	23	6	5
16	21	7	28	8	8
17	21	4	25	8	6
18	23	1	24	8	1
19	25	3	28	6	4
20	25	6	31	8	1
21	28	8	36	10	5
22	28	5	33	5	4
23	31	3	34	5	2
24	33	8	41	7	5
25	34	6	40	8	8
26	36	8	44	9	6
27	36	1	37	8	7
28	37	8	45	9	6
29	40	5	45	5	5
30	44	8	52	10	6
31	44	4	48	8	6
32	44	2	46	6	3
33	45	3	48	5	3
34	46	6	52	6	3
35	48	2	50	9	4
36	48	10	58	8	5
37	50	8	58	10	8
38	52	10	62	9	7
39	52	9	61	9	1
40	58	10	68	8	7
41	58	1	59	8	8
42	58	1	59	9	2
43	59	8	67	10	7
44	59	6	65	7	6
45	62	9	71	10	8
46	62	9	71	10	5
47	65	1	66	8	8
48	67	2	69	7	3
49	67	5	72	7	8
50	71	4	75	7	7
51	72	4	76	5	1
52	75	1	76	9	2
53	75	8	83	7	2
54	76	1	77	9	5
55	76	4	80	5	7
56	77	3	80	10	2
57	77	5	82	10	2
58	77	6	83	5	6
59	80	6	86	10	8
60	82	6	88	7	3
61	88	5	93	10	4
62	88	9	97	7	7
63	89	6	95	7	1
64	93	7	100	10	1
65	93	9	102	7	5
66	97	6	103	7	8
67	100	6	106	8	7
68	100	2	102	9	4
69	100	3	103	6	5
70	102	7	109	9	6
71	102	8	110	5	7
72	103	1	104	9	1
73	104	2	106	5	7
74	106	5	111	8	4
75	109	3	112	9	7
76	111	4	115	7	4
77	111	1	112	7	1
78	112	2	114	10	5
79	112	9	121	9	8
80	115	4	119	9	4
81	115	6	121	6	6
82	119	9	128	6	4
83	121	7	128	7	1
84	121	5	126	7	2
85	126	9	135	7	5
86	128	5	133	7	3
87	128	5	133	5	7
88	133	1	134	6	1
89	135	3	138	9	3
90	135	4	139	9	5
91	138	3	141	7	5
92	139	7	146	6	6
93	146	5	151	6	8
94	146	8	154	7	5
95	154	3	157	10	2
96	154	2	156	9	2
97	157	6	163	10	4
98	157	6	163	7	3
99	163	4	167	8	2
100	163	3	166	9	1
101	163	6	169	7	4
102	167	8	175	5	2
103	169	1	170	6	1
104	169	7	176	6	6
105	169	1	170	10	8
106	170	9	179	9	4
107	175	7	182	6	2
108	179	5	184	5	6
109	182	5	187	8	5
110	182	4	186	6	4
111	182	6	188	8	8
112	184	8	192	6	2
113	186	6	192	9	3
114	187	6	193	7	6
115	188	2	190	6	7
116	192	2	194	7	5
117	193	5	198	8	5
118	193	5	198	5	8
119	194	4	198	8	8
120	198	7	205	6	1
