作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	9	9	9	4
2	0	5	5	10	2
3	1	2	3	5	1
4	3	4	7	8	3
5	5	5	10	5	6
6	5	8	13	8	2
7	5	3	8	9	7
8	7	3	10	8	2
9	8	7	15	7	2
10	8	7	15	7	2
11	9	2	11	8	5
12	9	5	14	8	8
13	10	9	19	7	5
14	10	4	14	7	3
15	11	10	21	5	5
16	11	4	15	10	4
17	13	7	20	7	6
18	13	1	14	6	1
19	14	1	15	9	5
20	14	1	15	7	1
21	14	5	19	8	1
22	15	6	21	10	6
23	15	8	23	10	5
24	15	9	24	9	6
25	15	1	16	8	5
26	16	1	17	7	7
27	16	5	21	8	1
28	19	5	24	9	3
29	20	9	29	10	1
30	20	9	29	9	4
31	21	6	27	8	3
32	23	2	25	5	5
33	23	7	30	9	2
34	24	6	30	9	1
35	25	4	29	8	4
36	27	8	35	7	7
37	27	2	29	9	4
38	29	5	34	8	5
39	29	5	34	8	8
40	29	1	30	5	8
41	30	1	31	10	7
42	30	2	32	9	5
43	30	10	40	6	2
44	31	7	38	10	3
45	31	5	36	10	1
46	31	8	39	5	6
47	31	1	32	9	8
48	32	10	42	7	3
49	32	2	34	10	4
50	33	4	37	10	5
51	34	5	39	9	6
52	35	5	40	5	1
53	36	7	43	5	5
54	37	2	39	10	2
55	38	4	42	8	2
56	40	7	47	9	1
57	40	9	49	10	8
58	40	2	42	8	7
59	41	2	43	8	5
60	42	5	47	6	5
61	42	1	43	7	4
62	42	10	52	5	4
63	43	10	53	6	7
64	43	7	50	5	7
65	44	4	48	5	2
66	44	5	49	8	2
67	47	10	57	10	4
68	47	3	50	6	2
69	49	5	54	9	5
70	50	3	53	8	6
71	50	9	59	6	6
72	52	8	60	9	7
73	53	5	58	6	1
74	53	2	55	9	8
75	55	5	60	7	5
76	58	3	61	9	3
77	60	7	67	5	3
78	60	2	62	6	2
79	60	2	62	7	5
80	61	10	71	9	3
81	61	6	67	8	1
82	62	9	71	5	3
83	62	6	68	8	5
84	67	3	70	5	4
85	68	2	70	8	3
86	70	8	78	5	8
87	70	1	71	5	6
88	71	3	74	7	6
89	71	4	75	9	3
90	71	10	81	6	2
91	72	5	77	10	2
92	72	7	79	8	4
93	74	9	83	7	3
94	75	2	77	5	6
95	77	4	81	6	1
96	77	3	80	9	2
97	78	5	83	9	2
98	78	4	82	5	2
99	79	8	87	8	5
100	81	8	89	6	7
101	81	1	82	5	4
102	81	3	84	6	1
103	82	4	86	8	7
104	83	9	92	7	4
105	87	6	93	10	5
106	87	10	97	8	2
107	87	9	96	7	6
108	92	7	99	7	4
109	93	6	99	8	6
110	97	4	101	9	2
111	99	8	107	7	4
112	99	3	102	5	6
113	99	10	109	8	8
114	101	2	103	6	7
115	102	5	107	7	2
116	103	5	108	5	2
117	107	2	109	5	4
118	108	7	115	6	5
119	109	7	116	10	4
120	115	4	119	9	6
