作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	3	3	9	7
2	0	1	1	6	6
3	1	7	8	5	8
4	3	9	12	5	4
5	3	3	6	7	7
6	3	3	6	10	8
7	6	7	13	8	7
8	6	9	15	9	1
9	6	8	14	5	6
10	6	1	7	8	4
11	7	5	12	9	3
12	7	10	17	10	2
13	12	2	14	9	5
14	12	9	21	5	3
15	12	6	18	5	6
16	13	9	22	9	7
17	13	3	16	9	7
18	13	7	20	10	7
19	14	3	17	6	3
20	14	1	15	7	1
21	15	5	20	5	2
22	15	6	21	9	7
23	16	1	17	8	7
24	16	9	25	7	1
25	17	3	20	9	3
26	18	3	21	5	8
27	18	3	21	6	8
28	20	10	30	10	4
29	20	10	30	9	2
30	20	10	30	10	6
31	20	7	27	10	7
32	21	10	31	6	6
33	21	8	29	5	8
34	21	6	27	6	7
35	22	7	29	10	1
36	22	9	31	9	7
37	27	7	34	6	4
38	27	1	28	7	6
39	28	3	31	7	2
40	28	8	36	8	1
41	29	3	32	5	1
42	29	2	31	8	7
43	29	3	32	8	7
44	30	6	36	8	7
45	30	7	37	9	5
46	31	2	33	10	1
47	31	6	37	7	7
48	31	5	36	6	3
49	32	2	34	10	1
50	32	7	39	9	5
51	33	10	43	8	5
52	34	2	36	5	6
53	36	7	43	8	3
54	36	9	45	8	8
55	36	6	42	8	3
56	36	7	43	10	5
57	37	7	44	8	7
58	37	6	43	8	7
59	37	9	46	5	5
60	37	5	42	6	3
61	38	4	42	7	4
62	42	1	43	5	4
63	42	5	47	5	7
64	43	2	45	6	4
65	43	1	44	5	1
66	43	3	46	9	4
67	44	9	53	7	8
68	44	6	50	8	5
69	45	10	55	10	8
70	45	4	49	6	2
71	46	10	56	5	6
72	46	6	52	5	4
73	46	2	48	8	3
74	47	3	50	7	6
75	48	6	54	6	4
76	48	4	52	5	3
77	50	7	57	10	4
78	52	5	57	6	1
79	52	1	53	8	6
80	53	10	63	8	6
81	53	1	54	5	3
82	53	6	59	9	5
83	54	9	63	8	4
84	55	6	61	6	6
85	56	4	60	6	8
86	56	8	64	9	2
87	57	5	62	6	1
88	60	9	69	6	7
89	61	5	66	7	6
90	61	9	70	10	6
91	61	8	69	7	6
92	63	1	64	5	6
93	63	2	65	10	4
94	63	4	67	8	8
95	64	8	72	9	4
96	64	10	74	5	3
97	66	5	71	7	5
98	66	7	73	5	7
99	67	1	68	10	4
100	69	3	72	10	1
101	69	8	77	5	6
102	70	5	75	6	3
103	72	6	78	9	8
104	72	10	82	10	7
105	74	2	76	6	4
106	76	2	78	8	8
107	77	8	85	9	8
108	78	8	86	6	4
109	78	3	81	5	1
110	81	10	91	9	2
111	82	7	89	10	2
112	85	8	93	10	7
113	85	1	86	10	4
114	89	3	92	9	7
115	91	9	100	10	3
116	92	6	98	10	8
117	92	7	99	9	6
118	93	6	99	8	6
119	99	5	104	6	6
120	104	1	105	10	8
