作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	8	8	10	6
2	0	3	3	10	8
3	3	5	8	5	5
4	3	1	4	8	3
5	4	1	5	6	1
6	4	5	9	9	6
7	5	3	8	5	1
8	8	6	14	9	4
9	8	8	16	9	4
10	9	10	19	5	4
11	9	9	18	6	4
12	16	9	25	5	5
13	16	6	22	8	5
14	16	4	20	9	1
15	19	1	20	8	8
16	19	2	21	10	2
17	20	5	25	10	7
18	20	1	21	8	5
19	21	10	31	8	7
20	22	6	28	10	1
21	22	4	26	7	6
22	25	7	32	6	4
23	25	3	28	8	8
24	28	2	30	6	5
25	28	5	33	9	4
26	30	2	32	7	6
27	31	1	32	10	1
28	32	6	38	5	4
29	32	5	37	8	3
30	32	7	39	7	4
31	32	3	35	9	5
32	33	2	35	9	3
33	35	1	36	5	4
34	38	7	45	9	3
35	38	1	39	8	2
36	39	4	43	9	8
37	39	5	44	7	1
38	39	9	48	5	5
39	43	5	48	5	6
40	45	3	48	10	6
41	45	3	48	7	3
42	48	7	55	7	2
43	48	3	51	7	3
44	51	4	55	6	8
45	51	4	55	9	1
46	51	10	61	5	3
47	55	2	57	7	5
48	55	4	59	6	7
49	55	4	59	10	1
50	55	4	59	6	2
51	57	8	65	5	7
52	59	4	63	5	5
53	59	2	61	8	4
54	61	2	63	6	7
55	61	8	69	10	4
56	63	3	66	7	8
57	63	5	68	6	6
58	66	2	68	5	4
59	68	4	72	6	6
60	68	9	77	9	7
61	69	3	72	6	7
62	72	9	81	9	4
63	72	10	82	5	4
64	72	6	78	8	7
65	77	4	81	9	3
66	81	4	85	9	1
67	81	9	90	7	7
68	82	9	91	8	5
69	82	6	88	6	7
70	83	2	85	7	1
71	88	2	90	5	4
72	90	6	96	10	2
73	90	5	95	9	2
74	91	1	92	10	6
75	91	6	97	8	7
76	92	9	101	8	3
77	92	7	99	6	4
78	95	5	100	5	3
79	95	5	100	6	5
80	99	7	106	8	2
81	100	6	106	10	3
82	101	1	102	5	5
83	101	8	109	9	3
84	102	10	112	8	5
85	102	6	108	5	4
86	106	10	116	6	4
87	106	2	108	5	7
88	108	3	111	9	6
89	109	6	115	10	4
90	111	3	114	9	8
91	111	9	120	7	7
92	114	6	120	6	8
93	114	1	115	9	4
94	115	1	116	10	8
95	115	9	124	9	2
96	116	3	119	7	6
97	120	5	125	6	3
98	120	9	129	5	7
99	120	5	125	7	4
100	124	7	131	7	3
101	125	3	128	8	4
102	128	10	138	8	1
103	131	9	140	8	1
104	131	5	136	5	4
105	131	1	132	9	3
106	136	9	145	7	6
107	138	10	148	9	5
108	138	9	147	9	1
109	140	3	143	5	1
110	147	10	157	10	4
111	147	3	150	7	5
112	148	1	149	9	8
113	149	5	154	5	5
114	150	4	154	6	7
115	150	8	158	8	8
116	157	10	167	6	4
117	158	2	160	5	4
118	160	10	170	7	1
119	167	7	174	6	2
120	167	5	172	7	6
