作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	4	4	7	6
2	0	9	9	6	6
3	0	10	10	8	4
4	4	10	14	5	7
5	4	10	14	10	1
6	9	6	15	6	6
7	9	3	12	8	2
8	10	2	12	10	5
9	10	4	14	6	5
10	10	5	15	7	3
11	12	8	20	6	7
12	12	8	20	8	6
13	14	5	19	10	7
14	14	9	23	5	4
15	15	9	24	7	2
16	15	3	18	9	6
17	16	3	19	6	5
18	19	1	20	7	3
19	20	9	29	7	3
20	20	9	29	9	7
21	20	2	22	9	7
22	20	7	27	9	4
23	20	8	28	9	4
24	22	6	28	8	2
25	23	3	26	5	4
26	26	5	31	5	4
27	27	2	29	8	1
28	28	3	31	6	5
29	28	10	38	5	5
30	29	1	30	8	7
31	29	4	33	7	6
32	29	1	30	7	6
33	29	6	35	6	5
34	30	8	38	6	1
35	30	1	31	9	5
36	30	4	34	6	8
37	30	1	31	9	5
38	31	6	37	7	4
39	31	7	38	10	2
40	31	7	38	5	5
41	32	4	36	6	8
42	33	2	35	7	1
43	34	10	44	6	4
44	35	8	43	6	3
45	35	8	43	7	8
46	35	4	39	6	8
47	36	1	37	9	8
48	37	5	42	7	1
49	37	7	44	7	2
50	38	5	43	6	1
51	38	2	40	5	5
52	38	5	43	7	5
53	38	6	44	6	1
54	40	4	44	8	8
55	42	7	49	8	6
56	42	2	44	8	8
57	43	7	50	7	1
58	43	1	44	8	4
59	43	10	53	7	4
60	44	10	54	7	8
61	44	10	54	7	1
62	44	2	46	8	7
63	44	1	45	6	3
64	45	2	47	6	7
65	45	10	55	5	3
66	45	8	53	5	7
67	46	3	49	10	8
68	46	10	56	8	6
69	47	10	57	8	7
70	49	5	54	9	1
71	50	2	52	9	3
72	50	1	51	9	6
73	53	1	54	6	4
74	54	2	56	7	6
75	54	1	55	7	1
76	54	8	62	9	8
77	55	10	65	9	3
78	55	10	65	9	8
79	55	4	59	10	5
80	55	4	59	6	8
81	57	9	66	10	7
82	59	3	62	9	2
83	59	8	67	8	7
84	62	2	64	5	5
85	62	5	67	8	8
86	64	2	66	10	5
87	64	8	72	9	3
88	65	6	71	5	1
89	65	10	75	7	1
90	65	10	75	8	8
91	66	9	75	9	5
92	66	6	72	7	2
93	67	1	68	8	2
94	67	6	73	5	5
95	68	9	77	6	5
96	68	6	74	9	1
97	71	1	72	8	7
98	72	5	77	5	8
99	72	10	82	8	4
100	72	8	80	5	5
101	75	1	76	7	7
102	75	5	80	5	4
103	76	4	80	5	2
104	77	3	80	6	3
105	80	4	84	6	6
106	80	9	89	8	8
107	81	10	91	10	3
108	82	9	91	6	4
109	82	6	88	7	6
110	84	1	85	8	4
111	84	7	91	8	4
112	91	7	98	7	8
113	91	5	96	6	8
114	92	6	98	10	8
115	96	7	103	6	2
116	96	1	97	8	8
117	97	4	101	10	1
118	103	9	112	8	8
119	112	3	115	7	8
120	115	5	120	5	4
