作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	10	10	8	6
2	0	9	9	8	5
3	1	8	9	8	5
4	9	8	17	6	6
5	9	2	11	8	8
6	9	8	17	7	8
7	9	1	10	6	2
8	10	1	11	9	2
9	10	8	18	8	2
10	10	6	16	9	6
11	11	4	15	6	7
12	11	9	20	8	8
13	12	8	20	8	2
14	12	9	21	6	4
15	17	8	25	8	3
16	17	7	24	9	6
17	17	2	19	10	4
18	18	5	23	10	4
19	18	6	24	10	7
20	19	7	26	9	1
21	20	3	23	10	7
22	20	3	23	7	8
23	21	3	24	9	8
24	23	5	28	5	1
25	23	2	25	10	1
26	24	1	25	5	2
27	24	3	27	8	3
28	25	9	34	7	6
29	25	4	29	5	5
30	25	6	31	10	4
31	26	9	35	7	7
32	26	3	29	5	3
33	29	6	35	5	7
34	31	7	38	5	8
35	34	1	35	6	3
36	34	10	44	7	7
37	34	9	43	7	7
38	35	8	43	10	4
39	35	8	43	7	5
40	35	8	43	5	5
41	36	7	43	5	2
42	36	8	44	8	5
43	43	5	48	5	5
44	43	6	49	5	6
45	43	5	48	10	2
46	44	2	46	6	2
47	44	10	54	9	4
48	44	1	45	9	1
49	46	1	47	9	2
50	48	1	49	10	1
51	48	10	58	10	2
52	48	6	54	10	6
53	49	5	54	8	3
54	49	8	57	9	7
55	54	3	57	7	1
56	54	9	63	6	5
57	54	10	64	8	3
58	54	1	55	6	2
59	55	8	63	6	5
60	57	9	66	5	5
61	58	2	60	9	3
62	63	5	68	10	8
63	63	8	71	10	1
64	64	1	65	5	8
65	65	3	68	5	6
66	65	2	67	9	3
67	66	1	67	9	1
68	66	9	75	9	8
69	67	2	69	6	7
70	68	1	69	10	7
71	68	8	76	9	3
72	69	3	72	6	8
73	69	2	71	10	6
74	71	8	79	9	4
75	72	8	80	5	4
76	72	1	73	10	1
77	75	1	76	5	2
78	75	6	81	6	5
79	76	3	79	6	8
80	76	3	79	9	5
81	79	10	89	6	7
82	79	1	80	9	6
83	80	6	86	7	8
84	80	10	90	10	4
85	80	4	84	8	3
86	80	4	84	10	4
87	81	9	90	9	2
88	84	4	88	10	4
89	84	5	89	5	1
90	88	9	97	5	2
91	89	8	97	7	5
92	90	10	100	10	6
93	90	10	100	10	6
94	97	4	101	6	4
95	97	7	104	9	1
96	97	3	100	9	4
97	100	3	103	6	3
98	101	2	103	8	8
99	101	9	110	8	5
100	103	5	108	8	8
101	103	6	109	10	3
102	103	5	108	10	8
103	104	8	112	7	4
104	104	9	113	7	7
105	108	4	112	7	7
106	109	6	115	7	2
107	112	4	116	10	4
108	115	1	116	6	7
109	115	5	120	10	1
110	116	2	118	9	6
111	116	4	120	9	4
112	120	7	127	8	5
113	120	2	122	8	5
114	120	1	121	6	3
115	122	5	127	9	8
116	127	10	137	10	5
117	127	6	133	7	1
118	133	5	138	7	1
119	137	5	142	9	8
120	142	8	150	5	4
