作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	5	5	7	3
2	0	1	1	5	8
3	0	5	5	7	2
4	1	4	5	8	3
5	1	6	7	8	2
6	1	7	8	10	6
7	5	9	14	9	7
8	5	3	8	8	3
9	6	6	12	9	2
10	6	2	8	6	1
11	6	4	10	10	4
12	7	3	10	10	4
13	7	3	10	7	3
14	7	3	10	7	3
15	8	5	13	6	4
16	8	6	14	8	4
17	8	3	11	10	6
18	10	1	11	10	2
19	10	4	14	7	2
20	10	6	16	7	7
21	10	8	18	5	1
22	11	5	16	7	3
23	11	9	20	10	1
24	11	9	20	9	1
25	12	4	16	9	3
26	12	8	20	10	1
27	12	5	17	7	6
28	14	5	19	7	1
29	16	9	25	7	5
30	16	4	20	8	1
31	16	2	18	9	3
32	17	2	19	5	1
33	17	4	21	8	4
34	18	4	22	9	1
35	18	7	25	10	4
36	19	7	26	10	5
37	19	8	27	9	4
38	20	3	23	10	8
39	20	2	22	10	6
40	20	7	27	8	4
41	20	3	23	8	3
42	21	8	29	8	1
43	21	6	27	8	5
44	22	9	31	5	2
45	22	7	29	6	7
46	23	4	27	9	7
47	23	3	26	8	3
48	25	3	28	5	7
49	26	1	27	10	4
50	26	9	35	9	4
51	26	1	27	6	6
52	27	1	28	6	4
53	27	1	28	6	3
54	27	1	28	6	8
55	27	5	32	10	4
56	27	1	28	5	6
57	28	8	36	5	2
58	28	8	36	8	3
59	28	3	31	9	1
60	28	4	32	7	1
61	29	10	39	6	5
62	29	4	33	10	1
63	29	2	31	8	2
64	30	1	31	10	4
65	30	1	31	7	1
66	31	4	35	5	5
67	31	10	41	10	1
68	31	9	40	6	7
69	32	2	34	5	2
70	32	2	34	9	3
71	32	4	36	6	3
72	33	5	38	7	7
73	34	9	43	9	2
74	34	6	40	9	4
75	35	6	41	9	6
76	36	1	37	5	8
77	36	6	42	10	5
78	36	4	40	5	5
79	38	5	43	10	2
80	39	2	41	9	2
81	39	5	44	6	7
82	40	7	47	7	7
83	40	8	48	7	5
84	40	7	47	9	8
85	41	9	50	10	6
86	41	3	44	6	5
87	42	1	43	6	2
88	43	1	44	10	1
89	43	8	51	6	1
90	43	4	47	6	4
91	44	7	51	7	4
92	44	10	54	9	6
93	47	3	50	10	1
94	47	4	51	8	3
95	48	1	49	5	5
96	48	10	58	10	7
97	50	9	59	7	5
98	50	5	55	10	4
99	51	9	60	9	5
100	51	2	53	7	2
101	51	4	55	7	7
102	53	1	54	8	1
103	54	2	56	7	5
104	55	10	65	8	7
105	58	5	63	9	1
106	60	2	62	6	7
107	60	1	61	10	4
108	61	8	69	9	7
109	61	1	62	5	7
110	62	3	65	10	3
111	62	6	68	5	3
112	62	8	70	10	3
113	63	4	67	9	4
114	65	3	68	5	7
115	67	7	74	6	5
116	68	8	76	6	6
117	69	6	75	9	1
118	74	8	82	10	5
119	76	2	78	10	5
120	78	6	84	6	3
