作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	3	3	10	4
2	0	6	6	9	5
3	0	3	3	9	1
4	3	3	6	8	7
5	3	5	8	8	2
6	3	9	12	5	2
7	3	6	9	10	8
8	6	1	7	6	5
9	6	5	11	9	7
10	8	8	16	7	5
11	8	6	14	8	8
12	11	3	14	5	7
13	11	3	14	10	4
14	11	6	17	8	7
15	12	7	19	6	7
16	12	9	21	6	3
17	14	3	17	5	2
18	14	3	17	8	2
19	17	7	24	8	3
20	17	7	24	9	4
21	17	3	20	9	1
22	17	3	20	5	7
23	19	10	29	5	7
24	20	9	29	10	7
25	21	2	23	8	7
26	23	5	28	6	2
27	23	8	31	6	3
28	23	4	27	5	1
29	24	5	29	6	8
30	28	8	36	8	3
31	28	7	35	7	6
32	28	2	30	8	6
33	29	1	30	5	6
34	29	8	37	5	6
35	29	8	37	7	2
36	30	4	34	5	5
37	30	10	40	5	8
38	31	7	38	9	5
39	34	9	43	9	3
40	34	8	42	9	1
41	36	3	39	7	8
42	37	7	44	6	5
43	37	4	41	8	1
44	37	4	41	5	6
45	37	3	40	5	5
46	41	3	44	10	5
47	41	8	49	8	3
48	42	4	46	5	1
49	42	10	52	8	4
50	44	8	52	10	4
51	44	10	54	9	2
52	46	1	47	7	4
53	47	6	53	9	7
54	49	2	51	5	3
55	49	9	58	7	5
56	51	6	57	6	8
57	52	2	54	6	5
58	52	5	57	10	5
59	52	10	62	7	8
60	54	6	60	6	8
61	57	5	62	8	4
62	57	7	64	9	7
63	57	10	67	6	4
64	57	8	65	10	6
65	57	4	61	10	7
66	62	1	63	5	3
67	63	7	70	7	2
68	64	9	73	6	2
69	64	3	67	8	7
70	65	10	75	9	7
71	67	1	68	5	6
72	68	7	75	6	5
73	70	8	78	6	8
74	70	3	73	6	1
75	73	6	79	7	5
76	73	9	82	8	5
77	73	8	81	6	8
78	75	5	80	10	2
79	75	9	84	8	4
80	79	4	83	5	2
81	80	7	87	10	3
82	81	6	87	7	6
83	82	1	83	8	1
84	83	3	86	7	1
85	84	9	93	6	6
86	84	7	91	10	6
87	87	2	89	5	4
88	87	2	89	10	8
89	89	4	93	6	2
90	91	9	100	8	4
91	93	3	96	6	7
92	93	4	97	6	3
93	93	4	97	6	4
94	93	2	95	5	5
95	93	8	101	6	1
96	93	7	100	9	1
97	95	1	96	8	5
98	95	9	104	10	6
99	100	9	109	6	5
100	100	3	103	10	2
101	100	4	104	7	2
102	101	4	105	9	7
103	104	8	112	8	7
104	104	6	110	7	8
105	105	3	108	10	8
106	108	4	112	5	3
107	109	1	110	10	7
108	109	2	111	5	1
109	112	6	118	5	2
110	112	7	119	7	1
111	112	5	117	5	8
112	118	5	123	9	2
113	119	2	121	10	8
114	121	7	128	5	5
115	123	8	131	7	3
116	123	3	126	9	6
117	126	8	134	6	4
118	128	7	135	10	8
119	131	1	132	5	4
120	135	6	141	9	4
