作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	6	6	9	1
2	0	3	3	7	4
3	0	4	4	7	8
4	3	10	13	8	5
5	3	6	9	7	8
6	4	10	14	5	4
7	4	6	10	7	3
8	5	6	11	7	3
9	9	5	14	8	8
10	10	8	18	8	3
11	10	9	19	8	4
12	11	2	13	6	4
13	13	2	15	5	3
14	13	10	23	5	5
15	14	6	20	10	4
16	14	3	17	9	7
17	14	4	18	5	3
18	15	1	16	6	2
19	17	7	24	10	5
20	18	8	26	8	6
21	19	5	24	9	2
22	20	8	28	5	2
23	20	3	23	7	3
24	23	8	31	10	8
25	23	5	28	8	6
26	24	10	34	10	8
27	24	3	27	7	6
28	24	10	34	7	3
29	24	9	33	9	8
30	25	1	26	7	1
31	26	2	28	9	8
32	27	6	33	8	8
33	28	2	30	5	3
34	28	8	36	6	1
35	28	2	30	5	2
36	30	8	38	7	8
37	30	6	36	6	7
38	33	7	40	7	4
39	34	8	42	7	1
40	34	6	40	5	7
41	36	2	38	7	2
42	38	2	40	10	3
43	38	7	45	7	7
44	38	3	41	7	4
45	40	5	45	9	8
46	40	4	44	7	1
47	40	10	50	6	4
48	41	2	43	10	7
49	41	1	42	8	1
50	42	8	50	5	1
51	43	8	51	5	6
52	43	4	47	10	3
53	45	6	51	7	8
54	47	3	50	8	5
55	47	1	48	6	1
56	48	8	56	10	5
57	50	8	58	10	4
58	50	10	60	8	6
59	50	8	58	5	3
60	51	3	54	8	2
61	51	8	59	10	7
62	51	5	56	6	1
63	52	7	59	9	3
64	52	5	57	9	7
65	54	3	57	9	6
66	56	3	59	10	3
67	57	2	59	10	8
68	57	9	66	10	6
69	58	3	61	6	5
70	58	8	66	10	4
71	59	6	65	6	7
72	59	2	61	6	6
73	60	5	65	10	7
74	61	2	63	5	6
75	61	5	66	9	3
76	61	8	69	9	2
77	63	1	64	8	8
78	65	7	72	5	2
79	65	3	68	7	7
80	66	1	67	8	1
81	66	2	68	6	7
82	66	2	68	9	5
83	68	8	76	6	6
84	68	6	74	8	1
85	68	9	77	8	8
86	69	1	70	7	4
87	69	8	77	7	1
88	70	3	73	10	1
89	70	2	72	8	5
90	72	8	80	5	8
91	72	1	73	6	1
92	73	4	77	5	5
93	73	8	81	10	6
94	77	1	78	9	8
95	77	8	85	9	6
96	80	5	85	6	5
97	81	2	83	5	8
98	81	5	86	6	4
99	81	4	85	5	5
100	85	5	90	7	3
101	85	6	91	6	1
102	86	6	92	5	7
103	86	2	88	10	3
104	87	9	96	10	4
105	88	10	98	5	1
106	88	1	89	8	7
107	88	1	89	8	5
108	89	3	92	9	2
109	90	3	93	9	2
110	91	9	100	8	5
111	92	1	93	10	6
112	92	2	94	6	1
113	94	2	96	9	7
114	96	8	104	7	4
115	96	3	99	10	4
116	97	7	104	5	1
117	98	7	105	5	7
118	104	9	113	9	1
119	105	2	107	10	2
120	113	8	121	8	5
