作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	8	8	9	3
2	0	4	4	10	7
3	0	1	1	9	6
4	1	9	10	9	7
5	1	4	5	10	1
6	1	5	6	6	5
7	4	3	7	7	7
8	4	2	6	8	7
9	4	8	12	9	7
10	5	5	10	7	7
11	6	7	13	7	8
12	6	8	14	8	5
13	6	1	7	9	3
14	7	9	16	7	2
15	7	6	13	5	7
16	8	9	17	5	8
17	8	5	13	9	6
18	10	7	17	7	8
19	10	7	17	9	2
20	10	4	14	5	3
21	12	8	20	7	1
22	13	1	14	8	6
23	13	6	19	6	8
24	14	3	17	9	4
25	14	2	16	7	3
26	14	8	22	9	6
27	15	10	25	9	8
28	16	5	21	8	7
29	16	9	25	10	3
30	16	5	21	10	4
31	17	9	26	6	5
32	17	4	21	9	1
33	18	2	20	5	2
34	19	6	25	9	6
35	19	8	27	7	6
36	20	3	23	5	5
37	20	10	30	9	1
38	21	10	31	7	3
39	21	2	23	6	7
40	21	5	26	6	8
41	22	7	29	8	8
42	22	2	24	9	7
43	22	4	26	5	3
44	23	2	25	6	7
45	25	1	26	5	5
46	25	8	33	5	4
47	25	2	27	6	6
48	26	4	30	10	7
49	26	10	36	7	5
50	26	10	36	8	1
51	27	5	32	5	8
52	27	8	35	10	6
53	27	3	30	5	2
54	28	7	35	10	5
55	28	3	31	7	3
56	29	8	37	7	1
57	29	2	31	5	1
58	30	3	33	9	3
59	30	2	32	9	7
60	31	5	36	10	7
61	32	6	38	10	8
62	32	2	34	8	7
63	32	9	41	8	6
64	32	4	36	6	1
65	33	9	42	5	6
66	33	6	39	10	6
67	34	6	40	6	2
68	34	7	41	9	6
69	35	8	43	5	2
70	36	6	42	9	7
71	36	2	38	7	6
72	37	8	45	7	7
73	38	3	41	5	8
74	38	7	45	6	2
75	39	4	43	10	6
76	39	7	46	10	5
77	39	2	41	8	7
78	41	9	50	5	2
79	41	10	51	7	1
80	43	7	50	5	4
81	43	8	51	10	8
82	43	7	50	7	6
83	44	8	52	7	6
84	45	10	55	9	8
85	45	9	54	6	2
86	45	9	54	6	6
87	50	6	56	6	2
88	51	4	55	7	3
89	51	4	55	7	7
90	51	7	58	9	6
91	54	9	63	7	1
92	54	4	58	6	4
93	55	6	61	9	3
94	55	10	65	5	4
95	55	8	63	5	5
96	56	1	57	6	8
97	57	1	58	5	3
98	58	8	66	9	4
99	61	7	68	6	6
100	63	4	67	6	4
101	63	2	65	6	3
102	63	8	71	10	6
103	64	3	67	7	3
104	65	8	73	7	4
105	65	7	72	7	7
106	66	3	69	9	5
107	67	5	72	7	3
108	67	3	70	10	7
109	69	1	70	9	1
110	70	3	73	5	1
111	71	6	77	8	3
112	72	4	76	10	6
113	72	10	82	10	3
114	73	4	77	8	8
115	76	6	82	7	8
116	77	4	81	5	7
117	77	1	78	8	2
118	81	10	91	7	2
119	82	6	88	6	5
120	91	6	97	5	3
